gene_id	transcript_id	stage_gene_q	stage_transcript_q	Guiwei_infected	Guiwei_mock	Yurong1_infected	Yurong1_mock	usage_interaction_difference	drimseq_lr	drimseq_df	drimseq_p	drimseq_q	expected_direction	exact_sequence_duplicate_status	transcript_mappability_status	dtu_status	reason
LITCHI017528	LITCHI017528.m1	0.0242125875493047	0	0.931080238643846	0.973255955476467	0.959703920479143	0.944785060715885	0.0570945765958797	12.0856296860584	1	0.000508119376756683	0.0419380673581635	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017528	LITCHI017528.m2	0.0242125875493047	0	0.0689197613561542	0.0267440445235329	0.0402960795208568	0.0552149392841151	-0.0570945765958794	12.0856296860584	1	0.000508119376756683	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI027992	LITCHI027992.m2	0.0243297290804599	0	0.481150747879819	0.497117521183493	0.539085763659185	0.471628102700618	0.0834244342622414	12.0596057471703	1	0.000515261878878006	0.0419380673581635	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI027992	LITCHI027992.m4	0.0243297290804599	0	0.518849252120181	0.502882478816507	0.460914236340815	0.528371897299383	-0.0834244342622414	12.0596057471703	1	0.000515261878878006	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008057	LITCHI008057.m4	0.0245669750355934	0.00675186981139799	0.0313526720731961	0.0783704827479407	0.1891709041768	0.0514988132965661	0.184689901554979	13.5999716754741	1	0.000226188938618262	0.0279025260998621	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001221	LITCHI001221.m1	0.0247328060700429	0	0.854554670360593	0.953971001963769	0.795069465592603	0.577780069881736	0.316705727314043	11.9953941181011	1	0.000533321963774509	0.0420925968423662	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001221	LITCHI001221.m3	0.0247328060700429	0	0.145445329639407	0.0460289980362312	0.204930534407397	0.422219930118264	-0.316705727314043	11.9953941181011	1	0.000533321963774509	0.0420925968423662	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005114	LITCHI005114.m1	0.0251641014216166	0	0.688050201608307	0.768579839964373	0.71037493647154	0.641017198886305	0.149887375941301	11.9113715940039	1	0.000557923046368754	0.0421792419068815	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005114	LITCHI005114.m2	0.0251641014216166	0	0.311949798391693	0.231420160035627	0.28962506352846	0.358982801113695	-0.149887375941301	11.9113715940039	1	0.000557923046368754	0.0421792419068815	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007484	LITCHI007484.m1	0.0251641014216166	0	0.0441878241878242	0.0156790577843209	0.00647249190938511	0.0574763152590204	-0.0795125897531385	11.8923934352824	1	0.000563636481466244	0.0421792419068815	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007484	LITCHI007484.m2	0.0251641014216166	0	0.955812175812176	0.984320942215679	0.993527508090615	0.94252368474098	0.0795125897531386	11.8923934352824	1	0.000563636481466244	0.0421792419068815	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026835	LITCHI026835.m1	0.0251641014216166	0	0.912394674006975	0.942178807147906	0.955044914956962	0.898290907592715	0.0865381405051783	11.8945286213275	1	0.000562990738866043	0.0421792419068815	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI026835	LITCHI026835.m2	0.0251641014216166	0	0.0876053259930245	0.0578211928520938	0.0449550850430376	0.101709092407285	-0.0865381405051785	11.8945286213275	1	0.000562990738866043	0.0421792419068815	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008706	LITCHI008706.m2	0.0251641014216166	0.00573688799277078	0.337160877792322	0.338577691481641	0.176111503948336	0.0679563492063492	0.109571968431305	15.2119497199019	1	9.60934261399804e-05	0.016141651050535	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025908	LITCHI025908.m4	0.0251641014216166	0.0291660816890549	0.237847552838017	0.16808560068697	0.323718225399889	0.344459966809635	-0.090503693560792	12.1589272457059	1	0.000488534675962222	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025908	LITCHI025908.m1	0.0251641014216166	0.0440665961119459	0.281439646613207	0.376490565851614	0.219832804300622	0.207845547008261	0.107038176530767	11.3907185719581	1	0.00073811972694249	0.0489702121362266	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004365	LITCHI004365.m1	0.0262004575545487	0	0.391696384891309	0.432867294582404	0.451622122679653	0.336481486999864	0.156311545370885	11.7669419206213	1	0.000602919491969855	0.0438714229410323	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004365	LITCHI004365.m2	0.0262004575545487	0	0.608303615108691	0.567132705417596	0.548377877320347	0.663518513000136	-0.156311545370885	11.7669419206213	1	0.000602919491969855	0.0438714229410323	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI011004	LITCHI011004.m1	0.0262004575545487	0	0.803711988829243	0.733568645291794	0.733287418645634	0.808383983555056	-0.145239908446871	11.7440859733615	1	0.000610368764747861	0.0439519970179418	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI011004	LITCHI011004.m2	0.0262004575545487	0	0.196288011170757	0.266431354708206	0.266712581354366	0.191616016444944	0.145239908446871	11.7440859733615	1	0.000610368764747861	0.0439519970179418	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016645	LITCHI016645.m1	0.0262004575545487	0	0.788284659659842	0.901560737094126	0.743910119829669	0.620090730207904	0.237095467056048	11.7819369175413	1	0.000598082220004874	0.0438714229410323	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016645	LITCHI016645.m2	0.0262004575545487	0	0.211715340340158	0.0984392629058738	0.256089880170331	0.379909269792096	-0.237095467056049	11.7819369175413	1	0.000598082220004874	0.0438714229410323	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005364	LITCHI005364.m1	0.0262004575545487	0.00686630529553557	0.111630938125868	0.348123693257367	0.15294003856215	0.0378151260504202	0.351617667643229	15.6385804472229	1	7.66741831230387e-05	0.014243357076621	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI031191	LITCHI031191.m1	0.0264587199412838	0.000705965181320613	0.371053724729992	0.357827510663656	0.245231543869174	0	0.232005329802839	20.5163220303184	1	5.91249237340136e-06	0.00455230819061677	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016306	LITCHI016306.m3	0.027155780719017	0.0226431442142815	0.0943019565113471	0.0349229287090559	0.0965621573000399	0.100936798967051	-0.0637536694693022	11.34000868976	1	0.000758549690659412	0.0492910956212144	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004190	LITCHI004190.m1	0.0276085229675406	0	0.946845162998265	0.921897233281362	0.865391976678735	0.901902367879475	-0.0614583209176434	11.5861926545331	1	0.000664433071032455	0.0466284364071221	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004190	LITCHI004190.m2	0.0276085229675406	0	0.0531548370017351	0.0781027667186384	0.134608023321266	0.0980976321205253	0.0614583209176435	11.5861926545331	1	0.000664433071032455	0.0466284364071221	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016368	LITCHI016368.m1	0.0282847960948778	0	0.016870125438363	0.0965573680519442	0.119175914431284	0.0537382707851308	0.145124886259735	11.505526009918	1	0.000693895912412835	0.0480402944721358	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016368	LITCHI016368.m2	0.0282847960948778	0	0.983129874561637	0.903442631948056	0.880824085568716	0.946261729214869	-0.145124886259735	11.505526009918	1	0.000693895912412835	0.0480402944721358	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI024318	LITCHI024318.m1	0.0282847960948778	0.00554808822797127	0.0394246983339863	0.0757446101458187	0.0858975539738644	0.0252819976474482	0.0969354681382487	13.9688765739265	1	0.000185862023809588	0.024456344632945	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005040	LITCHI005040.m4	0.0282847960948778	0.0330252018091152	0.0978975315493655	0.0327552986512524	0.0525280540508035	0.0861377564564286	-0.0987519353037382	11.9272918911884	1	0.000553175309471125	0.0421792419068815	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI018758	LITCHI018758.m1	0.0285254818658622	0.00244731654488936	0.207075279855485	0.0473755964553511	0.285764844612145	0.270032883048756	-0.143967721836745	16.8248589372088	1	4.09927877176308e-05	0.009886243009577	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008191	LITCHI008191.m1	0.0287685241368831	0	0.961730519135039	0.900753771354654	0.895722432803773	0.979253112033195	-0.144507427009807	11.4225440868468	1	0.000725582722743874	0.0485951851150413	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008191	LITCHI008191.m2	0.0287685241368831	0	0.038269480864961	0.0992462286453454	0.104277567196228	0.020746887966805	0.144507427009807	11.4225440868468	1	0.000725582722743874	0.0485951851150413	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI005300	LITCHI005300.m2	0.0287685241368831	0.0054721706878237	0.0799030134072498	0.12306812682972	0	0.0580126377439462	-0.0148475243214762	13.9947809644509	1	0.000183318771598253	0.024456344632945	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025836	LITCHI025836.m1	0.0293030365082569	0	0.58483534459737	0.696568059639431	0.796191386253498	0.763042715269436	0.144881386026123	11.3742183113645	1	0.000744705587040799	0.0489954217473925	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025836	LITCHI025836.m2	0.0293030365082569	0	0.41516465540263	0.303431940360569	0.203808613746502	0.236957284730564	-0.144881386026123	11.3742183113645	1	0.000744705587040799	0.0489954217473925	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017920	LITCHI017920.m2	0.0295288041000183	0.0098445882067468	0.036698657549669	0.0517452694838587	0.0225652964346749	0.00257201646090535	0.0350398919079592	12.893100702815	1	0.000329795600303031	0.0342162053308167	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016669	LITCHI016669.m1	0.029577012938678	0	0.698502842933762	0.984496124031008	0.60740140636252	0.545411636365293	0.347983051094473	11.3247505463587	1	0.000764808006788951	0.0492910956212144	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016669	LITCHI016669.m2	0.029577012938678	0	0.301497157066238	0.0155038759689922	0.39259859363748	0.454588363634707	-0.347983051094473	11.3247505463587	1	0.000764808006788951	0.0492910956212144	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020613	LITCHI020613.m3	0.029577012938678	0.00902719654969179	0.0641533505744512	0.197203460183417	0.301570799569317	0.0618562203345724	0.37276468884371	13.0553902190877	1	0.000302412822419402	0.0320476407114252	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025136	LITCHI025136.m3	0.0315173281016829	0.00771725767002172	0.128517541226036	0.0981342244500139	0	0.0831844293272865	-0.113567746103309	13.3492237327737	1	0.000258529617748129	0.030205863242526	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI028018	LITCHI028018.m2	0.0317352757261534	0.0451828499851035	0.0178361282730215	0.0801556935107035	0.0259754872139075	0	0.0882950524515895	12.0987930230549	1	0.000504544724515981	0.0419380673581635	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI012472	LITCHI012472.m1	0.0323623054280424	0.0149305685036133	0.84090450378559	0.871163490223471	0.938109836812418	0.738782485887019	0.22958633736328	12.1150054488535	1	0.000500176919451041	0.0419380673581635	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI012472	LITCHI012472.m5	0.0323623054280424	0.0229811362711332	0.0889979019244907	0.0912561519508025	0.0136504447466294	0.173768876821606	-0.157860182048665	11.3124951112113	1	0.000769872489637499	0.0494157992332362	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022835	LITCHI022835.m1	0.0323811534784509	0.00551718397781105	0.00161384976525822	0.0186301701436859	0.186321673846076	0.11408873033757	0.0892492638869334	13.9793782939669	1	0.00018482672547923	0.024456344632945	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007011	LITCHI007011.m1	0.0324512175295804	0	0.528469180533899	0.651641360818278	0.591519221189784	0.52873116894238	0.185960232531782	11.0398784760619	1	0.000891727069436744	0.0547451442651169	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI007011	LITCHI007011.m3	0.0324512175295804	0	0.471530819466101	0.348358639181722	0.408480778810216	0.47126883105762	-0.185960232531782	11.0398784760619	1	0.000891727069436744	0.0547451442651169	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023143	LITCHI023143.m1	0.0324512175295804	0	0.943859649122807	0.631461239361557	0.766943273554146	0.80291734598093	-0.348372482188034	11.02693921221	1	0.000897972917331556	0.0547451442651169	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023143	LITCHI023143.m2	0.0324512175295804	0	0.056140350877193	0.368538760638443	0.233056726445854	0.19708265401907	0.348372482188034	11.02693921221	1	0.000897972917331556	0.0547451442651169	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI028083	LITCHI028083.m1	0.033426486338292	0	0.722806325354512	0.676897901241341	0.788990398691508	0.680947663373958	0.0621343112043795	10.9294429665315	1	0.000946479487241675	0.0555572903477548	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI028083	LITCHI028083.m3	0.033426486338292	0	0.277193674645488	0.323102098758659	0.211009601308492	0.319052336626042	-0.0621343112043796	10.9294429665315	1	0.000946479487241675	0.0555572903477548	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI010310	LITCHI010310.m5	0.033426486338292	0.0147456452025414	0.190105207205531	0.0821324778937687	0.107424151436524	0.17616155603848	-0.176710133913718	12.1382466925497	1	0.000493981953261879	0.0419380673581635	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017690	LITCHI017690.m1	0.0350943813526427	0	0.931787730327861	0.948445390960867	0.966282030759474	0.938262568136547	0.0446771232559327	10.79042586984	1	0.00102026407089893	0.0576341421655912	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017690	LITCHI017690.m3	0.0350943813526427	0	0.0682122696721389	0.0515546090391333	0.033717969240526	0.0617374318634533	-0.0446771232559328	10.79042586984	1	0.00102026407089893	0.0576341421655912	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI029497	LITCHI029497.m1	0.0404821608047229	0	0.551524582523691	0.660632200772544	0.638588167999933	0.413367463230584	0.334328323018202	10.4848824948858	1	0.00120355272337518	0.0649276401510737	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI029497	LITCHI029497.m2	0.0404821608047229	0	0.448475417476309	0.339367799227456	0.361411832000067	0.586632536769416	-0.334328323018202	10.4848824948858	1	0.00120355272337518	0.0649276401510737	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI014413	LITCHI014413.m7	0.0404821608047229	0.0126934790078282	0.642769532070935	0.42715361113697	0.540264999615364	0.108623824619377	0.216025254062021	13.7161612150958	1	0.000212616995317877	0.0268577788485542	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004441	LITCHI004441.m1	0.0406507810810964	0	0.950414735294269	0.975872785942886	0.977498281645424	0.941938701974571	0.0610176303194703	10.4344526128843	1	0.00123686199583176	0.0657577471858027	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI004441	LITCHI004441.m2	0.0406507810810964	0	0.0495852647057313	0.0241272140571139	0.0225017183545756	0.0580612980254286	-0.0610176303194704	10.4344526128843	1	0.00123686199583176	0.0657577471858027	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008756	LITCHI008756.m1	0.0406507810810964	0	0.924807096559032	0.84454995480764	0.872395090831491	0.917493578596687	-0.125355629516588	10.421261414187	1	0.00124572778449249	0.0657860926994529	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI008756	LITCHI008756.m2	0.0406507810810964	0	0.075192903440968	0.15545004519236	0.127604909168509	0.0825064214033126	0.125355629516588	10.421261414187	1	0.00124572778449249	0.0657860926994529	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023047	LITCHI023047.m9	0.0406507810810964	0.00406283315954169	0.118038640162913	0.0796666651514228	0.0268398268398268	0.155681881471495	-0.167214029643159	16.6324322146829	1	4.53685643537579e-05	0.0105348475168505	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016869	LITCHI016869.m1	0.0409310415877257	0	0.586696185575134	0.522038853502763	0.538194569799123	0.583061367055294	-0.109524129328542	10.3874431215227	1	0.00126875196296185	0.0661174702810811	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI016869	LITCHI016869.m2	0.0409310415877257	0	0.413303814424866	0.477961146497237	0.461805430200878	0.416938632944706	0.109524129328542	10.3874431215227	1	0.00126875196296185	0.0661174702810811	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI011304	LITCHI011304.m2	0.042227762104395	0	0.948623062556653	0.989515062060738	0.968071134924681	0.947171766724644	0.0617913677041224	10.3184383098996	1	0.00131707690814632	0.0671031076798388	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI011304	LITCHI011304.m3	0.042227762104395	0	0.0513769374433474	0.0104849379392623	0.031928865075319	0.0528282332753564	-0.0617913677041225	10.3184383098996	1	0.00131707690814632	0.0671031076798388	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI020651	LITCHI020651.m1	0.0431582844133615	0.00274675311679164	0.068182560885994	0.162389065954022	0.115159799502298	0.0850015671197754	0.124364737450551	17.3756995634758	1	3.06722527481546e-05	0.00864847983738144	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI025429	LITCHI025429.m2	0.0431582844133615	0.00496911562445041	0.220668807092928	0.331790916407351	0.249785007679871	0.17496527606882	0.185941840925473	16.250710682245	1	5.54887767073785e-05	0.0117611449309318	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI001945	LITCHI001945.m1	0.0439403380452535	0.0160741366556196	0	0.0987867458067039	0.0258837324674153	0.0255775577557756	0.0990929205183437	11.977434566099	1	0.000538486672714248	0.0420925968423662	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI022852	LITCHI022852.m3	0.0441740263410114	0.00310431200090056	0.124367397368668	0.200222285019852	0.166562837097043	0.0947651051305458	0.147652619617681	17.1431891812535	1	3.46650165676227e-05	0.00943725192418557	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI027861	LITCHI027861.m3	0.0441740263410114	0.00859646007733086	0.0584708176402316	0.00633549316054716	0.074409140991582	0.0654867950752927	-0.0432129785633951	14.4491930745426	1	0.000143991533832843	0.0198574185584802	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI017489	LITCHI017489.m4	0.044446932905439	0.00559783091436391	0.100345420611888	0	0	0.17217774140371	-0.272523162015598	16.0250637101417	1	6.25094711268977e-05	0.0128185006375807	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI018783	LITCHI018783.m2	0.0444665497159421	0.00460240954290631	0.0655223549957924	0.00288086764955092	0.090613220016845	0.064522558596132	-0.0365508259255285	16.3959890239639	1	5.13938685961814e-05	0.0114297068328691	negative_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
LITCHI023171	LITCHI023171.m3	0.0466720286032009	0.0110574701003822	0.651683141078869	0.639993243872954	0.748208501151634	0.462504801106719	0.274013802839	12.6757561608174	1	0.000370427377255777	0.0352352306437874	positive_usage_interaction	PASS_NOT_IN_DUPLICATE_CLUSTER	PASS_EXACT_DUPLICATES_EXCLUDED	DISCOVERED	stageR_OFDR_pass
