gene_id	lr	df	pvalue	adj_pvalue
LITCHI023173	1.34184871125035	1	0.246708207242721	0.648659199866608
LITCHI023176	NA	1	NA	NA
LITCHI023179	4.26075703007518	4	0.371864928350877	0.747806064180388
LITCHI023186	3.13456438885805	2	0.208611377768651	0.609750982628236
LITCHI023187	0.100385945144808	1	0.751366975482629	0.932520924888118
LITCHI023200	1.29383231033535	1	0.255342904043097	0.656104118288656
LITCHI023201	0.0165028574410826	1	0.897782222871642	0.978092022625186
LITCHI023202	5.54034767940175	2	0.0626511125447682	0.348450596702604
LITCHI023204	0.294842346629594	1	0.587134020655569	0.864121913430405
LITCHI023209	4.54589383437997	1	0.0329977896668538	0.255425513456987
LITCHI023210	2.01941977219758	1	0.155298473629274	0.537017790435787
LITCHI023212	2.14869567961432	1	0.142691065427233	0.519967885907777
LITCHI023214	0.0848393764172215	1	0.770843302313286	0.939477617585396
LITCHI023215	NA	2	NA	NA
LITCHI023218	1.83346140786307	4	0.766355032587619	0.938279550715156
LITCHI023220	3.11370948207332	3	0.374423509328639	0.750839305696395
LITCHI023221	9.13889380171895e-07	1	0.999237241930924	0.999927301079298
LITCHI023222	NA	3	NA	NA
LITCHI023226	0.058709031145554	1	0.808548127644009	0.954383304368938
LITCHI023234	17.5243020936614	2	0.00015654750513907	0.011615824881319
LITCHI023235	3.07659612515999	2	0.214746275309039	0.618577190776692
LITCHI023236	0.96379775274545	2	0.6176095135212	0.881261088077637
LITCHI023237	3.45746551268462	1	0.0629667616544452	0.349038804731257
LITCHI023238	0.36113966002813	1	0.547873977810758	0.85230886691493
LITCHI023239	0.143257670235471	2	0.93087634030606	0.988342541199852
LITCHI023240	2.31889935073195	1	0.127810433628686	0.494301855746383
LITCHI023244	NA	1	NA	NA
LITCHI023264	0.41158886172343	2	0.81400039244405	0.954383304368938
LITCHI023266	0.0400110872669757	1	0.841458904710117	0.962206150366075
LITCHI023276	0.00010676312376745	1	0.991755905337622	0.999927301079298
LITCHI023279	9.04078824781755	3	0.0287534713411774	0.234451381704985
LITCHI023289	NA	3	NA	NA
LITCHI023290	0.146224541706033	1	0.70216975062225	0.915658971813197
LITCHI023291	9.06959857667243	4	0.059383196187411	0.34112417769509
LITCHI023299	3.25420536211459	2	0.196498067749451	0.598406702609398
LITCHI023305	14.3151423993986	5	0.0137267781304351	0.154993229585826
LITCHI023306	0.0587416624184698	3	0.996279531271981	0.999927301079298
LITCHI023307	4.70327365546109	3	0.194859723749833	0.595353767739197
LITCHI023312	1.71305688348366	4	0.788344480120048	0.949817033111465
LITCHI023325	13.7758370043302	1	0.000205968352366219	0.014334524587971
LITCHI023327	0.439805639700353	1	0.507216279711647	0.833169309557967
LITCHI023329	4.29814875190641	3	0.231017203749993	0.633049448019392
LITCHI023339	0.833974267523445	1	0.361125839860871	0.743046546808594
LITCHI023340	NA	3	NA	NA
LITCHI023342	1.57929115879233	4	0.81250925060302	0.954383304368938
LITCHI023343	NA	6	NA	NA
LITCHI023346	0.987421423546039	1	0.320373418778584	0.707067044018532
LITCHI023360	2.10349584771757	1	0.146962794656587	0.524982637858536
LITCHI023364	6.80144783871947	1	0.00910839810634124	0.125428317528531
LITCHI023366	0.768535955030529	3	0.856977051922285	0.965821520791972
LITCHI023376	19.3135016854685	2	6.39921049267125e-05	0.00722554332585532
LITCHI023379	NA	1	NA	NA
LITCHI023381	3.96498927543871	1	0.0464558178656701	0.304276819664931
LITCHI023383	0.0263371673063375	1	0.87107961629475	0.969660194064822
LITCHI023384	3.18148236197885	2	0.203774521946895	0.603238900713701
LITCHI023390	1.94139032345265	2	0.378819605658895	0.752191819012077
LITCHI023391	0.876196986297146	2	0.645262225819104	0.893722843129277
LITCHI023392	0.459813008783385	2	0.794607891378608	0.95031661454237
LITCHI023393	2.34042800519092	3	0.504820246457941	0.831439216517166
LITCHI023395	0.0333802364766598	1	0.855031383262662	0.965232124465609
LITCHI023396	2.78633553940017	5	0.732885414473419	0.924640745632234
LITCHI023397	0.238429441335029	2	0.887617190543055	0.974896106508908
LITCHI023401	3.25940203937353	1	0.0710150179873128	0.366287987513508
LITCHI023402	2.83552479273203	1	0.092200675938707	0.422674590313896
LITCHI023403	NA	1	NA	NA
LITCHI023409	7.31983766691701	4	0.119921153876078	0.481725037302666
LITCHI023419	4.07139541286597	2	0.130589337690575	0.497222194015124
LITCHI023420	0.0286258677951992	1	0.865645773399736	0.967301359438973
LITCHI023422	5.85148235099769	2	0.0536249316944015	0.324677370475509
LITCHI023425	NA	3	NA	NA
LITCHI023430	5.96305304934504	1	0.0146087227511407	0.157024184568773
LITCHI023433	5.49106862646295	2	0.0642139813967195	0.352863877137723
LITCHI023445	1.27174708407256	2	0.52947276952359	0.842033547123553
LITCHI023452	NA	2	NA	NA
LITCHI023455	11.0959387407056	3	0.0112182505781316	0.139730440054713
LITCHI023458	NA	1	NA	NA
LITCHI023467	0.20703397563193	2	0.901660705365626	0.978119984677866
LITCHI023472	0.26736299629556	2	0.874868667524261	0.969880291010452
LITCHI023473	0.282537093775318	1	0.595043116984923	0.869137781107899
LITCHI023474	0.252266685361974	1	0.615483537596701	0.880909753176431
LITCHI023480	7.87888090396882	1	0.00500154209690316	0.0914718649694191
LITCHI023486	9.02560641549644	4	0.0604626194751233	0.34532393890406
LITCHI023488	2.00295233407815	2	0.367336790286247	0.744902164521831
LITCHI023490	2.31357790778566	2	0.314494417343951	0.703481483068252
LITCHI023491	11.2333265736088	3	0.0105288354855265	0.136163066865493
LITCHI023506	5.48937947352533	2	0.0642682379230432	0.352863877137723
LITCHI023509	0.46971330649103	2	0.790684183517049	0.95031661454237
LITCHI023521	NA	2	NA	NA
LITCHI023523	1.95714830700308	1	0.16181863052431	0.548748055513302
LITCHI023527	NA	3	NA	NA
LITCHI023531	3.18529992253752	3	0.363928420983655	0.743860066937769
LITCHI023532	0.566250198666239	2	0.753425528932751	0.933172394975072
LITCHI023533	6.24853418243583	5	0.28278114131813	0.674984029414691
LITCHI023544	NA	1	NA	NA
LITCHI023548	16.0543869717658	4	0.00294704600172954	0.0690014309738691
LITCHI023560	4.27439212604077	5	0.510623683097146	0.833674363629286
LITCHI023561	NA	6	NA	NA
LITCHI023568	1.93068854809826	1	0.164683133959708	0.551492068205496
LITCHI023571	2.89397156305495	3	0.408263213706195	0.767192160633131
LITCHI023574	14.5815993045217	5	0.0123080060063813	0.147299039624757
LITCHI023575	NA	1	NA	NA
LITCHI023576	0.0532410383311799	2	0.973730683554104	0.998868038351997
LITCHI023588	1.92251488860347	2	0.382411722079267	0.754079910584552
LITCHI023589	9.4539741895278	3	0.0238260725039789	0.211350914239133
LITCHI023590	0.496569370545331	1	0.481011401974087	0.817530504533183
LITCHI023620	7.47235005782568	2	0.0238451358768063	0.211350914239133
LITCHI023621	NA	6	NA	NA
LITCHI023629	0.465972147358116	2	0.792164605386031	0.95031661454237
LITCHI023635	2.08528266576423	1	0.148724690791549	0.528232279751391
LITCHI023638	0.419366026952048	2	0.810841230980948	0.954383304368938
LITCHI023648	3.25883859138412	3	0.353412756078684	0.736591874071441
LITCHI023650	0.619399377073933	1	0.43127056876304	0.785971696194817
LITCHI023673	1.84544807425118	1	0.174313739729735	0.569712734351099
LITCHI023694	1.61386501540255	3	0.656250122766607	0.898329625331358
LITCHI023697	28.4721267287023	4	1.00052744713553e-05	0.00233307707735812
LITCHI023702	0.0971261720915209	1	0.755305982562254	0.93412755128792
LITCHI023707	0.553618893405655	1	0.4568427748614	0.80355459875723
LITCHI023709	0.331290687085129	3	0.954040019414607	0.995836788753913
LITCHI023710	5.32801362394821	1	0.0209852890979559	0.200363219806586
LITCHI023727	2.82683030888438	1	0.0927011581380928	0.423473892145342
LITCHI023728	14.4556774320081	3	0.0023461635016029	0.0603266001352747
LITCHI023737	2.86466829375422	2	0.238750991469733	0.640864418446406
LITCHI023740	1.29634266669746	3	0.730001729067011	0.923711917157775
LITCHI023743	14.7528167535784	6	0.0222688724175611	0.205443203084924
LITCHI023761	NA	3	NA	NA
LITCHI023769	6.12838011753047	1	0.0133028701441973	0.153619198235331
LITCHI023791	1.51432674415264	2	0.468994905965188	0.811418939321702
LITCHI023795	0.0285707222355995	1	0.865774018432717	0.967301359438973
LITCHI023796	4.63147108264093	2	0.0986935641034755	0.438882167768366
LITCHI023797	6.36648219295239	1	0.011629591298728	0.141461585961576
LITCHI023799	9.46278242947301	3	0.0237306068697975	0.211350914239133
LITCHI023810	8.84489704200314	2	0.0120048022589583	0.145006844030301
LITCHI023820	0.866349018033361	1	0.351968041679026	0.735662780072781
LITCHI023821	5.91382024739869	6	0.432913003279016	0.78718881777518
LITCHI023826	3.94466562605521	2	0.139131908612448	0.5124194397826
LITCHI023829	1.41162926284596	2	0.493706221791919	0.825092314803598
LITCHI023831	0.511165422372869	1	0.474634788419235	0.813346450362753
LITCHI023832	2.82831761671696	2	0.243130046415884	0.643523389365314
LITCHI023833	0.0675767268694472	1	0.794898300074674	0.95031661454237
LITCHI023834	2.33537025179248	2	0.311086233875198	0.699472683440597
LITCHI023837	0.0951485610567033	1	0.75773111240957	0.93456908468393
LITCHI023840	0.00521795890381327	1	0.942414541172527	0.99247792515209
LITCHI023841	2.55362735269591	2	0.278924630188911	0.672780472331504
LITCHI023842	NA	4	NA	NA
LITCHI023844	NA	1	NA	NA
LITCHI023845	0.036263484013034	1	0.848972398725852	0.964036698708808
LITCHI023846	3.11789671394945	2	0.210357175575461	0.612240457895591
LITCHI023847	0.0825004550279118	1	0.77393704049127	0.941617745356663
LITCHI023849	3.55853563104756	3	0.313249224726429	0.702438563198875
LITCHI023852	7.96085197852517	6	0.240985447409434	0.643523389365314
LITCHI023858	3.70969448977849	1	0.0540972919040965	0.325747509587327
LITCHI023860	0.00913454528199509	1	0.923858268249453	0.985522886565291
LITCHI023861	4.87136992102023	1	0.0273058156831154	0.22655975504489
LITCHI023863	22.6296777813404	6	0.000930485639576663	0.0331023452874054
LITCHI023864	0.427994996018242	2	0.807350405003504	0.954383304368938
LITCHI023886	0.425189823261462	1	0.514358717667383	0.83669877217801
LITCHI023895	NA	4	NA	NA
LITCHI023896	0.171717359917238	1	0.678590024026445	0.906529848912857
LITCHI023899	7.24667874538864	3	0.0644373630794053	0.353224055512747
LITCHI023900	0.301641597863636	1	0.582855111978732	0.862757224544066
LITCHI023904	1.48920470111625	4	0.828551983300719	0.958237671109265
LITCHI023905	2.90523027419113	2	0.233957656039439	0.636040756901241
LITCHI023907	6.6562235995807	5	0.247488146959421	0.649445437001762
LITCHI023916	0.0274943211989012	1	0.868303236627055	0.968371477113626
LITCHI023922	NA	3	NA	NA
LITCHI023926	5.22070891322801	4	0.265391681279492	0.663032415856508
LITCHI023932	12.3836562208016	4	0.0147150762778792	0.157587847808875
LITCHI023936	0.445308623980964	3	0.930731659185211	0.988342541199852
LITCHI023949	0.871626211970579	2	0.646738586211902	0.894530599627257
LITCHI023954	NA	2	NA	NA
LITCHI023955	0.183719953291075	3	0.980173652662916	0.998868038351997
LITCHI023960	2.67556834063726	2	0.262426517277938	0.661418434172501
LITCHI023979	NA	3	NA	NA
LITCHI023981	6.06434882954636	2	0.0482106940261001	0.309800682556132
LITCHI023982	0.129852692116401	1	0.718584821657531	0.921562855231905
LITCHI023983	1.4102705172736	2	0.494041746323586	0.825092314803598
LITCHI024004	2.22612105601002	3	0.526821680453236	0.84029642864212
LITCHI024053	1.14434687845642	2	0.564297638284638	0.857672680054348
LITCHI024054	1.66500344738643	2	0.434959774887058	0.789095728523709
LITCHI024055	3.01633401443542	1	0.0824296074134989	0.399756658175269
LITCHI024066	NA	1	NA	NA
LITCHI024068	0.0528706370096188	1	0.818141378535175	0.955975840292824
LITCHI024072	5.28060201805783	6	0.508359921216041	0.833674363629286
LITCHI024079	13.1291774791898	4	0.0106615575700794	0.13740975190817
LITCHI024093	4.60896579886321	3	0.202774297921246	0.603238900713701
LITCHI024133	2.86648617958417	2	0.238534079043034	0.64064933925906
LITCHI024134	1.6233317857259	1	0.202627842754319	0.603238900713701
LITCHI024136	0.705862338906172	1	0.400820846721615	0.761753475134049
LITCHI024141	0.43348901878926	2	0.80513564762346	0.954383304368938
LITCHI024142	0.815427662106231	3	0.845773492816532	0.962310519537584
LITCHI024147	0.438583070466848	1	0.507807140886531	0.833593478355655
LITCHI024166	0.562993104045745	2	0.754653517698865	0.933972618652394
LITCHI024167	6.15815487212967	3	0.104164115103169	0.452587909570567
LITCHI024177	0.346208728966303	3	0.951115940588609	0.994586586014081
LITCHI024182	NA	1	NA	NA
LITCHI024186	0.118675571982749	1	0.730475401274602	0.924035371217799
LITCHI024188	0.863130784302484	1	0.352864044461565	0.736591874071441
LITCHI024189	7.0395530982496	5	0.217715276079085	0.620984702885649
LITCHI024193	3.74446523675942	1	0.0529826786228638	0.322347754003679
LITCHI024219	4.66114031065263	4	0.32386560514614	0.710971239699514
LITCHI024242	3.17469536923454	1	0.0747871567216569	0.377576716378699
LITCHI024244	2.93297354265815	3	0.402075203767091	0.761753475134049
LITCHI024245	0.894496964407153	1	0.34426157561318	0.727633043510163
LITCHI024251	11.8176768765698	3	0.00803454762721509	0.11580465805912
LITCHI024252	0.927382307971129	1	0.335544055764085	0.718390694822199
LITCHI024257	5.75712168513564	3	0.124043609713216	0.488336525823729
LITCHI024262	0.0577180130640045	1	0.810139760482257	0.954383304368938
LITCHI024267	0.0420802035368979	1	0.83746696541866	0.961402742722822
LITCHI024268	23.8087079534162	9	0.00461420786692487	0.0874730013907047
LITCHI024269	3.39880612608977	1	0.065243624970588	0.3552621980049
LITCHI024274	3.42106357461307	2	0.180769636054108	0.579578697324096
LITCHI024280	6.80910538398894	2	0.0332216770810313	0.255838285372608
LITCHI024296	6.03400321456138	3	0.109967563304638	0.462861850732813
LITCHI024301	21.0782612349431	3	0.000101408893882585	0.0099380716004933
LITCHI024302	1.56458294199547	1	0.210995449104082	0.612925258750896
LITCHI024304	10.3999907897087	9	0.319084202435706	0.706261463496892
LITCHI024306	0.0774525549259124	1	0.780779780121372	0.944548281973095
LITCHI024309	0.649090153165162	2	0.722856123031747	0.923244235804536
LITCHI024310	7.6024828959271	2	0.0223430169387093	0.205761755283078
LITCHI024311	2.4752807803452e-08	1	0.999874468622491	0.999927301079298
LITCHI024312	1.79340757222963	3	0.61637057176335	0.881261088077637
LITCHI024313	4.60301117863855	2	0.100108008654858	0.442056159593168
LITCHI024315	2.15226428520691	3	0.541411912782531	0.848190614569641
LITCHI024317	2.29136153470608	1	0.130095755811687	0.497216597267038
LITCHI024318	14.5373199749301	2	0.00069704541781755	0.0282847960948778
LITCHI024320	17.9977440217626	5	0.00294923328382729	0.0690014309738691
LITCHI024339	8.18687599533587	3	0.0423033711965123	0.290165517568243
LITCHI024341	NA	2	NA	NA
LITCHI024345	3.73555644703447	2	0.15446647082387	0.537017790435787
LITCHI024354	21.6942069738434	6	0.00137543632857555	0.0432970684280085
LITCHI024364	2.72868184852996	2	0.255549046673236	0.656104118288656
LITCHI024368	NA	1	NA	NA
LITCHI024370	1.23177294770721	1	0.267062518850321	0.664070444817365
LITCHI024390	2.77070852718316	2	0.250235134889625	0.651948817972617
LITCHI024394	3.3290033848898	2	0.189284956609116	0.591543961869886
LITCHI024395	3.38597935112193	1	0.0657531049617929	0.3552621980049
LITCHI024397	1.31585631256166	2	0.517923279750889	0.837398404165009
LITCHI024402	8.74446168995928	2	0.012623049068622	0.149009356505506
LITCHI024425	5.83063866318116	2	0.0541867247368984	0.325747509587327
LITCHI024427	0.954171747034707	1	0.328659683392159	0.713056973909305
LITCHI024428	1.78314635064453	1	0.181763446862182	0.580971903385952
LITCHI024429	NA	2	NA	NA
LITCHI024436	0.0390711526051746	1	0.843307768336976	0.962206150366075
LITCHI024437	1.75157348591893	1	0.185679045495478	0.586628322569046
LITCHI024442	0.952813430136302	3	0.812667555786629	0.954383304368938
LITCHI024443	3.34018449606083	5	0.647695297064435	0.894530599627257
LITCHI024444	1.89500682784274	1	0.168638280340778	0.559145416756163
LITCHI024445	0.997608030214906	1	0.317889987573987	0.70612449393471
LITCHI024448	3.45319915967411	6	0.750185576154438	0.93172259267005
LITCHI024449	0.234271556051681	1	0.628374464335353	0.88520955993737
LITCHI024450	NA	4	NA	NA
LITCHI024453	0.00447810362675227	2	0.997763452993323	0.999927301079298
LITCHI024456	1.29307419760153	1	0.255482187229702	0.656104118288656
LITCHI024466	6.32167227825266	4	0.176379017646291	0.572831794847645
LITCHI024469	0.649021405202802	1	0.42046277011341	0.77827081147382
LITCHI024476	3.78290932695381	2	0.150852209953627	0.531019593094532
LITCHI024477	4.80010272932123	2	0.0907132937122002	0.41953482439998
LITCHI024484	4.82032819589949	3	0.185436375742961	0.586575234841011
LITCHI024485	1.60780186404008	3	0.657622096045795	0.898329625331358
LITCHI024486	NA	1	NA	NA
LITCHI024490	8.48322938455385	1	0.00358435260975987	0.0769302787400528
LITCHI024491	0.170845302294765	1	0.679361650928632	0.906529848912857
LITCHI024498	0.725074966394459	3	0.867290811372603	0.967966990451416
LITCHI024509	6.30094261272461	4	0.177772717817894	0.574938665221758
LITCHI024510	3.77140966409934	2	0.151722083146859	0.532027091538226
LITCHI024511	NA	1	NA	NA
LITCHI024512	NA	7	NA	NA
LITCHI024522	6.46190019509231	2	0.0395199331542021	0.281187031236884
LITCHI024523	3.68204409440841	3	0.297907714360636	0.687680814516277
LITCHI024530	0.350031341338763	2	0.839443866018847	0.96194315005355
LITCHI024531	2.08784298220417	3	0.554376123528454	0.853923364652074
LITCHI024532	6.06414187818882	2	0.0482156829184986	0.309800682556132
LITCHI024533	0.0858391380024841	1	0.769535015780283	0.938915873141365
LITCHI024539	7.75425693602301	1	0.00535860840315591	0.0931706629009223
LITCHI024540	NA	5	NA	NA
LITCHI024544	NA	1	NA	NA
LITCHI024545	3.21574566319759	2	0.2003132612427	0.601987690390329
LITCHI024551	1.62507211197953	5	0.898200876300776	0.978092022625186
LITCHI024552	3.62551593054741	4	0.459051680782223	0.803684959092812
LITCHI024556	11.2712629830294	3	0.0103459465734478	0.135017202267557
LITCHI024560	2.19874967445503	1	0.138122731730576	0.511339606991171
LITCHI024561	2.49620930477977	3	0.47597653639938	0.81478937718624
LITCHI024562	4.95368279243849	3	0.175220305643337	0.570949979618253
LITCHI024566	4.03618226471008	2	0.132908928642574	0.499876158848318
LITCHI024577	0.643514159164624	3	0.886402463246746	0.974394960814028
LITCHI024585	4.79744731170649	3	0.187244256416443	0.587996776195286
LITCHI024586	0.326027142058592	1	0.568007868676483	0.857672680054348
LITCHI024589	NA	1	NA	NA
LITCHI024593	1.1410201216986	1	0.285436873845102	0.676898821618842
LITCHI024597	3.14976387479692	1	0.0759379509433408	0.381452337717323
LITCHI024600	2.93405838582112	3	0.401904215483332	0.761753475134049
LITCHI024601	3.83810636181374	1	0.0501000741937806	0.314275103094803
LITCHI024602	0.00287110975477845	1	0.957267610255061	0.996423200141666
LITCHI024604	4.83506445942112	1	0.027886598317287	0.229545153185402
LITCHI024609	3.68369961623102	2	0.158523915895703	0.543122176228417
LITCHI024612	0.359109958226327	1	0.549000957857954	0.85230886691493
LITCHI024614	8.13920884358231	1	0.00433181801393267	0.0842862627635369
LITCHI024615	1.16154450249451	3	0.762241518996264	0.936316107875124
LITCHI024617	NA	3	NA	NA
LITCHI024620	0.0255808336187329	2	0.987291032943135	0.999476485082521
LITCHI024624	4.8044028771983	3	0.186692944404539	0.587667124883732
LITCHI024631	NA	4	NA	NA
LITCHI024633	1.62508574041476	4	0.804276542819901	0.954383304368938
LITCHI024634	2.96812918544674	2	0.226714311738292	0.63000527884218
LITCHI024705	7.31268751306925	3	0.0625717621650031	0.348450596702604
LITCHI024717	4.16523988894187	1	0.0412615696681071	0.287667909874025
LITCHI024718	5.17612794401066	4	0.269698341431456	0.665955735823353
LITCHI024719	0.0500673710412229	1	0.822946084602063	0.956237575709869
LITCHI024725	0.336143752501812	2	0.845293076003912	0.962310519537584
LITCHI024729	NA	1	NA	NA
LITCHI024730	17.190863662021	5	0.00415168820604639	0.0832581796996329
LITCHI024733	6.08980417752173	4	0.192541272807402	0.594275312471649
LITCHI024734	0.518066846241709	3	0.914904649418235	0.983159894189609
LITCHI024735	NA	3	NA	NA
LITCHI024736	4.99352906025888	2	0.0823510122712836	0.399748745548642
LITCHI024737	0.119073200738058	1	0.730041859825311	0.923711917157775
LITCHI024738	0.327888727013487	1	0.566904934679298	0.857672680054348
LITCHI024739	1.98190326142503	5	0.851643359578272	0.964131562696064
LITCHI024740	0.0409112512134016	1	0.83970932659661	0.96194315005355
LITCHI024744	3.38530522802466	1	0.0657799983709763	0.3552621980049
LITCHI024747	2.08413152907451	2	0.352725281455495	0.736591874071441
LITCHI024748	4.54506114634569	6	0.603336012295394	0.873781411383737
LITCHI024749	6.17459629580844	3	0.10341791754645	0.451388793055683
LITCHI024752	1.30939108531675	2	0.519600234613648	0.837929204129248
LITCHI024754	NA	1	NA	NA
LITCHI024755	7.43462666939013	4	0.114626770109778	0.473238054394075
LITCHI024757	0.378157124156132	1	0.53859116614554	0.847338567812836
LITCHI024763	0.391557022837333	1	0.531482097943152	0.843638345198054
LITCHI024767	11.4896603507805	2	0.00319927782161905	0.0712816503188065
LITCHI024768	0.183985614217818	1	0.667970206069011	0.903499283938136
LITCHI024769	4.17049653344293	5	0.525139027882038	0.839553877133026
LITCHI024772	4.07989079738036	2	0.130035810810185	0.497216597267038
LITCHI024773	8.79978551436216	4	0.0663034290053953	0.3552621980049
LITCHI024778	NA	4	NA	NA
LITCHI024781	1.3163980813697	3	0.725242921773681	0.923415112748944
LITCHI024785	0.0435490343952552	1	0.834694889140082	0.960222647661924
LITCHI024789	NA	1	NA	NA
LITCHI024791	0.70123221254471	1	0.402369962499283	0.761753475134049
LITCHI024806	0.969604286023241	1	0.324778888643626	0.711772804900841
LITCHI024810	11.5823742400389	2	0.00305435413844686	0.0701648759003908
LITCHI024814	0.468999746954069	2	0.790966333966779	0.95031661454237
LITCHI024823	0.249761780953122	1	0.61724286475554	0.881261088077637
LITCHI024827	6.5631683602769	1	0.0104110837866477	0.135377285826602
LITCHI024832	3.42899122838571	3	0.330089167503926	0.714367973339747
LITCHI024833	2.95540690608414	1	0.085590758925799	0.406732298134126
LITCHI024834	0.00417561401991406	1	0.948477363543443	0.994047725929835
LITCHI024835	0.861240126178018	2	0.650105863072065	0.896489043779281
LITCHI024836	1.26807716378244	1	0.26012771281116	0.660253293784676
LITCHI024838	0.678708760882728	2	0.712230003977866	0.918597085576918
LITCHI024846	6.59275605444054	2	0.0370169994513103	0.269469204584898
LITCHI024847	10.6768186221007	5	0.0581778985422681	0.337626821260939
LITCHI024860	4.39987226828816	2	0.110810235126861	0.464901745758412
LITCHI024863	0.221134022111073	1	0.638177205636949	0.889108665369856
LITCHI024877	1.02484537194687	3	0.795240409706854	0.95031661454237
LITCHI024878	NA	2	NA	NA
LITCHI024879	1.26534363348037	1	0.260642032053192	0.660377909504526
LITCHI024883	10.6446851080982	2	0.00488130559935118	0.0898646829895595
LITCHI024895	6.93596426121076	3	0.073967059611763	0.375954899212997
LITCHI024897	0.0389014773536474	1	0.843643975503871	0.962206150366075
LITCHI024898	1.82557183937752	2	0.401404384488506	0.761753475134049
LITCHI024900	4.46099166103704	1	0.034677360400631	0.262557157319063
LITCHI024910	9.63972189452033	6	0.140667144439186	0.515691518941404
LITCHI024911	8.22256776420545	1	0.0041372617930358	0.0832581796996329
LITCHI024918	0.271619626088068	1	0.60224737702854	0.873298390680399
LITCHI024921	6.13003292853318	2	0.0466530737495049	0.305027848359335
LITCHI024923	3.54973141344817	3	0.314369171906394	0.703481483068252
LITCHI024924	3.21495837655675	2	0.200392128741794	0.601987690390329
LITCHI024925	1.93835573457181	2	0.379394822817026	0.752191819012077
LITCHI024933	6.46572834277322	2	0.039444361431976	0.281034311766369
LITCHI024934	1.91322424340979	3	0.59061118383563	0.867138554730118
LITCHI024935	0.995401981466784	3	0.80236454081235	0.954383304368938
LITCHI024938	3.20943025617089	1	0.0732149737311816	0.374658693162322
LITCHI024945	0.228609494108241	3	0.972843722322543	0.998868038351997
LITCHI024947	1.21228075076942	2	0.545452051743303	0.850709547716421
LITCHI024949	4.16401209495962	2	0.124679847466979	0.488404679066946
LITCHI024950	0.398754210676998	1	0.527733336586561	0.84029642864212
LITCHI024967	2.84462374690338	4	0.584154679128384	0.862757224544066
LITCHI024976	3.02039667713689	3	0.388491088152208	0.75943647416732
LITCHI024983	2.96889459812519	2	0.226627563334638	0.63000527884218
LITCHI024986	0.783869338367367	1	0.375960364763127	0.751920729526253
LITCHI024994	1.31377617896942	2	0.518462234783129	0.837398404165009
LITCHI024996	6.66382762238573	1	0.00983893603531401	0.12970414661782
LITCHI025008	1.02420969517698	2	0.59923295642131	0.871451857190164
LITCHI025009	0.111713735572266	2	0.945674482686226	0.993694773026959
LITCHI025010	0.354505793889985	1	0.551573524971975	0.85230886691493
LITCHI025011	0.285332712801392	1	0.593227080450086	0.868275021524315
LITCHI025021	4.91822853476333	1	0.0265747521026662	0.222005699807403
LITCHI025028	1.0472342300418	2	0.592373983291955	0.86816886828962
LITCHI025029	NA	1	NA	NA
LITCHI025040	0.155649163396447	1	0.693194233340807	0.911636679839629
LITCHI025045	12.807500101364	3	0.00507194231690217	0.0917897853449125
LITCHI025046	0.104926203857758	1	0.745996220756322	0.931203032188977
LITCHI025047	1.7536550713703	2	0.416100885173838	0.774992920658952
LITCHI025049	5.89897240265418	2	0.0523666049296278	0.319990760005279
LITCHI025050	1.80425717865	2	0.405705160311546	0.763924910040673
LITCHI025052	0.0907417580019683	1	0.763236273454363	0.936510560907622
LITCHI025053	28.6873273079837	3	2.6051199805053e-06	0.00123009028897677
LITCHI025059	0.882879999771831	3	0.829557169899006	0.958423134534374
LITCHI025060	NA	2	NA	NA
LITCHI025062	1.74457970968797	1	0.186559591905244	0.58762311725642
LITCHI025084	4.27856801796588	2	0.117739112997169	0.478214106209632
LITCHI025087	0.000666967185679823	1	0.979396356790018	0.998868038351997
LITCHI025089	2.91025926863676	1	0.0880177240384066	0.413723130004963
LITCHI025093	NA	7	NA	NA
LITCHI025117	0.0465698379266542	2	0.976984082822241	0.998868038351997
LITCHI025121	0.0330203692428768	1	0.85580633315977	0.965687181062751
LITCHI025136	14.1849925046554	2	0.000831319589898066	0.0315173281016829
LITCHI025141	0.234964376868447	1	0.627867001950861	0.88520955993737
LITCHI025145	0.250700181668208	1	0.616582489007195	0.881261088077637
LITCHI025152	0.461749844726	2	0.793838751301102	0.95031661454237
LITCHI025154	0.166384682306671	2	0.920174142842154	0.985160674874562
LITCHI025164	1.28535637406458	4	0.863855096796695	0.967254570540101
LITCHI025172	5.41217329708161	2	0.0667976987728743	0.355843330693651
LITCHI025173	8.07178804349678	1	0.00449597299196802	0.0866503229909701
LITCHI025176	0.0881328001705697	1	0.766564470623624	0.938279550715156
LITCHI025177	2.79256753664231	1	0.0947023808036963	0.428993531033935
LITCHI025179	2.39116580868722	3	0.495281223227503	0.825497827892365
LITCHI025183	3.77378637419315	1	0.0520616557059324	0.318877641198836
LITCHI025184	0.538201502407901	2	0.764066271173406	0.936889151376848
LITCHI025185	0.436197123271995	1	0.508963676246082	0.833674363629286
LITCHI025187	1.70896433475718	1	0.191119797918409	0.592903854041563
LITCHI025189	1.66830295897671	3	0.644003610843297	0.893422546433599
LITCHI025190	3.73098929715343	4	0.443634762923347	0.794017559829036
LITCHI025192	6.3218048652634	5	0.276153022744555	0.670585201664152
LITCHI025196	0.799742159491871	1	0.371170470773081	0.747232335347048
LITCHI025204	1.29535330044746	1	0.255063744389009	0.656104118288656
LITCHI025207	3.01315248128958	2	0.221667616809532	0.623174479703088
LITCHI025220	NA	1	NA	NA
