gene_id	baseMean	external_log2fc	external_lfc_se	external_signed_stat	external_p	genomewide_q	contrast	estimand
LITCHI026861	133.86047096652	-0.415896927423953	0.22301107826522	-1.86491599726422	0.062193179741015	0.457854184820301	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI018893	51.7347020867313	0.528625985375947	0.283524837105237	1.86447857892512	0.0622545270136221	0.458117672925365	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001594	41.870306166581	-0.54704675051257	0.293461443059312	-1.86411797341978	0.0623051390391797	0.458301978833129	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013778	467.907426971638	-0.25381683223533	0.136178159668684	-1.86385858681639	0.0623415657429614	0.458381832448042	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI009724	190.144702671447	-0.956177602971182	0.513130913830889	-1.86341843221378	0.0624034187338621	0.458494103529622	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI022629	2065.8958209952	-0.256279613868083	0.137534372607717	-1.86338592316161	0.0624079891003168	0.458494103529622	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI009286	3.8668078775484	2.58123516242095	1.38541453096707	1.86315005705848	0.0624411572190675	0.45854985018804	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI009350	410.556836701615	-0.940287159307034	0.504757330539753	-1.86284993286092	0.062483382560424	0.458672037583195	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015258	44.1293120061712	0.674169329738247	0.362020948298814	1.86223845030587	0.0625694868886222	0.459116095769727	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020343	8.72184092558016	-1.58118927477142	0.849217791074727	-1.86193611508109	0.0626120956777772	0.459240763960652	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017259	32.4621254915116	-1.1102089706604	0.596712683606554	-1.86054193443695	0.0628088912849529	0.460495781257286	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005882	468.847461346284	-0.281067623060415	0.151135977531903	-1.85970030200839	0.062927939288867	0.461179983520945	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029727	851.691004084995	-0.495663291673258	0.266564358549243	-1.85945073216416	0.0629632765129418	0.461250386093582	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015324	120.281717891495	0.47417560739415	0.25503828050314	1.85923307849588	0.0629941080351094	0.461287737188468	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026832	4.52353772684984	-1.53033583008699	0.82339862857946	-1.85856009103045	0.0630895183926168	0.461731399991962	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007608	4.57095359143979	2.77495558327535	1.49316197641051	1.85844243766923	0.0631062105310893	0.461731399991962	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI018095	331.231016792627	0.662870479805147	0.356815357190124	1.85774089160615	0.0632058185768072	0.462271523381414	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI027016	34.5322309987768	0.814752425147765	0.438727540466248	1.85708064800743	0.0632996810034468	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI009467	219.966068653009	-0.743828019269564	0.400757450630706	-1.8560553723928	0.0634456658921071	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020620	55.9211403249557	0.694539660202615	0.374257872143366	1.85577836005159	0.0634851562684882	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI018775	4016.37975714857	0.186892923432297	0.100711171188332	1.85573180439738	0.0634917951509581	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI010825	24.5862667949936	0.763863205298009	0.411631081304706	1.85569856114088	0.0634965360233236	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015955	50.5844089591975	-0.554413956554908	0.298769887465838	-1.85565540509266	0.0635026910105841	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI014864	63.8756813638627	0.604041942891768	0.325529808792662	1.85556568577256	0.0635154885066453	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007869	84.228321740012	-1.36919950311868	0.737929309255677	-1.85546160851063	0.063530336678164	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016201	14.9926574330514	1.50460551717395	0.810914976383357	1.85544176762454	0.0635331676015036	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006868	931.481383393366	0.338305867589432	0.182337096844254	1.85538693685795	0.0635409914683108	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI011367	20.2862915407133	-0.950964376660852	0.512551025383175	-1.85535552474981	0.0635454740577244	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI019066	41.6320724659852	0.739053306683243	0.398364514495987	1.85521872503704	0.063564998778542	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI002017	40.8629182811212	1.12149821941814	0.604560858195078	1.85506257015444	0.0635872920207045	0.462607872062966	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006857	142.156050998406	0.425475957221353	0.229459492211211	1.85425302357819	0.0637029694170502	0.463261431955392	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI028044	1154.60140433146	-0.187045740274232	0.10089603902236	-1.85384621722147	0.0637611642143296	0.463442036960689	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI003681	156.869177434325	0.523997914220247	0.282674012463882	1.85371803248875	0.063779510497714	0.463442036960689	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI030380	31.5816802726621	-0.757064931395503	0.408526225432709	-1.85316115408166	0.0638592636631033	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI027106	702.935652440845	0.220899529855873	0.119245065100453	1.85248361992829	0.0639564075507665	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI003310	7.13157398091203	-1.52965073359536	0.825738636506217	-1.85246355925341	0.0639592856810399	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI011185	398.607691877719	-0.268553391344426	0.144978783910744	-1.85236338794068	0.0639736589859048	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI030522	10.1635021785183	1.38496036607118	0.747710545758819	1.85226806539908	0.0639873390307229	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI022094	7954.43662802559	0.406620319542849	0.219535680661651	1.85218329119599	0.0639995072789423	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI023811	252.122058560319	0.37172524580919	0.200700525598704	1.85213887557248	0.0640058833341277	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013865	206.339634985389	-0.353245566954801	0.190754819497786	-1.85183036467868	0.0640501858866886	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI002935	356.305980142589	0.217914138039754	0.117676614119102	1.85180496287225	0.0640538347460258	0.463743554788876	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI031319	35.7619495357386	-0.675973844382809	0.365208249038876	-1.85092709751705	0.0641800418025962	0.464180791790695	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI018481	601.172528339663	-0.215840461281767	0.116612706753092	-1.85091717096296	0.0641814700750954	0.464180791790695	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI011708	86.3964048317767	2.2997527370823	1.24254230528597	1.85084461695895	0.0641919102336904	0.464180791790695	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI023373	366.189320185535	0.242895869547666	0.131259675999088	1.8504987742721	0.0642416945403154	0.46435347432649	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016387	19.7610907255213	0.880806686524505	0.476224156003628	1.84956322651931	0.0643765270816779	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020246	919.094009485011	-0.180205609070234	0.0974332253881654	-1.84952934024621	0.0643814152024492	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI023877	7.78803630156189	1.57544850723493	0.85186752202349	1.84940553138201	0.0643992773303099	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020210	1238.13687487983	0.228785820438289	0.123713513442569	1.849319561557	0.0644116827580357	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI008070	2692.7511650981	1.01078031844442	0.546612445776003	1.84917179668212	0.0644330098073082	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI023301	14.0025061170272	-1.24028216896117	0.670728237077207	-1.84915752819036	0.0644350695012614	0.464627134303947	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016185	4.6080012916192	-2.00509010043515	1.08459114895339	-1.84870594082391	0.0645002853974167	0.464910380391674	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013744	362.163912754058	0.453114598698852	0.245140018310048	1.84839098007148	0.064545802629785	0.465051470233732	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015317	7870.32556946314	0.171945700999442	0.093038825422101	1.84810696200596	0.0645868708410273	0.465160404458118	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017847	36.2084741396672	-0.673724197102359	0.364683835490788	-1.84741996089755	0.0646862984365141	0.465689391876687	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001533	348.992411964135	-0.253378312129528	0.137188925289857	-1.84692978383045	0.0647573174654421	0.466013517818352	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI024465	1172.57578577765	0.975861808056091	0.528666905301298	1.84589161581795	0.0649079442921533	0.466537358446225	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016891	122.908100291941	0.463835565300688	0.251280767375654	1.84588566066926	0.0649088091521724	0.466537358446225	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007276	22.6949990104858	0.908090247101624	0.49197754306193	1.84579613420955	0.0649218121321418	0.466537358446225	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007758	11.6918686280457	1.22880706571885	0.665763612275277	1.8457107643948	0.0649342133952545	0.466537358446225	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016845	174.40374686364	0.376937448196917	0.204269395455918	1.84529575444042	0.0649945277439612	0.466783615520132	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005433	123.726987379568	0.4813525768964	0.260885628282977	1.8450712676832	0.0650271721749831	0.466831032602622	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI010079	740.576738342547	-0.189005321849693	0.102487023505784	-1.84418783358486	0.0651557708274604	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI025100	96.156219695726	-0.677922278837755	0.367609804494482	-1.84413546795902	0.0651634001033002	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI027316	83.4846758303721	-0.423548649824269	0.229690201417644	-1.84399964478299	0.0651831919473566	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016378	144.430638432484	0.546455757414619	0.296368343914936	1.84383983186633	0.0652064858703177	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017238	1215.92452374445	0.269248221563898	0.146033433989835	1.84374368394733	0.065220503453085	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI014536	45.600169444432	-0.914032376898669	0.495791528620935	-1.84358207862302	0.0652440697909709	0.467265359597661	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017479	15.5260720112171	-1.93181745396344	1.04805270691847	-1.84324456318944	0.0652933111332703	0.467353353314466	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI003406	94.1962660502035	-0.41241321858905	0.223755713476636	-1.84314050435236	0.0653084988314592	0.467353353314466	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI009986	1024.40141687624	-0.372298516168273	0.202136464632154	-1.84181768908335	0.0655018217096377	0.46854184239783	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI024807	8.8052338128554	1.21110432807671	0.657620362594273	1.84164663530031	0.0655268547858619	0.46854184239783	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001534	7.03878476238712	-2.11809527478505	1.15023654769897	-1.84144320489753	0.0655566363262185	0.468567887872325	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026200	134.954422689064	-1.51181547313146	0.821166811586323	-1.84105768986322	0.0656131050683752	0.468578641640415	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI021534	160.945469071011	-0.615831030499568	0.334518659125415	-1.84094672658809	0.0656293659671078	0.468578641640415	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001654	541.100544071914	0.234898344157967	0.127599893936401	1.84089764428053	0.0656365596987103	0.468578641640415	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI014102	47.0222504255623	2.47481819035826	1.34489683373314	1.84015467081494	0.0657455327663162	0.468963247914867	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI011468	334.46572724884	0.258735807244525	0.140612008477115	1.84006906697898	0.0657580979890561	0.468963247914867	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007821	307.044397672522	0.313896031912831	0.170596194092783	1.83999434209013	0.0657690679809104	0.468963247914867	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI014917	384.88240141418	-0.366185688181777	0.199040369610342	-1.83975586911667	0.0658040871092431	0.468963247914867	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI003761	267.088068174175	0.376796210247813	0.20482072219168	1.83963910592596	0.0658212390803193	0.468963247914867	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017855	48.6318013565785	0.706996769596433	0.384412860645115	1.8391600333297	0.065891651201603	0.469278402638036	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI002298	124.051131442783	0.444352895812683	0.241741519542111	1.83813230203212	0.0660429123670505	0.470168882879963	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020678	985.834102602538	0.183470737561525	0.0998286244525443	1.83785701313296	0.0660834778512788	0.470222916110398	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026468	697.774929210949	0.304853275557101	0.165899610590477	1.83757680004223	0.0661247900280171	0.470222916110398	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI004638	675.449103295456	0.278674788915086	0.151655876408314	1.83754692211721	0.0661291962241612	0.470222916110398	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029577	396.753041154234	0.320001755529068	0.174209565157089	1.83687821756811	0.0662278756043047	0.470737866012199	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI008620	352.401697484889	0.255115022193746	0.138914233603235	1.83649303297747	0.066284771561899	0.470955535084662	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI028801	309.514581011903	0.348309511391769	0.189734504287133	1.83577316472	0.0663912118911863	0.471261736939706	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI004615	589.732957717663	-0.357149768397283	0.194552171764572	-1.83575318207946	0.066394168548536	0.471261736939706	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026182	1179.58196468695	-0.323716714226865	0.176348157458585	-1.83566825359596	0.066406735886963	0.471261736939706	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI024390	4624.73689258202	0.969915304270734	0.528446881501517	1.83540737626238	0.0664453516062745	0.471349178034854	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020416	79.9899802374369	-0.445307589880756	0.242682362990078	-1.83494006072029	0.0665145710698673	0.471653560521536	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI025675	7.56998398183628	-1.46848248146779	0.800433890063707	-1.83460807906436	0.0665637807536316	0.471658977746492	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI028667	17.8067288443015	0.944851902358666	0.515023574713125	1.83457990808472	0.0665679579213781	0.471658977746492	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI030542	10.9327067830467	1.22261511382228	0.666513681729047	1.83434361114781	0.0666030043214724	0.471720843724502	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005488	1956.45594838141	-0.205315359899485	0.111964790632157	-1.83374933084113	0.0666912122241106	0.472159032515563	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI018563	164.807170820954	0.785752885952029	0.428662966084922	1.83303188779869	0.0667978290878831	0.472727155242555	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI021859	33.8579753657934	0.704717831500199	0.384631449659998	1.83218983295086	0.066923143087733	0.473427096681414	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017935	353.476538416331	0.553694805612658	0.302290595500197	1.83166401421277	0.0670014931761108	0.47369524288583	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020218	548.953125105031	-0.310376416951128	0.169458216241505	-1.8315808099195	0.0670138980228977	0.47369524288583	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI022827	16.6346802314405	0.990558021653343	0.540947052469445	1.8311552251397	0.0670773776126457	0.473820753870497	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI016820	23.9672069720875	-0.768119744092248	0.419509195756831	-1.83099620189849	0.0671011099812012	0.473820753870497	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029026	261.36722199572	-0.439564873181087	0.240087597962923	-1.83085205945944	0.0671226275344887	0.473820753870497	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026546	17.5735809502302	-0.976298737127503	0.533277076777722	-1.83075324187325	0.0671373822844507	0.473820753870497	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI004660	43.719202125612	-0.624170387080176	0.341093036336246	-1.82991243029915	0.067263034406975	0.474520722069828	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013377	188.585017837833	0.329851697282885	0.180311157977506	1.82934711851849	0.0673476241929382	0.474930570921561	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI003931	963.529462850898	-0.303652764430097	0.166125106895059	-1.82785594607271	0.0675711741808111	0.476087218423957	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI024148	6.74063096965261	-2.86343357535456	1.56658708417955	-1.82781640693418	0.0675771100123954	0.476087218423957	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI007817	44.1959899200808	-0.569470494016759	0.31157395039612	-1.82772177613938	0.0675913182466233	0.476087218423957	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI000593	22.8871612560443	-0.790212949570546	0.432482872150242	-1.82715432322608	0.0676765693909947	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017398	53.7767275482872	0.763332197973765	0.417828652654978	1.82690247096119	0.0677144346838523	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005507	468.92272425956	-0.212091923780467	0.116121707263042	-1.82646232801272	0.0677806508032655	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI021469	6.83946345463965	2.82308178013211	1.54574391307228	1.82635801199503	0.0677963521504605	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001865	154.673973024049	0.451098698295558	0.247020539701232	1.82615866211431	0.0678263660433227	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI002192	394.369332811041	-0.233731334070185	0.12799551952571	-1.82608996733855	0.0678367111827981	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI028966	56.0119801336429	0.665598651269926	0.3644990476758	1.82606417085055	0.0678405963587581	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI027599	544.875102105309	0.259827155918597	0.142298097550087	1.82593555635655	0.0678599695537574	0.476481713364926	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006455	25.7316241621308	1.29503715012269	0.709474832271252	1.82534614508717	0.0679488107632686	0.476796408850856	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006592	6.21101503467577	-1.68934338652146	0.92552291271015	-1.82528532067852	0.0679579841913386	0.476796408850856	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI004023	152.777276624009	-0.362436095391856	0.198585954660976	-1.82508423624724	0.0679883186340318	0.476822613393448	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029583	501.524029315004	-0.267334668815919	0.146529605341932	-1.82444133519697	0.0680853777174234	0.47706443262057	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020505	435.397711691231	-0.426992883257482	0.234077398516465	-1.82415254938613	0.0681290129217388	0.47706443262057	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026354	349.391974157988	-0.406880721436085	0.223065365684967	-1.82404256342833	0.0681456377191748	0.47706443262057	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017544	3.78067602949856	-2.67544826162234	1.46677088070056	-1.82403966210761	0.068146076310031	0.47706443262057	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015839	327.598118274311	0.264273417627395	0.144888734193416	1.82397492185009	0.0681558636584447	0.47706443262057	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005675	234.21618380909	1.02244481031531	0.560669802617395	1.8236131240566	0.0682105810615985	0.47708892650807	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017239	193.21639842849	0.295818864987273	0.162225610944031	1.82350285670573	0.0682272648026564	0.47708892650807	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI019474	37.1507776624567	2.44028291257393	1.33829706252724	1.82342394741994	0.0682392060452243	0.47708892650807	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI024307	259.165931442212	0.356380212901733	0.195515707819539	1.82277023609106	0.0683381974520479	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013144	55.6224816609579	-0.593535156645101	0.325659566862207	-1.82256324407702	0.0683695668189954	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI020421	476.373505334059	-0.248189107095591	0.136197370347208	-1.82227532339929	0.068413220501808	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006613	10.299594588644	1.31065333368401	0.719248834741744	1.82225298168835	0.0684166088437659	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017286	5217.2949647445	0.263954559357148	0.144851242219127	1.82224574199954	0.0684177068439406	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI010064	4564.264709799	0.354034343996506	0.194322466636235	1.82189095334636	0.0684715332624371	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI005312	90.2691779385708	-0.444470461143728	0.2439846357539	-1.82171496074061	0.0684982467242093	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI031792	902.893780069661	-0.244578548125602	0.134265415236138	-1.82160497322004	0.0685149457944034	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI015885	174.338505796843	-0.351940452566238	0.193210560772936	-1.82153838360753	0.0685250575185284	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013954	130.89233487526	-0.654591256411286	0.359421636809716	-1.82123497689661	0.0685711457724752	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI027084	35.2978833456547	0.919060324407839	0.504699385188164	1.82100543686058	0.0686060304157539	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI021289	4.14451252173494	2.71131082536767	1.48914054168539	1.82072191943619	0.0686491384750778	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI026801	164.565953540841	-0.428869743465338	0.235572850514753	-1.82053977157474	0.068676845309021	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI001655	25.8857517917764	1.1035163091357	0.606177841999115	1.82044976354862	0.068690539981599	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI011079	18.7484584182667	1.0589060042546	0.581696152140914	1.8203764978629	0.068701688972918	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI025432	490.404497894807	0.981146128410091	0.539056805029951	1.82011639451538	0.0687412814502537	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029627	43.3123936689308	0.695461064812379	0.382110275754186	1.82005329074106	0.0687508898223631	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI022455	813.403030569228	-0.237120674430768	0.130287588457326	-1.81997899599188	0.0687622035807957	0.477393981947848	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI029874	1334.96533633815	-0.183203785093569	0.100677723309727	-1.81970528405731	0.0688038982034327	0.477498520787741	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI021440	290.246324451483	0.240542937126396	0.132201579426628	1.81951636409834	0.0688326885546289	0.477513457829055	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI008269	16.1196041065706	1.00611306794619	0.553068736215172	1.81914652206044	0.0688890790825935	0.47756023218892	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI013578	13265.6607145567	0.214901150911892	0.118134500045077	1.81912270191934	0.0688927122860955	0.47756023218892	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI006602	74.8190777564659	0.571350946526164	0.31414243398164	1.81876398958428	0.0689474444742029	0.477754885830909	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
LITCHI017800	171.430602501981	-0.301687864132044	0.165906789808755	-1.81841782653866	0.0690002957635096	0.477936360841064	secondary_48h	resistant-minus-susceptible cultivar-by-infection at 48 h
