Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
HI_24hpi_1_R2	(1, 32.339901848184724)	(2, 32.40914379589616)	(3, 32.414278982202354)	(4, 32.4270959777757)	(5, 32.43490799319363)	(6, 36.08459785713634)	(7, 36.13065108662726)	(8, 36.125320414280466)	(9, 36.10806459837627)	(10, 36.10001031181792)	(12, 36.083362348582305)	(14, 36.08179457033986)	(16, 36.068754965391406)	(18, 36.024081277494204)	(20, 35.9974177312487)	(22, 35.94183795211539)	(24, 35.911624184169355)	(26, 35.883786837608035)	(28, 35.8997600769553)	(30, 35.926768199173964)	(32, 35.973587280557865)	(34, 36.059365024355415)	(36, 36.065356013606944)	(38, 36.053998428231296)	(40, 36.02233369561094)	(42, 36.02319897167797)	(44, 36.00006864571961)	(46, 35.999866932676795)	(48, 35.98232154360731)	(50, 35.973359352905746)	(52, 35.95423670912075)	(54, 35.91827976675205)	(56, 35.89211221277738)	(58, 35.866026260045885)	(60, 35.85062107241272)	(62, 35.85505906163509)	(64, 35.807031151083784)	(66, 35.76030537113951)	(68, 35.754904650178254)	(70, 35.73132409949595)	(72, 35.700995319375096)	(74, 35.69597240150539)	(76, 35.661934358914934)	(78, 35.62332978471434)	(80, 35.57173694462071)	(82, 35.54156062676076)	(84, 35.50527969465247)	(86, 35.462573566443865)	(88, 35.41913871489822)	(90, 35.36145824530823)	(92, 35.31630211021144)	(94, 35.239745559857376)	(96, 35.19553980902437)	(98, 35.11036874727495)	(100, 35.00934846863297)	(102, 34.95643429980157)	(104, 34.89187137854971)	(106, 34.82045163352795)	(108, 34.71990326945077)	(110, 34.624446419345674)	(112, 34.496065438816544)	(114, 34.338470243741895)	(116, 34.207638074169736)	(118, 33.99452137281558)	(120, 33.74119240214672)	(122, 33.37529180194569)	(124, 32.604058368419274)
HI_24hpi_2_R1	(1, 32.446327175040004)	(2, 32.52973619056925)	(3, 32.53688632832357)	(4, 32.52107945685977)	(5, 32.54490417877071)	(6, 36.063476645948576)	(7, 36.29396168051633)	(8, 36.36440717726199)	(9, 36.39140892494832)	(10, 36.38426516789437)	(12, 36.31887740835469)	(14, 36.354922923016346)	(16, 36.29353630049245)	(18, 36.33228960922965)	(20, 36.24964014726656)	(22, 36.27891917942192)	(24, 36.29218643830932)	(26, 36.27139173584201)	(28, 36.20065360266228)	(30, 36.14020766427207)	(32, 36.118654820953665)	(34, 36.09235432551462)	(36, 36.030122952100314)	(38, 35.95401492195201)	(40, 35.97914180331334)	(42, 35.962312118116564)	(44, 35.96099300922265)	(46, 35.91140462660927)	(48, 35.933548081837436)	(50, 35.92088300050068)	(52, 35.89152525224858)	(54, 35.88063021461383)	(56, 35.8559833354478)	(58, 35.84127076505551)	(60, 35.85472538677825)	(62, 35.80874116659809)	(64, 35.76899532628057)	(66, 35.78354629543877)	(68, 35.77242815663591)	(70, 35.74939695719918)	(72, 35.51956463118864)	(74, 24.491672811022703)	(76, 32.8533611865721)	(78, 35.34228653071843)	(80, 35.488886769797574)	(82, 35.42961226093114)	(84, 35.35592700330879)	(86, 35.29666375082573)	(88, 35.20941983335562)	(90, 35.09309455255032)	(92, 35.122800685955156)	(94, 35.09747635540662)	(96, 35.108675026091575)	(98, 35.136685090218755)	(100, 35.00121525017212)	(102, 35.03449802211651)	(104, 34.912244261181606)	(106, 34.73116640103541)	(108, 34.62901667130785)	(110, 34.52563199877734)	(112, 34.35301601626056)	(114, 34.22878192720472)	(116, 34.115039365496735)	(118, 33.9475351047563)	(120, 33.82165275031528)	(122, 33.59266001941508)	(124, 32.899871415814346)
HI_24hpi_2_R2	(1, 32.421942640506465)	(2, 32.48622169080302)	(3, 32.495807567085244)	(4, 32.50510568629249)	(5, 32.5130214455339)	(6, 36.209900081985744)	(7, 36.24293828499035)	(8, 36.23384541164463)	(9, 36.22121243816194)	(10, 36.21502978973841)	(12, 36.203003514514776)	(14, 36.20082106476874)	(16, 36.19054957597744)	(18, 36.15425684045484)	(20, 36.13011139451707)	(22, 36.082340435886906)	(24, 36.05452955909486)	(26, 36.02782789199301)	(28, 36.041283569208645)	(30, 36.06499615969416)	(32, 36.10490189092069)	(34, 36.181050819440685)	(36, 36.1849233639509)	(38, 36.17431599190735)	(40, 36.146655813063326)	(42, 36.14694596654866)	(44, 36.126695389195625)	(46, 36.122994755970154)	(48, 36.11103771741247)	(50, 36.10314010429666)	(52, 36.08561413984506)	(54, 36.0537044929232)	(56, 36.02817654767227)	(58, 36.00537633739705)	(60, 35.99194086028018)	(62, 35.994568849558874)	(64, 35.95232488084804)	(66, 35.9114258539183)	(68, 35.906339722596684)	(70, 35.88508875479069)	(72, 35.860601319781296)	(74, 35.85620963108515)	(76, 35.82408819881785)	(78, 35.7868819992943)	(80, 35.74239599963501)	(82, 35.716105179165325)	(84, 35.682152920285105)	(86, 35.6467159004308)	(88, 35.60868220297694)	(90, 35.55374002760094)	(92, 35.51226140651562)	(94, 35.440374813909685)	(96, 35.40032888829703)	(98, 35.32129429392356)	(100, 35.23129551843403)	(102, 35.18220360829396)	(104, 35.121178879113735)	(106, 35.056645774958724)	(108, 34.96808706546533)	(110, 34.877892604120035)	(112, 34.7681001848943)	(114, 34.62851056950233)	(116, 34.50537203149197)	(118, 34.31240767140413)	(120, 34.09504669347342)	(122, 33.77236137669756)	(124, 33.078274051041305)
HI_24hpi_3_R1	(1, 32.42807417296647)	(2, 32.509055791799)	(3, 32.516917440384525)	(4, 32.50385436123963)	(5, 32.52834892993418)	(6, 36.04393027055291)	(7, 36.286384532977515)	(8, 36.358752420891506)	(9, 36.3885923601226)	(10, 36.38247398009662)	(12, 36.31684949391497)	(14, 36.35275381544159)	(16, 36.292018916854104)	(18, 36.33203957361708)	(20, 36.2495789674711)	(22, 36.276916229281)	(24, 36.29087529025804)	(26, 36.27072676978371)	(28, 36.199893405079884)	(30, 36.139702126822456)	(32, 36.117771006360414)	(34, 36.09193668819866)	(36, 36.02811368761009)	(38, 35.95493353874964)	(40, 35.97986809396259)	(42, 35.962246159093446)	(44, 35.96289952223843)	(46, 35.912731168809074)	(48, 35.937121198075644)	(50, 35.92376494896339)	(52, 35.89536940777333)	(54, 35.88517715309843)	(56, 35.86139035142564)	(58, 35.84769025533354)	(60, 35.86150645423227)	(62, 35.81453638236663)	(64, 35.77156452243611)	(66, 35.78978998265778)	(68, 35.7815571605296)	(70, 35.757993082349216)	(72, 35.525498029409185)	(74, 24.484760472301005)	(76, 32.85437160619716)	(78, 35.351506316371214)	(80, 35.49892776003911)	(82, 35.439691123991345)	(84, 35.365117789576416)	(86, 35.30685782429404)	(88, 35.21663704734237)	(90, 35.10554109746511)	(92, 35.1359011799453)	(94, 35.11000009683288)	(96, 35.125235362016745)	(98, 35.1559149722536)	(100, 35.02325695679109)	(102, 35.05952547414098)	(104, 34.93928657357536)	(106, 34.75570525902866)	(108, 34.65263921355286)	(110, 34.55341736190205)	(112, 34.38351579228812)	(114, 34.26137526458038)	(116, 34.149653291849674)	(118, 33.98351796483811)	(120, 33.866069436417234)	(122, 33.64426231543591)	(124, 32.95943069146153)
HI_24hpi_3_R2	(1, 32.32968269816378)	(2, 32.39872919943871)	(3, 32.41035263594333)	(4, 32.41722338164875)	(5, 32.42046486459968)	(6, 36.06583642929766)	(7, 36.11729497114359)	(8, 36.10457198864898)	(9, 36.089914559722985)	(10, 36.09099916930928)	(12, 36.074743140406)	(14, 36.07974412361805)	(16, 36.070339168083606)	(18, 36.02996975236576)	(20, 35.99972025613545)	(22, 35.94350380182072)	(24, 35.90878629697894)	(26, 35.87935247411205)	(28, 35.90161989953184)	(30, 35.9302532687854)	(32, 35.977207012692716)	(34, 36.06194611753527)	(36, 36.061560664766105)	(38, 36.052138930661286)	(40, 36.02324213642521)	(42, 36.02591952913966)	(44, 36.00082426431679)	(46, 35.99392961618931)	(48, 35.975932478082164)	(50, 35.96849596853538)	(52, 35.95075416701778)	(54, 35.91271100927737)	(56, 35.88328940971807)	(58, 35.85661586264461)	(60, 35.84277797916074)	(62, 35.84680823234171)	(64, 35.79816012727686)	(66, 35.75197874508145)	(68, 35.74325440653395)	(70, 35.71744498240243)	(72, 35.69155520464142)	(74, 35.68644910809385)	(76, 35.64857727590799)	(78, 35.60495403579646)	(80, 35.555418709220916)	(82, 35.527903258419094)	(84, 35.48898811679784)	(86, 35.4483924427582)	(88, 35.403399357655786)	(90, 35.34412247168275)	(92, 35.297255141641685)	(94, 35.21833649440456)	(96, 35.17259374391135)	(98, 35.088983068939335)	(100, 34.98298098963147)	(102, 34.930909090403134)	(104, 34.86412141191667)	(106, 34.78732914270456)	(108, 34.683455016270244)	(110, 34.58249542931384)	(112, 34.45876051136371)	(114, 34.300119393430904)	(116, 34.162985869026315)	(118, 33.939928316866634)	(120, 33.692602796507316)	(122, 33.32339367652486)	(124, 32.537289779366155)
HI_48hpi_1_R1	(1, 32.45551437156982)	(2, 32.524635248099656)	(3, 32.56548711162753)	(4, 32.62319033767223)	(5, 32.62014085696595)	(6, 36.14474379384393)	(7, 36.389594738685176)	(8, 36.43940385920741)	(9, 36.446434356883806)	(10, 36.45670336838872)	(12, 36.452118106622294)	(14, 36.44760857038314)	(16, 36.434837248126854)	(18, 36.4316968219356)	(20, 36.41517758509423)	(22, 36.41596596642802)	(24, 36.40438616725411)	(26, 36.37994101268359)	(28, 36.36015934048181)	(30, 36.31802734751942)	(32, 36.29601311369946)	(34, 36.274651408639116)	(36, 36.23699337614312)	(38, 36.16839705927377)	(40, 36.12182358493834)	(42, 36.08556367306748)	(44, 36.06143333862009)	(46, 36.05402786734217)	(48, 36.03922750382601)	(50, 36.020980419846474)	(52, 35.998151696619914)	(54, 35.993879706383694)	(56, 35.98045722015958)	(58, 35.99071233931787)	(60, 35.992962254479124)	(62, 35.98978067008008)	(64, 35.97530160093642)	(66, 35.94553260144367)	(68, 35.92165952747439)	(70, 35.913256909381445)	(72, 35.885061839364866)	(74, 18.600160329607963)	(76, 26.34391739803437)	(78, 34.31778545727992)	(80, 35.47577819911149)	(82, 35.57016378303866)	(84, 35.542161817943736)	(86, 35.48922304783559)	(88, 35.44360670863425)	(90, 35.35423040952729)	(92, 35.310960163116626)	(94, 35.38930579653391)	(96, 35.405131588874056)	(98, 35.352747646583786)	(100, 35.3031511512942)	(102, 35.25182389735485)	(104, 35.16225434627796)	(106, 35.09629612488216)	(108, 35.02662476009222)	(110, 34.926299732522324)	(112, 34.79235755621904)	(114, 34.68926795180199)	(116, 34.55085013556719)	(118, 34.432339275791705)	(120, 34.23623415434175)	(122, 33.91303206037833)	(124, 33.21393628532086)
HI_48hpi_1_R2	(1, 32.41129471813824)	(2, 32.49088424336413)	(3, 32.50093989476522)	(4, 32.51462157633601)	(5, 32.5257044501285)	(6, 36.230608432779746)	(7, 36.26466857731196)	(8, 36.24478969074917)	(9, 36.24462944455513)	(10, 36.23608546555168)	(12, 36.226362813102284)	(14, 36.22285576682326)	(16, 36.2137026776272)	(18, 36.201652463244116)	(20, 36.1984429858513)	(22, 36.187675676673706)	(24, 36.184491305973424)	(26, 36.17530727784694)	(28, 36.17320352414378)	(30, 36.16727288673071)	(32, 36.16346164156957)	(34, 36.14404982920753)	(36, 36.139212789921686)	(38, 36.12856553461384)	(40, 36.10961403470634)	(42, 36.107521875403464)	(44, 36.10150402263723)	(46, 36.09248440954781)	(48, 36.07948850733075)	(50, 36.0621281048749)	(52, 36.055573753256795)	(54, 36.03944291343707)	(56, 36.020009097983184)	(58, 36.00033224017959)	(60, 35.98623773259577)	(62, 35.96164471446861)	(64, 35.94714266568672)	(66, 35.928304243060445)	(68, 35.91189392434268)	(70, 35.88293044609696)	(72, 35.860319273073316)	(74, 35.8527956935604)	(76, 35.821233626000044)	(78, 35.792895774486254)	(80, 35.76664114946823)	(82, 35.7450547180663)	(84, 35.69497117057297)	(86, 35.67847752950921)	(88, 35.642213440230904)	(90, 35.58790492479886)	(92, 35.53377385285171)	(94, 35.48691818531282)	(96, 35.45113192025536)	(98, 35.41610846887514)	(100, 35.34777281753881)	(102, 35.285472940012085)	(104, 35.201426393413854)	(106, 35.13681944398901)	(108, 35.08037532192534)	(110, 34.98302034957154)	(112, 34.89911562330114)	(114, 34.789121349461894)	(116, 34.66985216591121)	(118, 34.51660068823235)	(120, 34.331710984299235)	(122, 34.05407168250609)	(124, 33.40220179564045)
HI_48hpi_2_R1	(1, 32.44423252048894)	(2, 32.51803219509145)	(3, 32.55865174159286)	(4, 32.61648511967084)	(5, 32.611147102314526)	(6, 36.135963412341006)	(7, 36.382386891228734)	(8, 36.431619715687994)	(9, 36.43974868330581)	(10, 36.447304191664365)	(12, 36.442852126056415)	(14, 36.43773615627248)	(16, 36.421960685562254)	(18, 36.41898786365101)	(20, 36.40346224555053)	(22, 36.40371830323922)	(24, 36.39193426920586)	(26, 36.3673028548233)	(28, 36.34827152420146)	(30, 36.30346433485559)	(32, 36.28087849049638)	(34, 36.259176717956116)	(36, 36.21965098379927)	(38, 36.15200826905428)	(40, 36.105127305733276)	(42, 36.067616909670036)	(44, 36.042860626669565)	(46, 36.03712042909356)	(48, 36.02305748044162)	(50, 36.0027845156107)	(52, 35.97805241368215)	(54, 35.97587468511943)	(56, 35.961874868626964)	(58, 35.97226780194218)	(60, 35.975243395534534)	(62, 35.971305666936104)	(64, 35.958052694385955)	(66, 35.92842857629553)	(68, 35.90375098225134)	(70, 35.89488317220723)	(72, 35.86596266299199)	(74, 18.592494174248777)	(76, 26.334028693387687)	(78, 34.28726763255344)	(80, 35.451785927828105)	(82, 35.54920307444848)	(84, 35.51918292442278)	(86, 35.468579617316216)	(88, 35.42090292351254)	(90, 35.3324520511258)	(92, 35.28966744127868)	(94, 35.3705883946604)	(96, 35.3875219327593)	(98, 35.33256962812397)	(100, 35.28164043812581)	(102, 35.22926253546618)	(104, 35.14086049795732)	(106, 35.07407401793223)	(108, 35.00322774604083)	(110, 34.9039758688214)	(112, 34.76976841683168)	(114, 34.66715745318804)	(116, 34.52736584836849)	(118, 34.40407800671746)	(120, 34.20834744272409)	(122, 33.87990845503212)	(124, 33.16346705523562)
HI_48hpi_2_R2	(1, 32.40708208439756)	(2, 32.4902270006392)	(3, 32.50040961375661)	(4, 32.51666519263314)	(5, 32.524722055662544)	(6, 36.228947698724724)	(7, 36.26206986039201)	(8, 36.24505537679517)	(9, 36.24382559298169)	(10, 36.23729227320004)	(12, 36.224433660872485)	(14, 36.2204689688714)	(16, 36.21005755328552)	(18, 36.197068437936565)	(20, 36.191679798132284)	(22, 36.18042586635077)	(24, 36.17812197551491)	(26, 36.16641809696355)	(28, 36.16444755239482)	(30, 36.15896296950258)	(32, 36.15434431130615)	(34, 36.13562489664745)	(36, 36.128800538037936)	(38, 36.11812925945114)	(40, 36.09954679124215)	(42, 36.09666870518309)	(44, 36.089693873057115)	(46, 36.08105133374933)	(48, 36.06680909747391)	(50, 36.04821146713952)	(52, 36.04161402441973)	(54, 36.02667622799282)	(56, 36.00770324340089)	(58, 35.987010294840566)	(60, 35.971234999966555)	(62, 35.9463228057046)	(64, 35.93299069953422)	(66, 35.91476361224764)	(68, 35.895886578461)	(70, 35.8678942478691)	(72, 35.84354073235663)	(74, 35.8373180263067)	(76, 35.80514078588784)	(78, 35.77841596813441)	(80, 35.750382046470605)	(82, 35.72815254757963)	(84, 35.678307002988824)	(86, 35.66387138623776)	(88, 35.62651029398619)	(90, 35.57170826164677)	(92, 35.51716213998331)	(94, 35.46981299883885)	(96, 35.43530763794038)	(98, 35.39933208426122)	(100, 35.33092714351534)	(102, 35.26650203312447)	(104, 35.182324547026354)	(106, 35.11942182142802)	(108, 35.06344137194387)	(110, 34.96491540318729)	(112, 34.880278995447924)	(114, 34.77033361580979)	(116, 34.64940130644153)	(118, 34.49443252258144)	(120, 34.30847643283248)	(122, 34.025497450671494)	(124, 33.35665306586408)
HI_48hpi_3_R1	(1, 32.40244307928368)	(2, 32.49190096174234)	(3, 32.504102123203)	(4, 32.49020762338554)	(5, 32.5135288976169)	(6, 36.03307837425842)	(7, 36.28073207714701)	(8, 36.35744053470728)	(9, 36.3874041883224)	(10, 36.38787185952123)	(12, 36.31915766719999)	(14, 36.358250839473996)	(16, 36.29940610388772)	(18, 36.33851652594676)	(20, 36.25553735193857)	(22, 36.28717330228082)	(24, 36.29976524130398)	(26, 36.282213507333836)	(28, 36.2121857516527)	(30, 36.15427256661945)	(32, 36.13400798312789)	(34, 36.108467163292346)	(36, 36.04656147583785)	(38, 35.97994517919702)	(40, 36.00540410139601)	(42, 35.98650326238827)	(44, 35.988295888287844)	(46, 35.94124010641467)	(48, 35.96390156366168)	(50, 35.95238191630189)	(52, 35.92351915165392)	(54, 35.913581534022086)	(56, 35.891286854878096)	(58, 35.87683275303611)	(60, 35.893343708983785)	(62, 35.84795881092971)	(64, 35.81275308560186)	(66, 35.82888808277791)	(68, 35.8207190978633)	(70, 35.801561020620994)	(72, 35.578560956590806)	(74, 24.537031096115555)	(76, 32.90365409461322)	(78, 35.40915940164852)	(80, 35.55259453493252)	(82, 35.49507812066335)	(84, 35.42516106135671)	(86, 35.36791854648596)	(88, 35.2820050269363)	(90, 35.17251761621516)	(92, 35.209197043209976)	(94, 35.19173253056813)	(96, 35.20562934458114)	(98, 35.23443934095316)	(100, 35.10998175845374)	(102, 35.14852437253126)	(104, 35.032234729913284)	(106, 34.86224875273898)	(108, 34.77154687202788)	(110, 34.67610884653599)	(112, 34.5134912848126)	(114, 34.39553124409302)	(116, 34.29542993657998)	(118, 34.14339562527778)	(120, 34.03031592005911)	(122, 33.82252294574437)	(124, 33.175909512248424)
HI_48hpi_3_R2	(1, 32.30510474908649)	(2, 32.383118036331716)	(3, 32.39835000056256)	(4, 32.40253787539961)	(5, 32.41324660410786)	(6, 36.05703922700574)	(7, 36.09719983462585)	(8, 36.09730351982019)	(9, 36.075333696314395)	(10, 36.07334571298085)	(12, 36.05184418228777)	(14, 36.055822293522716)	(16, 36.04441452893137)	(18, 36.00334279077403)	(20, 35.97674455467799)	(22, 35.920009483341275)	(24, 35.88510005217205)	(26, 35.85475217902082)	(28, 35.87545033594189)	(30, 35.90786234012636)	(32, 35.953841398806745)	(34, 36.04006701292495)	(36, 36.04065628241773)	(38, 36.03125730115569)	(40, 36.00411264407998)	(42, 36.009609606296976)	(44, 35.98327721394148)	(46, 35.97858310420167)	(48, 35.96082269351355)	(50, 35.95649474675149)	(52, 35.94373126737045)	(54, 35.90518368414961)	(56, 35.87397897881996)	(58, 35.84709647460606)	(60, 35.83490062149717)	(62, 35.84503558244224)	(64, 35.79819207995315)	(66, 35.74954438213862)	(68, 35.74193798923986)	(70, 35.71890739515976)	(72, 35.69340706860244)	(74, 35.694034064113595)	(76, 35.65565104792155)	(78, 35.61522359854604)	(80, 35.566277161248536)	(82, 35.540320760081386)	(84, 35.5048568121529)	(86, 35.4693953747133)	(88, 35.42468580272873)	(90, 35.364039452917105)	(92, 35.320792586521236)	(94, 35.24795405964318)	(96, 35.204347556829006)	(98, 35.12063543407254)	(100, 35.01871637193105)	(102, 34.96876284444879)	(104, 34.90583632704304)	(106, 34.841977365203235)	(108, 34.743032146455306)	(110, 34.643854229570934)	(112, 34.52119810975884)	(114, 34.36448037599365)	(116, 34.23753544754733)	(118, 34.02231764263598)	(120, 33.77977387146116)	(122, 33.41484009445283)	(124, 32.64096348831437)
HI_6hpi_1_R1	(1, 32.28940182602438)	(2, 32.42075767133319)	(3, 32.42059841888924)	(4, 32.42781628103709)	(5, 32.454288455041535)	(6, 36.06131588220288)	(7, 36.27865005957026)	(8, 36.37405580819678)	(9, 36.32348173184631)	(10, 36.35157109742746)	(12, 36.409610468990834)	(14, 36.38891333467938)	(16, 36.33810632672812)	(18, 36.365097418786235)	(20, 36.346926761804866)	(22, 36.326176396865996)	(24, 36.33533057069209)	(26, 36.322205134256606)	(28, 36.3129804745254)	(30, 36.296630205395815)	(32, 36.26790988925356)	(34, 36.27966371705632)	(36, 36.27647080791552)	(38, 36.22629491029939)	(40, 36.21041971703949)	(42, 36.203286553141965)	(44, 36.19823039695773)	(46, 36.18228810378263)	(48, 36.161492310836515)	(50, 36.0890429380934)	(52, 36.13336347352637)	(54, 36.11774012263774)	(56, 36.101914356625485)	(58, 36.075240428429396)	(60, 36.04900135813973)	(62, 36.06082189104539)	(64, 36.05338416520046)	(66, 36.01835306425964)	(68, 35.996601182594574)	(70, 35.982467318289466)	(72, 35.98108040145188)	(74, 35.98537271348514)	(76, 35.98003076591519)	(78, 35.95819883683972)	(80, 35.925618959206204)	(82, 35.89394578874253)	(84, 35.86475539580391)	(86, 35.8499393933357)	(88, 35.81232451432304)	(90, 35.76166222363379)	(92, 35.73659400248086)	(94, 35.693410213427136)	(96, 35.695399601811005)	(98, 35.633656658380154)	(100, 35.5590783851292)	(102, 35.51973345629565)	(104, 35.45337737890863)	(106, 35.34490629769583)	(108, 35.22671951671798)	(110, 35.144785954941085)	(112, 35.099003044471104)	(114, 35.02054744940457)	(116, 34.874946614008024)	(118, 34.751525651857804)	(120, 34.63464951603032)	(122, 34.471641162374766)	(124, 33.87446624517933)
HI_6hpi_1_R2	(1, 32.14660857331255)	(2, 32.25803548106953)	(3, 32.24738414091744)	(4, 32.26364242096057)	(5, 32.292080817744306)	(6, 35.90386583842896)	(7, 35.928505671859575)	(8, 35.96402371279437)	(9, 35.877733203759576)	(10, 35.91645867563136)	(12, 35.92734950966302)	(14, 35.992510125537564)	(16, 36.03629646195911)	(18, 36.06170074227576)	(20, 36.03824581030725)	(22, 36.060761867676106)	(24, 36.104195335133824)	(26, 36.130555071522394)	(28, 36.105957482761426)	(30, 14.190697272588038)	(32, 31.464499921130987)	(34, 35.56154488177626)	(36, 35.83915179229471)	(38, 35.87439394517528)	(40, 35.829732278829255)	(42, 35.79314759851943)	(44, 35.77156410693863)	(46, 35.705113924693464)	(48, 35.81159826719691)	(50, 35.86255144827709)	(52, 35.87064387423838)	(54, 35.93950760260961)	(56, 35.95074531171363)	(58, 35.88929101277557)	(60, 35.840073780163095)	(62, 35.79974249445097)	(64, 35.79025321451411)	(66, 35.79931618464104)	(68, 35.854884287679766)	(70, 35.83398725182185)	(72, 35.845399661454465)	(74, 35.80922135750409)	(76, 35.80081548693359)	(78, 35.817058451668615)	(80, 35.76947996505852)	(82, 35.748632765190784)	(84, 35.72777917782553)	(86, 35.735784545152654)	(88, 35.676637934442994)	(90, 35.593998602611556)	(92, 35.55619311527175)	(94, 35.56733565801638)	(96, 35.61167781878806)	(98, 35.56334115489925)	(100, 35.52141533429559)	(102, 35.48076083362381)	(104, 35.44689849272679)	(106, 35.39427210499879)	(108, 35.32653804080246)	(110, 35.247121868055544)	(112, 35.190750169977385)	(114, 35.059637931372656)	(116, 35.01922153452401)	(118, 34.89686291431086)	(120, 34.73525591354512)	(122, 34.51252576639921)	(124, 33.95569694127711)
HI_6hpi_2_R1	(1, 32.31853821318085)	(2, 32.44974005437673)	(3, 32.44585524213888)	(4, 32.45400588045633)	(5, 32.47815194465061)	(6, 36.09559117447181)	(7, 36.30171165117088)	(8, 36.3916855318464)	(9, 36.33955476544959)	(10, 36.36619371820094)	(12, 36.42528107568464)	(14, 36.40576897766953)	(16, 36.3544193813852)	(18, 36.38293618807088)	(20, 36.36458752774735)	(22, 36.34536907948524)	(24, 36.353297592237155)	(26, 36.33880438834986)	(28, 36.33153442408076)	(30, 36.316188036630166)	(32, 36.28795002914914)	(34, 36.30013515362778)	(36, 36.296344183459425)	(38, 36.246471630709124)	(40, 36.23076036899481)	(42, 36.22397009933226)	(44, 36.21722243628422)	(46, 36.2034043597232)	(48, 36.18389416674596)	(50, 36.110430983617114)	(52, 36.15546014096623)	(54, 36.14187291505741)	(56, 36.12737965356068)	(58, 36.10067928794264)	(60, 36.07614888543706)	(62, 36.087167171412894)	(64, 36.07913249816723)	(66, 36.04813802450336)	(68, 36.02617729539553)	(70, 36.01307229776256)	(72, 36.010116495001014)	(74, 36.01467450577887)	(76, 36.00852986452688)	(78, 35.988389060380584)	(80, 35.955025904305714)	(82, 35.92683916437768)	(84, 35.89833120154525)	(86, 35.88470584691255)	(88, 35.848472253119326)	(90, 35.79975929598824)	(92, 35.774361850953554)	(94, 35.732558799068705)	(96, 35.73393073349524)	(98, 35.674977328477624)	(100, 35.6015028051347)	(102, 35.56439848328401)	(104, 35.49944376447861)	(106, 35.39480942972168)	(108, 35.27716121490877)	(110, 35.199143687694416)	(112, 35.15342977578157)	(114, 35.07851670500975)	(116, 34.93392092368843)	(118, 34.81312499919457)	(120, 34.6984459482363)	(122, 34.53929339524983)	(124, 33.95665976185665)
HI_6hpi_2_R2	(1, 32.17835135616465)	(2, 32.28908657710864)	(3, 32.27673708063403)	(4, 32.29335197508279)	(5, 32.31935289783349)	(6, 35.94699008850285)	(7, 35.97208807572231)	(8, 36.00328106125137)	(9, 35.92007265316267)	(10, 35.95987214814503)	(12, 35.967696233748505)	(14, 36.03051495824871)	(16, 36.07388115254791)	(18, 36.099960632646884)	(20, 36.07786464308972)	(22, 36.10054380399327)	(24, 36.14268720683951)	(26, 36.168478663714126)	(28, 36.14400696417467)	(30, 14.200310474296794)	(32, 31.527518928301383)	(34, 35.61358946951839)	(36, 35.88608914495017)	(38, 35.92053938252664)	(40, 35.878779054596265)	(42, 35.842257328415755)	(44, 35.8228943497719)	(46, 35.760100041805075)	(48, 35.85872217798088)	(50, 35.90492267459995)	(52, 35.91162218564975)	(54, 35.98165626904455)	(56, 35.994085551958335)	(58, 35.93489229193604)	(60, 35.885563488239846)	(62, 35.84607628475308)	(64, 35.834447183940696)	(66, 35.84914326649182)	(68, 35.905264471543546)	(70, 35.883230240668084)	(72, 35.89407215702674)	(74, 35.85808885691958)	(76, 35.852823198610665)	(78, 35.868824866102216)	(80, 35.82410896014792)	(82, 35.805036457433914)	(84, 35.781746891295946)	(86, 35.79005902481667)	(88, 35.73610673273535)	(90, 35.656178838185895)	(92, 35.619867724617166)	(94, 35.63023943256503)	(96, 35.67340070832741)	(98, 35.62585583960764)	(100, 35.587706966517985)	(102, 35.549271451965)	(104, 35.516315826307924)	(106, 35.4663626711247)	(108, 35.400526681864434)	(110, 35.3258507799202)	(112, 35.27428703856405)	(114, 35.14594535788041)	(116, 35.10819355630156)	(118, 34.99018578551528)	(120, 34.83910047701071)	(122, 34.62825447643138)	(124, 34.09562826846407)
