Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
HC_6hpi_3_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 8.869929788474172e-05)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.224726980013139e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.00030872729479304806)	(36, 0.001373437178433374)	(38, 0.009991093552340943)	(40, 0.005938278112316159)	(42, 0.002719104731572359)	(44, 0.0)	(46, 1.7751027846640917e-05)	(48, 1.4201609816379932e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HC_6hpi_3_R2	(1, 0.0010998712937707973)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0014120928223250882)	(7, 0.00014191887661558675)	(8, 1.4191887661558675e-05)	(9, 0.0)	(10, 1.7739859576948344e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 50.00124179017038)	(32, 0.0)	(34, 2.1291537571934348e-05)	(36, 0.0)	(38, 3.1943105495939074e-05)	(40, 0.0007631379522701579)	(42, 0.0008377398389700742)	(44, 0.000592847644616308)	(46, 0.0050022396471834105)	(48, 0.04037872711042224)	(50, 0.002861796903812698)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_24hpi_1_R1	(1, 0.014901920678639265)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.021726957913991377)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0006161483560595287)	(54, 0.0002231103035383807)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 25.01273919536498)	(76, 0.0034496904833463088)	(78, 6.0278566402656007e-05)	(80, 1.418490822222531e-05)	(82, 0.0)	(84, 8.867468867558252e-05)	(86, 3.192635087485296e-05)	(88, 0.0016071165533430721)	(90, 0.008015105440149037)	(92, 0.0002519363884038719)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_24hpi_1_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00011316123913537174)	(5, 0.00025461278805458647)	(6, 0.0003677740271899582)	(7, 0.0)	(8, 2.8290309783842935e-05)	(9, 0.0002475402106086257)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 7.08711420540817e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 3.9028844551411864e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0005678544347745538)	(98, 0.0006992361891712877)	(100, 0.00022363455132519444)	(102, 0.001249632964692792)	(104, 3.5504271607677797e-06)	(106, 0.0011966075997010257)	(108, 0.0009055235337576511)	(110, 1.0654126806766778e-05)	(112, 4.617194774301575e-05)	(114, 0.00031612753010803926)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 2.4909433747009045e-05)	(124, 0.00037039700254801086)
HI_24hpi_2_R1	(1, 0.01657730975410157)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.024246661361093467)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0005386553652595412)	(54, 0.0002067132249577655)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.987844808331722)	(76, 0.0034992447776907216)	(78, 4.390210570491871e-05)	(80, 6.272485881810372e-06)	(82, 0.0)	(84, 6.587527664479273e-05)	(86, 9.411755847759202e-06)	(88, 0.0018386163589855142)	(90, 0.008390740927213272)	(92, 0.00028557737893252996)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_24hpi_2_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00019392324618005614)	(5, 0.00041912443529237934)	(6, 0.00043789120105173964)	(7, 0.0)	(8, 6.255588586453422e-05)	(9, 0.0002564791320445903)	(10, 3.1277942932267112e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 3.133908330298143e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 2.5103189011857208e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0006089380428141199)	(98, 0.0007816527944746628)	(100, 0.00016953131153849257)	(102, 0.0014756996229116496)	(104, 9.420269694785147e-06)	(106, 0.0013189695456212723)	(108, 0.0009893171026702297)	(110, 1.2564025883275363e-05)	(112, 8.167417995824941e-05)	(114, 0.0003832779114520581)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 1.574202523169585e-05)	(124, 0.0004097013626887931)
HI_24hpi_3_R1	(1, 0.01687935053116523)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.023477274120085934)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0005068653697860635)	(54, 0.00018654970919130824)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 25.01402200020564)	(76, 0.003533362393546797)	(78, 3.655675053705929e-05)	(80, 1.2187490897467736e-05)	(82, 0.0)	(84, 9.346283923607376e-05)	(86, 1.2192462903923595e-05)	(88, 0.0016949685083386963)	(90, 0.008195469758960502)	(92, 0.00022361471396201892)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_24hpi_3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00011333856471765623)	(5, 0.0002428683529664062)	(6, 0.0003400156941529687)	(7, 0.0)	(8, 0.0)	(9, 0.00020239029413867185)	(10, 4.047805882773436e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 8.117179604774526e-06)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 1.2195639522262654e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0005896753219210418)	(98, 0.0007605683308213565)	(100, 0.00022778983979215153)	(102, 0.001488946464197611)	(104, 2.0342966962329993e-05)	(106, 0.0013183640420602076)	(108, 0.000927831741457569)	(110, 1.2209630565882188e-05)	(112, 7.32657955662064e-05)	(114, 0.0003622963334878317)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 1.223361856286871e-05)	(124, 0.00037954433947164)
HI_48hpi_1_R1	(1, 0.011508533593253618)	(2, 0.009705841881356437)	(3, 0.012263293790968353)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 1.5605369907659595e-05)	(42, 0.00014671056496490527)	(44, 0.00011550911187385281)	(46, 0.0007181071146056492)	(48, 0.00011240989995237879)	(50, 0.00010305203272008214)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 49.99883385971176)	(76, 0.0221337096178613)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 2.1895216811597883e-05)	(86, 0.0)	(88, 5.005503864342837e-05)	(90, 0.01790561609664515)	(92, 0.02214061027231699)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_48hpi_1_R2	(1, 0.03692087281217786)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_48hpi_2_R1	(1, 0.010611470473328135)	(2, 0.009174091423277025)	(3, 0.012135249356988875)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 3.930172931932195e-06)	(42, 0.00020832851819305436)	(44, 0.00016117832837080987)	(46, 0.0006565745780849796)	(48, 0.00015334552757938975)	(50, 7.86462897275834e-05)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 49.99882088549963)	(76, 0.021867856723251682)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 3.1510698098640535e-05)	(86, 0.0)	(88, 4.33349625966089e-05)	(90, 0.018206190285931744)	(92, 0.022013954964026666)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_48hpi_2_R2	(1, 0.03551818614388588)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_48hpi_3_R1	(1, 0.016273851246680814)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.023248358923829735)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0005478197629403354)	(54, 0.00018366351051819134)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.994028935355434)	(76, 0.003113635444902818)	(78, 4.675658748106085e-05)	(80, 0.0)	(82, 0.0)	(84, 7.795399816078454e-05)	(86, 2.182939770602344e-05)	(88, 0.0018026593841722579)	(90, 0.008318641589221736)	(92, 0.00022147675710612854)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_48hpi_3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.00015540346874217737)	(5, 0.00027351010498623214)	(6, 0.0003605360474818515)	(7, 0.0)	(8, 2.4864554998748383e-05)	(9, 0.00021134871748936123)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 1.8714604250217625e-05)	(92, 0.0)	(94, 0.0)	(96, 0.0006926326320511133)	(98, 0.0007613425214478613)	(100, 0.0002059538897949473)	(102, 0.0013388156325106503)	(104, 3.12103355647891e-06)	(106, 0.0011361453242235704)	(108, 0.0009083617792079048)	(110, 2.1852461234904437e-05)	(112, 4.9952716631663346e-05)	(114, 0.0003184754940288655)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 1.5647233741194126e-05)	(124, 0.0004793342554721879)
HI_6hpi_1_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 7.909889600206056e-05)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.667642844696289e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0003926340446768317)	(36, 0.0013391928049068024)	(38, 0.009290194826522024)	(40, 0.005896919732840227)	(42, 0.002470912624689857)	(44, 0.0)	(46, 2.931480426637108e-06)	(48, 1.1726590668782417e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_6hpi_1_R2	(1, 0.0010312152367676043)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0011952722062533595)	(7, 0.000152338614522487)	(8, 1.171835496326823e-05)	(9, 0.0)	(10, 1.7577532444902344e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 50.001136680431436)	(32, 0.0)	(34, 3.809136254327472e-05)	(36, 0.0)	(38, 3.8098590771225966e-05)	(40, 0.0006096219206912362)	(42, 0.0007269114245825439)	(44, 0.0005422910513006748)	(46, 0.00482521678224468)	(48, 0.03994369946554011)	(50, 0.0026533029326385607)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_6hpi_2_R1	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 8.256319203244404e-05)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 9.173688003604893e-05)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0003670050136860757)	(36, 0.0011653450959984374)	(38, 0.009555974779934985)	(40, 0.0057449604643934815)	(42, 0.002575926740888233)	(44, 0.0)	(46, 3.059669740472081e-06)	(48, 2.447866936401204e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_6hpi_2_R2	(1, 0.001076379392422974)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0012170426084782491)	(7, 0.00018347376007209787)	(8, 6.115792002403261e-06)	(9, 0.0)	(10, 1.2231584004806522e-05)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 50.001058032016424)	(32, 0.0)	(34, 4.281725159670883e-05)	(36, 0.0)	(38, 2.4471126197016606e-05)	(40, 0.0006944121541093293)	(42, 0.0007831796266833582)	(44, 0.0004986969477085044)	(46, 0.004919948942679107)	(48, 0.04129551521708832)	(50, 0.002744818031416508)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.0)	(110, 0.0)	(112, 0.0)	(114, 0.0)	(116, 0.0)	(118, 0.0)	(120, 0.0)	(122, 0.0)	(124, 0.0)
HI_6hpi_3_R1	(1, 0.020440366085141277)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.07086961740354489)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 0.0)	(62, 0.0)	(64, 0.0)	(66, 0.0)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 24.964587499808545)	(76, 0.0035511107809030867)	(78, 0.0)	(80, 0.00022562812322090406)	(82, 0.0)	(84, 0.0)	(86, 6.916289886607792e-05)	(88, 0.001408865103459845)	(90, 0.007896929092166629)	(92, 0.00336805966701578)	(94, 0.004733899153236534)	(96, 0.0)	(98, 0.0)	(100, 0.0)	(102, 0.0)	(104, 0.0)	(106, 0.0)	(108, 0.00034613996552081583)	(110, 3.643872000250698e-06)	(112, 0.0)	(114, 8.01778607351377e-05)	(116, 0.0)	(118, 0.0)	(120, 0.00021528966001347423)	(122, 0.0)	(124, 0.00011700193082436344)
