gene_id	baseMean	lrt_model_log2fc	lrt_lfc_se	stat	lrt_p	lrt_q
LITCHI015836	54.8139811776835	-0.421648753488386	0.367489100731862	1.31563193600545	0.251377488742504	0.629860881579791
LITCHI015837	278.670699459874	0.50323712164498	0.22302658808641	5.08730025518027	0.0241016842332462	0.250557013040102
LITCHI015839	947.13691804455	0.21707731370308	0.185893102509911	1.36324848682054	0.242975282957456	0.622484107655828
LITCHI015840	2152.70438604685	0.128143792103582	0.186814117735137	0.47049803450787	0.492758138585354	0.800860529342647
LITCHI015841	213.949286715805	0.470153721036452	0.29347878857986	2.56585697399709	0.109193371103421	0.455618827885081
LITCHI015843	569.490759741915	0.68180484976927	0.306753524551914	4.92958654044404	0.0264006335056025	0.260721340028664
LITCHI015844	4980.48561315559	-0.175930259553378	0.151427246943014	1.3496772289827	0.245334551990606	0.624784238223591
LITCHI015845	294.245902412778	0.0328411160856765	0.25934564937975	0.0160280523962371	0.899255457697938	0.96990227951177
LITCHI015847	92.3381988923908	0.644717160839457	0.449830319587764	2.05276808875043	0.151929741249238	0.518293652384462
LITCHI015848	301.604722757735	-0.257193318844617	0.432012788662898	0.354385302924726	0.551641152406925	0.835283074566969
LITCHI015849	10184.3001863366	-0.436795961432232	0.270053173913307	2.61368153824867	0.105945548727915	0.451075066143271
LITCHI015850	1847.66024171923	0.141125107195598	0.142931064554922	0.974762894181822	0.323495192521425	0.690752499431024
LITCHI015855	602.70139155382	-0.34181816870067	0.250249872034909	1.86501755375622	0.172046817843807	0.544329705983214
LITCHI015856	733.36898779724	0.195134278092463	0.163894552142169	1.41765929265387	0.233789056515035	0.613002724370934
LITCHI015858	44.2301951271993	0.102397949189235	0.488386526613969	0.0439417099378687	0.833962098691791	0.951206940927741
LITCHI015859	277.320339914493	0.00786287807945976	0.246878606175461	0.00101462455650392	0.97458914312586	0.992745431116104
LITCHI015860	392.989503779691	-0.281506373557315	0.279915072312207	1.011404173328	0.314566677423265	0.683689307208144
LITCHI015861	23.3741881602368	-0.197261926050464	0.602485719899	0.10715352829871	0.743408370559766	0.918944734849192
LITCHI015862	118.993005483986	0.291368737743841	0.333807490762839	0.761453209519218	0.382874126754347	0.732041630033202
LITCHI015865	27.7386149048861	0.201037643302019	0.509951565000661	0.155484078478963	0.693348715527422	0.900539038579708
LITCHI015868	31.4804392358044	-0.348377930005705	0.71170312283126	0.239552785337779	0.624529303462226	0.868071862659122
LITCHI015870	1057.05457657245	0.266573700056836	0.236472851240581	1.27017145725878	0.25973451710211	0.640046407245639
LITCHI015871	46.0664564204928	-0.355766870977184	0.456009917653281	0.608613575021948	0.435310301668609	0.767973944469797
LITCHI015872	151.314501220846	-0.280001758884583	0.351222687262969	0.635321680240139	0.425409979337856	0.761115832758053
LITCHI015873	2712.81914268434	0.0089435175026074	0.127447739776694	0.00492406629629727	0.944057005631209	0.984006081054982
LITCHI015877	141.843652888117	-0.345081728219935	0.667150939384937	0.268106190141765	0.604604994234351	0.859082507335547
LITCHI015880	10.9548867448803	0.234797766438677	0.903883569586148	0.0674697542964111	0.79505707920533	0.938338988559834
LITCHI015882	6.75289291827916	1.05236584938649	1.13479145012872	0.864048189982604	0.35260830851892	0.710956922350726
LITCHI015883	67.2913430299124	-0.428029072479786	0.402193673091814	1.13322653805258	0.287088157506095	0.662926172322957
LITCHI015884	2254.69216633303	0.255420425310712	0.398620161215313	0.410434828282206	0.521748886186712	0.818112014506944
LITCHI015885	376.056061794361	-0.15221103360995	0.223133176438129	0.465165402173923	0.495219758241292	0.802128129862718
LITCHI015886	322.154148742304	-0.212394377966965	0.188466026756159	1.26997720463434	0.259770956337495	0.640046407245639
LITCHI015887	27.0150640004351	-0.247268061927085	0.676351394256999	0.133435807493214	0.714895940012298	0.907830960015954
LITCHI015888	108.407163583973	-0.187888407426802	0.328826432553073	0.326366975294221	0.567806216402794	0.842630838582945
LITCHI015889	189.819276642651	0.554604726736175	0.324365032404465	2.92127130123151	0.0874189651063281	0.421174870290523
LITCHI015892	507.416720007943	0.176126795220205	0.240931869263646	0.534278345602161	0.4648136871379	0.78546121025432
LITCHI015893	16.2047859532336	0.0848921762122747	0.994472845997681	0.00726831506848669	0.932059132063651	0.979575074832154
LITCHI015894	331.247851895556	-0.073193899658415	0.345643949980539	0.0448228411665923	0.832330122197189	0.950947384074003
LITCHI015895	856.185417622202	-1.03919236357707	0.506337684290842	4.19050062884165	0.0406510910979066	0.310960057591973
LITCHI015896	17.1829651285802	-1.49774540673216	1.09292948804688	1.86833381349651	0.1716660319595	0.543567170078566
LITCHI015897	644.170682523366	0.237739755226117	0.172959271858482	1.88922556644248	0.169289295942345	0.540431965154396
LITCHI015898	509.062943455641	0.0948533094619425	0.17533170849307	0.292702407811802	0.588493945677041	0.852130819397577
LITCHI015899	204.80883153569	-0.188982582611269	0.358500021303043	0.277762748493259	0.598171353897605	0.856386539282796
LITCHI015900	215.47370471347	0.141803012667752	0.298967813363839	0.224916063960563	0.635319385742389	0.872940968290877
LITCHI015902	203.429918245262	0.407341330503914	0.323749390402393	1.58166685599963	0.208520759647201	0.586445787003158
LITCHI015906	1050.77682621388	0.179129332468404	0.171176661213094	1.09507606878876	0.295349246513315	0.669981110149826
LITCHI015907	320.105666019891	-0.43271780632677	0.281116275751653	2.36673638585577	0.123945932225946	0.47876875686566
LITCHI015912	16.3068203232985	1.15158420148695	0.981771175507854	1.38093598239739	0.239941779827523	0.618339321952193
LITCHI015914	264.134923036872	0.191263272983284	0.253809836163513	0.567762776083313	0.451149301607359	0.777988486143587
LITCHI015915	742.939081923825	-0.060719433795573	0.196062296684183	0.095904555509378	0.75680080991115	0.924134308286526
LITCHI015918	3958.97162628783	0.0414857066018919	0.230344622117911	0.0324360507865435	0.857073973714815	0.957558304478791
LITCHI015920	565.426877678529	0.51734540482256	0.403829375427254	1.63896613596521	0.200467377417538	0.578094046253008
LITCHI015925	392.672456093711	0.25576138185444	0.174843770868556	2.13958995452104	0.143540253759689	0.507757000974559
LITCHI015929	241.7059350835	0.0401558593936497	0.243590395935843	0.0271853441604435	0.869038602281314	0.961078664446677
LITCHI015930	68.4353142535557	0.0982207507452555	0.318406398594825	0.0951677011652663	0.757707509356353	0.924302626268129
LITCHI015931	29.2542109105601	0.253764126346338	0.582310316216383	0.190113780814514	0.662821935614734	0.88648273870476
LITCHI015932	168.906946108798	0.271377992258742	0.264803240231218	1.05026454625705	0.305446167357026	0.677216012155989
LITCHI015933	209.098582253667	0.0648244815149188	0.305834657132788	0.0449348228335538	0.832123921089622	0.950947292536903
LITCHI015934	1460.61129894254	-0.17288737355541	0.140630807782837	1.51101850885374	0.218983736722486	0.597465800556861
LITCHI015935	80.6175041813137	0.489918053002694	0.376385820047408	1.69321616382379	0.193177550040589	0.568281007645878
LITCHI015937	1150.34952914514	0.0680462817138069	0.202731284765405	0.112646963354337	0.737150497743246	0.916401910995615
LITCHI015938	679.198177627021	-0.183346291595474	0.325495705653723	0.31718623351091	0.573303542561131	0.844921952117952
LITCHI015939	855.494783345062	-0.520809950584942	0.231958173770625	5.03658131045935	0.0248174202424853	0.253637386627447
LITCHI015940	1001.9714841644	-0.0388945930194179	0.11405726747958	0.116304807846021	0.733077303219194	0.914648348832011
LITCHI015941	551.09083091114	0.167694702277944	0.193096880404934	0.753905560289539	0.385242517391859	0.733122015138451
LITCHI015942	230.247980672514	0.360029844996418	0.301488255659986	1.42607780391313	0.232405611017963	0.611271081596685
LITCHI015943	1176.21605172415	0.0528236636822583	0.172670746453904	0.093602517560754	0.759646305406062	0.924725885581203
LITCHI015944	1910.42120607419	0.139007221963659	0.240225170320842	0.334846570478049	0.562819092187225	0.840056896544681
LITCHI015945	16.4215200023698	-1.50460394563041	1.03464939625353	2.11621831827114	0.145746028065928	0.510372405472294
LITCHI015946	971.879794273382	-0.101458162788412	0.20294624489254	0.249972921306579	0.617094145035487	0.86462465228502
LITCHI015949	3112.43868215257	-0.297928419648183	0.123031836790119	5.86172873069162	0.0154735890217633	0.207426431374863
LITCHI015950	600.794072023032	0.883765913569474	0.225909796823224	15.2621561351636	9.35725713149671e-05	0.0135784973822353
LITCHI015951	384.43238854128	0.112474389377156	0.218654201058475	0.264608039023415	0.606971897894912	0.859806844508382
LITCHI015953	441.40496437007	0.155131324305024	0.191582064848527	0.655651667710387	0.418099278480666	0.756907221865426
LITCHI015954	1631.86526436151	0.151092218752521	0.163558326065934	0.853256040540316	0.355632848673462	0.712801611704627
LITCHI015955	603.27452090033	0.145711095379732	0.199214057874506	0.534893115383738	0.464556925518328	0.785393285397464
LITCHI015956	376.893410189393	-0.524740933526648	0.284089041411401	3.40854264566659	0.0648597037709614	0.373909558205261
LITCHI015957	72.2109157761134	-0.784248107359563	0.41094089583311	3.6400847734333	0.0564040622267744	0.353821874679488
LITCHI015958	732.32096324528	0.205559862588246	0.203350204376446	1.02176095292074	0.31210167005705	0.681889547669588
LITCHI015959	418.05457137081	-0.580364441445582	0.484594796158592	1.43168302905659	0.231489963557791	0.610845751306996
LITCHI015960	368.028821305997	-0.00251104135479512	0.281198714475786	7.9734717530755e-05	0.992875440461379	0.997595356780422
LITCHI015963	74.1578763765211	-1.38125877575827	0.954822845668085	2.07920824407773	0.14931761014864	0.514436734468514
LITCHI015964	18.8410457672379	-0.00898435466535154	0.651988086631696	0.000189764423211614	0.989009088182792	0.996253933279356
LITCHI015966	249.130762632814	0.288680952956415	0.216937613354655	1.77009932106959	0.183369787751905	0.556780999818207
LITCHI015967	58.545724376083	0.433846004791893	0.792381935333705	0.299832431222782	0.583987490404286	0.849972545961894
LITCHI015970	516.300581007506	0.437283784745655	0.311434276773293	1.96957179165156	0.160493321198903	0.529306755548283
LITCHI015971	747.409233032766	0.211389314575196	0.150195969477323	1.98090624804745	0.15929496797964	0.527861392700086
LITCHI015972	1008.78658528088	0.114290565351156	0.193922506691134	0.347303645402718	0.55564345394286	0.8373623933906
LITCHI015973	1122.26992571579	0.0318060923265748	0.203340213003492	0.0244644528785614	0.875708936229931	0.963721883591123
LITCHI015975	1152.10695101832	-0.367445274907163	0.289578050860482	1.60926984929341	0.204594469157501	0.583163215005514
LITCHI015977	825.524008688622	-0.22000990623274	0.269860490793285	0.664602516666491	0.414939768766495	0.75453662634092
LITCHI015982	87.7673876559649	3.42612366371821	0.546401419425672	38.1957208539196	6.39926014682152e-10	1.38259570616605e-06
LITCHI015984	27.8530760439193	0.45802978368051	0.674522640547749	0.459929273972051	0.497657028929084	0.803662709481058
LITCHI015985	10835.5796694056	-0.390929426065299	0.32469453461196	1.44849800230642	0.228769113712473	0.607299572352329
LITCHI015986	494.255511927883	0.234620718672091	0.181163799342007	1.67663481588919	0.195372207074364	0.570507969148673
LITCHI015990	132.09195733642	-0.104843006083783	0.444423076835945	0.055636787224941	0.813530043757375	0.945121447088013
LITCHI015991	379.544928348368	-0.776222584521206	0.271489777542812	8.15745011418208	0.00428846238016132	0.117505923265558
LITCHI015992	2481.06769067583	-0.138620421491201	0.361036393218311	0.147397826163967	0.701034595724103	0.901921861670716
LITCHI015993	517.290228558326	0.0428917292576066	0.203836934849749	0.0442658019599662	0.833359865948764	0.951183561450089
LITCHI015994	288.638662670435	0.47083173927636	0.295153096293043	2.54185015875044	0.110864808876605	0.457505562097958
LITCHI015995	3876.20328555521	0.558060004949096	0.38701746811739	2.07600566799798	0.149631286177428	0.515061136434781
LITCHI015996	1027.94850793277	0.534686385663359	0.565459196827021	0.892818261584864	0.344714726788596	0.705725190819567
LITCHI015998	526.890748337367	0.197025098063364	0.183119367803917	1.15737715755783	0.28201015973768	0.658900284836427
LITCHI016000	762.072650031451	0.0489964365231357	0.151030324187129	0.10525429517601	0.745613128232171	0.919612456116812
LITCHI016001	507.625424427938	0.156387123038755	0.28970416832644	0.291367654968639	0.589345434968337	0.852632370573521
LITCHI016002	901.459925407539	-0.155237732514043	0.183772823593525	0.713525230365633	0.39827599906969	0.743588747182921
LITCHI016003	175.745657241253	-0.00565889890026017	0.2770111512963	0.000417409559531734	0.983699870875897	0.995190546521554
LITCHI016005	159.771348422131	-0.0873834894746342	0.270268298318294	0.10452505307471	0.746465520757124	0.919778344282509
LITCHI016008	91.2049165531194	0.244043961779832	0.359651674179288	0.460331908366825	0.497468896219973	0.803662709481058
LITCHI016009	33.6370625258307	-2.93080956517126	1.00016786436684	8.59741849071014	0.00336639852470438	0.106611757838561
LITCHI016012	127.241575116462	0.075769316364163	0.523592913738165	0.0209446814515388	0.884929757031552	0.966045117237127
LITCHI016013	31.6440725854317	1.05302339778025	0.618828658560891	2.89376825191228	0.0889227186626403	0.423434526576949
LITCHI016014	141.993968214797	0.0863195632794317	0.30587378507886	0.0796814549821932	0.777729557960515	0.932077118924019
LITCHI016017	500.045672790685	-0.108829924019987	0.319514372964538	0.115992839264408	0.733421884932399	0.914704741791216
LITCHI016018	6046.52450736148	0.153707723004327	0.301543023419385	0.259799010521164	0.610258270867641	0.861586942312783
LITCHI016019	282.822842400759	-0.436835997856762	0.292167996087814	2.23443201401547	0.13496621200157	0.495953354510947
LITCHI016020	388.95720656322	0.262747515593361	0.23108663546113	1.29224326714987	0.255634956334986	0.635005330344123
LITCHI016021	895.555293930909	0.108698171810351	0.280884800049943	0.14976558129618	0.698759477905618	0.901493799964015
LITCHI016022	1273.48100418836	0.0184784691057915	0.404431700823838	0.00208751486692904	0.963557868433578	0.989282200104708
LITCHI016023	798.148275706728	0.35784198754363	0.208992675250149	2.92983949586869	0.0869561371129566	0.420347315210332
LITCHI016024	1814.43981761774	-0.563656150078237	0.154728629959465	13.2519200812206	0.000272300810346105	0.0275095390851502
LITCHI016025	185.994944517437	0.84008145517657	0.313534560647572	7.17125318021782	0.0074081006741023	0.154084075392359
LITCHI016026	462.098403207218	-0.0610207157352798	0.170109402950461	0.128684465952588	0.71979994790434	0.909587081995864
LITCHI016027	686.035962464151	-0.302613235805627	0.190389435695582	2.52552958174897	0.112017167886163	0.458949395184667
LITCHI016028	39.3857304138708	-1.08511211176682	0.556946198754453	3.79575876787162	0.0513825796496163	0.340459595965656
LITCHI016030	1132.31182127008	0.808271017456127	0.216796500673784	13.8612967928082	0.000196810048671633	0.0239502034423782
LITCHI016032	2018.5127645592	0.177678567498481	0.333111444359764	0.284448502416609	0.593800224200266	0.854612236631936
LITCHI016034	1131.42801783978	6.81817933746892	2.41875861506016	6.64838267171923	0.00992458716839399	0.176475853132358
LITCHI016035	866.426323461251	0.428772177036761	0.199462589099072	4.61758018733616	0.0316458520848284	0.278764659013675
LITCHI016037	3862.56384468549	-0.214832503568347	0.19204791372643	1.25105861025219	0.263350384753722	0.643658415072521
LITCHI016039	355.811307938059	0.328142214504053	0.291963753874333	1.26230069681635	0.261216048961941	0.641626623798863
LITCHI016040	227.105863381169	0.42376474879168	0.241192567887365	3.08438638819146	0.0790470753477288	0.403854540235572
LITCHI016041	1729.62389621289	-2.66514551920995	1.25200914161874	4.37963794857166	0.0363707222182149	0.297154913249239
LITCHI016042	841.731032232004	-0.0614640239319258	0.225401009399607	0.0743539078755191	0.785099878896545	0.93583443542839
LITCHI016043	2764.26712295577	-0.0516162710204095	0.161021176288383	0.102760767858314	0.748541425911969	0.920613565768028
LITCHI016044	615.843496292102	0.815199279197761	0.409648793651327	3.94759472991092	0.0469384135272343	0.328692025683412
LITCHI016046	21.9415508897373	-0.0880706707567614	0.84463909465031	0.0108673937460253	0.916973501188505	0.975733267517264
LITCHI016048	7.35011177579952	0.916364562213258	1.50029756117367	0.372807938381726	0.541477665442463	0.829508255350865
LITCHI016049	41.4011291499163	0.309471227673706	0.532623368969738	0.337089953711939	0.561513791425402	0.839378511244384
LITCHI016051	30.3179632784601	-0.514578009452383	0.515878935720544	0.994319194323595	0.318689012040752	0.687247181893359
LITCHI016052	67.2231336436038	-0.635702055781966	0.623571357902888	1.03929293037156	0.307985974619835	0.678874831406414
LITCHI016054	37.4486529100999	-0.0683681235101861	0.936746493417445	0.00531789185038178	0.941866693352965	0.982956643503071
LITCHI016056	113.483709300706	0.0984464857464699	0.463117647485621	0.0451772688797973	0.831678403101822	0.950845869491706
LITCHI016057	134.134901251132	-0.27462001862557	0.436006982018586	0.396800323013579	0.528746346913044	0.823044565780031
LITCHI016058	592.551938408163	-0.275188827743889	0.172836214408048	2.53398949793323	0.111418195319087	0.458248040712371
LITCHI016059	220.032670425126	-0.710882109589428	0.221188211982957	10.3280715420691	0.00131022032171027	0.067663309552393
LITCHI016063	11.0137044376592	1.29364355658406	1.30387507524233	0.992352325856956	0.319168124356409	0.687733859592234
LITCHI016069	39.4940186897934	-1.19500038287502	0.700266452070665	2.92437910153326	0.0872507835336182	0.420886004914713
LITCHI016073	654.978596778573	0.49037641689258	0.162247542410039	9.12930229445696	0.00251547632522045	0.0910920630992416
LITCHI016074	1242.26628238089	-0.730828533133545	0.32098643442846	5.17103239621508	0.0229665629776449	0.244436134154518
LITCHI016076	1528.99648180311	0.258745999897557	0.201002899093904	1.65677390566802	0.1980394681536	0.575007317171792
LITCHI016077	169.869231177948	1.81072779153467	0.328710600813072	30.1084669097809	4.08543615751958e-08	4.97551167668144e-05
LITCHI016079	1198.24707257004	-0.112544421084969	0.205599215099557	0.299613185118574	0.584125020606817	0.849972545961894
LITCHI016083	269.56660541882	-0.843830756332229	0.341685192569241	6.08746868756228	0.0136143999661657	0.198004493150406
LITCHI016084	60.6272187218988	0.650715268772928	0.470125971618578	1.91511539048915	0.166396138223122	0.535350308801618
LITCHI016085	25.4369660152884	-0.0471507843448694	1.00079697649961	0.00221991496177054	0.962420796439274	0.989115735994434
LITCHI016087	21.9195098743142	-0.589802646934975	0.625169912558293	0.889650548517665	0.345572023498017	0.70636476368327
LITCHI016088	4173.15880620199	-0.203613197432756	0.2309771902657	0.776968847195207	0.378069780119404	0.728393466688583
LITCHI016089	1367.95560604508	0.382005593951483	0.243001325574012	2.46970153172066	0.116059961531684	0.466011720857875
LITCHI016090	1122.45912490677	-0.249802494601542	0.186807126189218	1.78799555368687	0.181170575601466	0.553822015810486
LITCHI016091	1442.66019973646	-0.836971226016426	0.296896796607633	7.9209196740305	0.00488664260348776	0.124863029467568
LITCHI016092	313.02933618493	-0.0591502246564983	0.277731226464743	0.0453577823568168	0.831347503058835	0.950635236517439
LITCHI016093	256.224483456316	-0.276208885128649	0.262835836527886	1.10466906318852	0.293243718690602	0.667442707881114
LITCHI016094	17.3190254094374	0.336540077127654	0.715519167305735	0.221366608377835	0.638000598477021	0.874148931608348
LITCHI016095	3542.60763617062	-0.042705907847575	0.213342262409892	0.0400719703180243	0.841339929556698	0.95414767178651
LITCHI016096	509.395930593532	-0.203284709954753	0.151066618011878	1.81026763834655	0.178476127483287	0.551528678668437
LITCHI016097	942.027772224367	-0.137443187379038	0.181928352984313	0.570678084020216	0.449989589623578	0.777160278020292
LITCHI016098	369.650983285735	0.255398526310082	0.221476954823927	1.32975492623824	0.248848821334003	0.628026407536165
LITCHI016104	48.9348428088172	0.890936556566232	0.463913301091315	3.69309243219641	0.0546382257687997	0.349027693848328
LITCHI016105	8.42461878417633	1.41810149039978	1.9624243589031	0.250277324644543	0.616879872325572	0.864521017468162
LITCHI016107	8.9584166757484	1.65555548265572	1.77108603647982	0.861165141629229	0.353412840302832	0.71175122096263
LITCHI016109	4.93357738466723	-0.427803531175185	2.16817629275476	0.0205080965763784	0.886127110446777	0.966277730455885
LITCHI016112	157.788601393612	0.640105419902374	0.389023204701202	2.70419822312351	0.100084387561117	0.442171418588085
LITCHI016115	46.67506252744	0.245977415810723	0.622331804009959	0.156252259853048	0.692630674689374	0.900280980570513
LITCHI016118	81.4636555812713	1.08159949639299	0.344214053214366	9.86987493397679	0.00168006928329032	0.0751367591557954
LITCHI016131	117.087971353477	0.413542152555553	0.358777858607843	1.32867308349653	0.249041414829591	0.628026407536165
LITCHI016132	1291.81655601803	0.289378258552204	0.215439405564109	1.80335671914679	0.179307213070563	0.551943764153411
LITCHI016133	15.0507987350217	-0.443178710859549	0.672227155540601	0.434313922801763	0.509879728573191	0.810017264877917
LITCHI016134	194.574013165895	0.046521537760356	0.412099926809834	0.0127495885821105	0.91009867658608	0.973715679071841
LITCHI016135	5563.41582399011	-0.63759866976242	0.321298370957379	3.93015561504814	0.0474275554196139	0.329317915159095
LITCHI016136	737.756972742637	-0.170179104257606	0.179357400420429	0.900380290875944	0.342679761661429	0.704472627651733
LITCHI016138	193.028505776951	0.601216644364964	0.303912016512924	3.90850934744545	0.0480421920174875	0.330800433349874
LITCHI016139	77.6544217134857	0.975230417817152	0.488610682984941	3.9768989132007	0.0461284144057082	0.326171219996231
LITCHI016140	270.29908787494	0.194680492476831	0.281732051381648	0.477522705733605	0.489546577040997	0.799403851628599
LITCHI016141	7660.06622382219	-0.0664909941018793	0.271227615209564	0.0600948030086386	0.806346163211807	0.942751022577543
LITCHI016142	54.1484409897083	-0.0577607189985863	0.45720127141296	0.0159549610834375	0.89948420654323	0.96990227951177
LITCHI016143	3364.51768605871	-0.371868679806888	0.254273333713286	2.137523436864	0.143733765431954	0.508066716490335
LITCHI016144	614.662960233644	0.133957255817924	0.23099899183238	0.3363416854462	0.561948520619263	0.839576564229087
LITCHI016145	9.69498439895205	-0.540982847147047	0.835365292226885	0.419028535979521	0.517422184338225	0.816311239839433
LITCHI016146	1874.22029639016	0.183810638115435	0.179367093246446	1.0500103711282	0.305504698309711	0.677216012155989
LITCHI016147	40.8160501471829	0.313346299847214	0.563924810522146	0.308526729619231	0.578585653077108	0.847463946003576
LITCHI016148	435.207279237502	0.517242988389513	0.383018198822561	1.82190976714702	0.177086120019822	0.549280523813279
LITCHI016149	3748.5340128689	-0.335284045639863	0.22826087250408	2.15652748098131	0.141965200281221	0.505546309358513
LITCHI016150	594.994773620803	0.125071795929389	0.209657490532292	0.355950475718345	0.550763884748819	0.834890856036475
LITCHI016151	1057.86227269558	-0.128097227724267	0.203384038576094	0.396670694744898	0.528813677008604	0.823083482704899
LITCHI016152	8.44099866899127	1.99146990666686	1.17445840788407	2.91118939466702	0.0879669787673713	0.421766193621777
LITCHI016154	28.8623119321963	-0.802328879435075	1.81492753925579	0.0840846391666688	0.771836499786581	0.92963481144778
LITCHI016155	29.5293704579803	-0.846451465094382	1.76480401130573	0.0950436689762029	0.757860508613744	0.924302626268129
LITCHI016162	31.5236227207905	-1.09525955807848	0.768077613816679	2.03034491648658	0.154185611907726	0.521053045454594
LITCHI016163	49.0722645778023	-0.463531293206771	0.686674790473526	0.455336343188037	0.499811643378746	0.805168839888919
LITCHI016164	114.268624538101	-1.11579884707672	0.742714445997772	2.24852954615984	0.133741436415544	0.493808178181017
LITCHI016167	124.01167897912	0.556464337972335	0.458558284289918	1.47118691121118	0.225158519195558	0.603682586654453
LITCHI016168	691.322706817925	0.253683247840874	0.302522591595023	0.702972367875333	0.401786734388618	0.745846591903263
LITCHI016172	1536.85657534482	0.153366840694737	0.215747523165829	0.505249501804286	0.477202573395457	0.793041170783524
LITCHI016173	23.0406751058143	0.635720094375582	0.794564987284295	0.639131806433454	0.424025357564851	0.761115832758053
LITCHI016174	20.0484846363758	0.057117638765918	0.788071511549017	0.00525615505343069	0.942204526559636	0.983091210216953
LITCHI016177	6.7807281867954	-4.35921742542905	1.84217259677426	5.9829716959299	0.0144446439120646	0.201778808096333
LITCHI016178	39.8880301417268	0.696265280688541	0.749098358512166	0.864843953559713	0.352386686395324	0.71080488765115
LITCHI016179	651.840512861067	-0.245304021095936	0.303453728759293	0.653233033261785	0.418959151939575	0.757423633643471
LITCHI016180	211.468645547557	0.714139346743342	0.693554444291869	1.05762982996552	0.303756388890819	0.676007124302806
LITCHI016181	11.9988216173648	-1.3474759212224	0.975776696299881	1.94149202893826	0.163506623479296	0.532560518183402
LITCHI016183	1201.36815211296	-0.533482339555262	0.278968768121834	3.65243394997793	0.0559873364637873	0.353121556126612
LITCHI016184	27.9541850051054	-0.452059907570372	0.51274513684759	0.777181032755394	0.378004669059925	0.728393466688583
LITCHI016185	10.7343380878753	-0.365240655287354	0.76445476142378	0.228222644558464	0.632844853812451	0.871824179355767
LITCHI016192	5.62027442551295	-2.74736096649266	1.76988613180623	2.41415082336861	0.120243158245	0.472666525862104
LITCHI016194	15.8368995959771	0.243162944442454	0.954122232289134	0.0648364179364052	0.799008914859711	0.940024706525114
LITCHI016196	686.116687828764	0.373037729973897	0.15100025038673	6.09930305707879	0.013523520699642	0.197421066069473
LITCHI016197	116.785172485308	-1.15030105494722	0.486091220010579	5.57773617681126	0.0181902213552781	0.222672297453208
LITCHI016198	156.447218040643	0.152001261930955	0.262414074324229	0.335448492477283	0.562468295112532	0.840030414628509
LITCHI016199	317.963943286163	-0.328347713216136	0.436086636002069	0.566691100966352	0.451576788788331	0.778242547016671
LITCHI016200	743.823779240381	-0.512792251582849	0.286681854178709	3.19645507327641	0.073798070009069	0.394015231006685
LITCHI016201	953.581563311272	0.409020436991903	0.211762878074518	3.72848734758082	0.0534918158564325	0.346502544550014
LITCHI016202	7700.33635941991	0.366057284231727	0.624565061882743	0.343282381259513	0.557940669158521	0.838375915417239
LITCHI016203	72.5409258893899	-0.496036477266175	0.535603299969652	0.858040381919167	0.35428765838121	0.711906946080668
LITCHI016204	1404.42060985504	-0.300734649139478	0.144050358298583	4.35759869693732	0.0368442058728358	0.298142148646397
LITCHI016205	70.020493141608	-0.534750596440266	0.521002647693221	1.05274372578683	0.304876027392119	0.676825476953963
LITCHI016206	365.617023571985	0.255927056438261	0.194281979392276	1.73536612528899	0.187727042007727	0.561562244550118
LITCHI016207	1011.84701237863	-0.307735504431458	0.193050393868412	2.54042910213008	0.110964626159614	0.457626119973212
LITCHI016208	1025.66651762862	0.124430883198791	0.168051390634472	0.548221040713713	0.459045488293922	0.78269005890338
LITCHI016209	2050.87500226426	-0.090912019335617	0.178372162995521	0.259758645580973	0.610286016986804	0.861586942312783
LITCHI016210	320.673998804751	0.43426321143535	0.529580591810554	0.671664334125012	0.412471945578124	0.753565959700011
LITCHI016216	93.9128072265182	0.717525241335694	0.607625539184617	1.42625129422611	0.232377204841444	0.611271081596685
LITCHI016226	8.95452373774859	-1.70711546240301	1.92143157007554	0.946496104881035	0.330612790188138	0.695931435360243
LITCHI016238	149.657628307064	-0.357541028105085	0.307499508678656	1.35165286841038	0.244989367873983	0.62444336950386
LITCHI016239	88.4781536098502	-1.73261819980117	0.942795823977797	3.33674103699919	0.0677486706491249	0.380523657068814
LITCHI016240	71.9946929563429	-1.42579659610984	0.846279822721752	2.82031035449702	0.0930784046318993	0.430677995545954
LITCHI016243	69.3004997423777	0.315310204087959	0.434890494434989	0.526728255187422	0.467985626120192	0.787148921476633
LITCHI016248	102.532487691027	-0.42193533119039	0.620472113618896	0.462716254941611	0.496357256431171	0.802833709141917
LITCHI016251	36.4534239655261	-0.0774636193652552	0.55441003596381	0.0195242230205679	0.888874028858379	0.967051075827216
LITCHI016262	17.4753862874226	0.0953918639896407	0.70838646729944	0.0181134357984263	0.892939080839413	0.967902359491743
LITCHI016269	199.265428842451	-0.359918879263877	0.38731415479015	0.863404428189824	0.352787737015486	0.711097496244027
LITCHI016270	22.7814690382814	-0.365214906355895	0.612069068318179	0.357491989743579	0.549902430218674	0.83440130749919
LITCHI016272	1969.89829336709	0.409220604454697	0.292926374403415	1.95019363868823	0.162565985842701	0.53137562099785
LITCHI016273	509.645376686819	-0.2813247930174	0.625548000048788	0.202337311378159	0.652840813478638	0.881777833771926
LITCHI016277	119.178575880763	-0.295511302401149	0.282667561348654	1.0935974672081	0.295675498811275	0.670172522949672
LITCHI016278	289.277128956823	0.132966161713503	0.337950697506183	0.154855783918507	0.693937525431823	0.900643118946205
