window_bp	replicate	matrix_id	fimo_p	fimo_q	fimo_odds_ratio	candidate_present	candidate_total	background_present	background_total	fimo_replicate_pass
2000	21	MA1307.3	0.8603674885172902	1.0	0.7949289495681249	40	206	48	206	False
2000	21	MA1308.2	0.12271798798486554	1.0	1.3052628344956834	72	206	60	206	False
2000	21	MA1310.2	0.322383384619014	1.0	1.1410321921308124	52	206	47	206	False
2000	21	MA1311.3	0.559884118335419	1.0	1.0	25	206	25	206	False
2000	21	MA1312.2	0.677616615380986	1.0	0.9239226976202872	48	206	51	206	False
2000	21	MA1313.2	0.8124057949507445	1.0	0.8566885182060102	100	206	108	206	False
2000	21	MA1314.2	0.2680087511577348	1.0	1.1597618456958572	76	206	69	206	False
2000	21	MA1315.2	0.1834652207386962	1.0	1.2215977519068648	89	206	79	206	False
2000	21	MA1316.2	0.9699665528500577	1.0	0.7037037037037037	103	206	121	206	False
2000	21	MA1317.2	0.6162955766817688	1.0	0.9620331522112937	106	206	108	206	False
2000	21	MA1318.2	0.653522800154885	1.0	0.9434567845029705	95	206	98	206	False
2000	21	MA1805.2	0.559884118335419	1.0	1.0	25	206	25	206	False
2000	21	MA0557.2	0.17880319635278402	1.0	1.4906666666666666	19	206	13	206	False
2000	21	MA1382.2	0.49999999999999994	1.0	1.0925449871465296	12	206	11	206	False
2000	21	MA1664.3	0.5848265889865796	1.0	0.9774405361959513	62	206	63	206	False
2000	21	MA1665.3	0.5482135015006295	1.0	1.0	43	206	43	206	False
2000	21	MA1666.3	0.4525725824339888	1.0	1.0579649270187965	46	206	44	206	False
2000	21	MA1667.3	0.31168565139655197	1.0	1.1612463485881208	44	206	39	206	False
2000	21	MA1758.2	0.5407650243143406	1.0	1.0	75	206	75	206	False
2000	21	MA1759.2	0.059905005568273925	1.0	1.4090782769800834	79	206	63	206	False
2000	21	MA1761.2	0.16013654152467227	1.0	1.2416748480908537	95	206	84	206	False
2000	21	MA2019.2	0.8393225646434989	1.0	0.8078949985085015	37	206	44	206	False
2000	21	MA2020.2	0.3706036156117338	1.0	1.1011452130096198	59	206	55	206	False
2000	21	MA0008.4	0.5782504460727597	1.0	0.9807866341802993	109	206	110	206	False
2000	21	MA0110.4	0.7631971970936753	1.0	0.8823668695096252	128	206	134	206	False
2000	21	MA0573.2	0.18290608964257604	1.0	1.2569389373513085	57	206	48	206	False
2000	21	MA0953.2	0.09698302872392565	1.0	1.3211703100324164	93	206	79	206	False
2000	21	MA0954.3	0.040349195098669986	1.0	1.460611305127175	141	206	123	206	False
2000	21	MA0990.2	0.3361261305375279	1.0	1.1176838454759943	143	206	138	206	False
2000	21	MA1024.2	0.7853229091781515	1.0	0.8728138509139585	107	206	114	206	False
2000	21	MA1026.3	0.7863252224275896	1.0	0.857915057915058	151	206	157	206	False
2000	21	MA1198.2	0.868074970677614	1.0	0.8143039763170289	123	206	133	206	False
2000	21	MA1209.2	0.44011588166458115	1.0	1.0936175024026231	182	206	180	206	False
2000	21	MA1210.3	0.5000000000000001	1.0	1.021387059279349	134	206	133	206	False
2000	21	MA1211.2	0.7601756347421447	1.0	0.8713286713286713	157	206	162	206	False
2000	21	MA1212.2	0.4105980212575676	1.0	1.0790705077192424	155	206	152	206	False
2000	21	MA1214.2	0.009963059486137349	1.0	1.7654853620955315	168	206	147	206	False
2000	21	MA1215.2	0.6156090856625525	1.0	0.9582976580206497	179	206	180	206	False
2000	21	MA1327.3	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1369.2	0.6347976020248599	1.0	0.9489597780859916	155	206	157	206	False
2000	21	MA1375.2	0.5	1.0	1.0308828465928164	166	206	165	206	False
2000	21	MA1406.2	0.15868854090803378	1.0	1.2448979591836735	126	206	115	206	False
2000	21	MA1757.2	0.5	1.0	1.0283454862894115	161	206	160	206	False
2000	21	MA1824.2	0.24057886142001966	1.0	1.1750667336205303	128	206	120	206	False
2000	21	MA1213.3	0.34662845653602836	1.0	1.1016624511946567	110	206	105	206	False
2000	21	MA1326.2	0.5	1.0	1.0200917230836428	86	206	85	206	False
2000	21	MA1329.3	0.16911478129851074	1.0	1.2920634920634921	166	206	157	206	False
2000	21	MA1330.2	0.2842284463208583	1.0	1.2225447508466376	180	206	175	206	False
2000	21	MA1807.2	0.6673291155963545	1.0	0.9326372881355932	144	206	147	206	False
2000	21	MA0001.3	0.8853297494453517	1.0	0.8026649333766656	79	206	90	206	False
2000	21	MA0005.3	0.917493735775747	1.0	0.7751457040797143	85	206	98	206	False
2000	21	MA0082.2	0.4068851446931773	1.0	1.0861094741220925	161	206	158	206	False
2000	21	MA0548.3	0.4594560420388681	1.0	1.0421149004348822	130	206	128	206	False
2000	21	MA0554.2	0.003158905507715197	0.976101801883996	1.9696969696969697	172	206	148	206	False
2000	21	MA0555.2	0.09814374574913305	1.0	1.3500829349204801	151	206	138	206	False
2000	21	MA0556.2	0.7417922921752794	1.0	0.8902409926031973	143	206	148	206	False
2000	21	MA0558.2	0.6396473961665886	1.0	0.9452109181141439	160	206	162	206	False
2000	21	MA0563.2	0.382029375937895	1.0	1.0829804825495453	123	206	119	206	False
2000	21	MA0584.2	0.9903259976014304	1.0	0.6352495945215354	67	206	89	206	False
2000	21	MA0585.2	0.9508377176794914	1.0	0.7129058622483097	50	206	64	206	False
2000	21	MA1814.2	0.7351609638558781	1.0	0.8822902228382556	165	206	169	206	False
2000	21	MA1015.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1016.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1017.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1018.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1323.2	0.4075662355888384	1.0	1.0847926267281105	49	206	46	206	False
2000	21	MA1325.2	0.21270121927383884	1.0	1.35092180546726	25	206	19	206	False
2000	21	MA1396.2	0.6366243994795505	1.0	0.9475634083784554	47	206	49	206	False
2000	21	MA1755.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0020.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0973.2	0.36689404934513803	1.0	1.1075150137964616	156	206	152	206	False
2000	21	MA0974.3	0.162002292812168	1.0	1.2375896700143472	113	206	102	206	False
2000	21	MA0981.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0982.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0983.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0984.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0987.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0989.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1022.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1071.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1267.2	0.3619358936642204	1.0	1.587025877348458	203	206	201	206	False
2000	21	MA1268.2	0.7754480939211366	1.0	0.773955773955774	202	206	203	206	False
2000	21	MA1269.2	0.5467033757024815	1.0	1.0	159	206	159	206	False
2000	21	MA1270.2	0.3275801031314518	1.0	1.3360844270058179	197	206	194	206	False
2000	21	MA1272.3	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1273.2	0.33086478175950096	1.0	1.1829328914664456	181	206	177	206	False
2000	21	MA1275.2	0.5406519936459957	1.0	1.0	130	206	130	206	False
2000	21	MA1276.2	0.36689404934513803	1.0	1.1075150137964616	156	206	152	206	False
2000	21	MA1277.2	0.08483625134511555	1.0	1.836680560818492	196	206	188	206	False
2000	21	MA1278.2	0.1365017352027848	1.0	1.7590527119938886	198	206	192	206	False
2000	21	MA1279.2	0.3456091903539045	1.0	1.259425587467363	194	206	191	206	False
2000	21	MA1280.2	0.36689404934513803	1.0	1.1075150137964616	156	206	152	206	False
2000	21	MA1281.2	0.3619358936642204	1.0	1.587025877348458	203	206	201	206	False
2000	21	MA1747.2	0.17287482045957236	1.0	1.2441829602760328	143	206	133	206	False
2000	21	MA1823.2	0.8884419587229523	1.0	0.7259185700099305	178	206	185	206	False
2000	21	MA1673.2	0.5800544938905678	1.0	1.0	13	206	13	206	False
2000	21	MA2021.2	0.4354318399875829	1.0	1.1094586555621653	22	206	20	206	False
2000	21	MA2022.2	0.8555166692030622	1.0	0.7363561102973954	15	206	20	206	False
2000	21	MA1794.2	0.7594211385799803	1.0	0.8860681114551083	79	206	85	206	False
2000	21	MA0121.2	0.4096848159259986	1.0	1.2229102167182662	11	206	9	206	False
2000	21	MA0945.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0948.2	0.9225190577286217	1.0	0.6169326856349757	10	206	16	206	False
2000	21	MA0949.2	0.7714231739821663	1.0	0.858794638289164	38	206	43	206	False
2000	21	MA1409.2	0.3050023921459362	1.0	1.2550635348479013	21	206	17	206	False
2000	21	MA1027.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1163.3	0.40124666630019223	1.0	1.0974614509357712	41	206	38	206	False
2000	21	MA1164.2	0.5888626978958739	1.0	0.9752562531751486	53	206	54	206	False
2000	21	MA1165.3	0.6356933272309411	1.0	0.9482774775900303	48	206	50	206	False
2000	21	MA1166.2	0.7229682389853791	1.0	0.9077190557920781	105	206	110	206	False
2000	21	MA1167.2	0.03735609665567044	1.0	1.4835663995327861	77	206	59	206	False
2000	21	MA1168.2	0.37793628833637116	1.0	1.08924096677714	73	206	69	206	False
2000	21	MA1383.2	0.7920391818381615	1.0	0.8658178029864567	125	206	132	206	False
2000	21	MA1385.2	0.7977198727710075	1.0	0.8596847991865786	133	206	140	206	False
2000	21	MA1386.3	0.637592523260983	1.0	0.9468156855188361	46	206	48	206	False
2000	21	MA1387.2	0.6582792972515512	1.0	0.9398416119735535	75	206	78	206	False
2000	21	MA1388.2	0.6356933272309411	1.0	0.9482774775900303	48	206	50	206	False
2000	21	MA1389.2	0.15521268802563273	1.0	1.2874101843174008	58	206	48	206	False
2000	21	MA1390.3	0.5	1.0	1.0283454862894115	46	206	45	206	False
2000	21	MA1706.2	0.7893839001932724	1.0	0.868616116967018	79	206	86	206	False
2000	21	MA1735.2	0.8237815563888512	1.0	0.8437035464005097	130	206	138	206	False
2000	21	MA1737.2	0.6345924957579127	1.0	0.9436849622526015	18	206	19	206	False
2000	21	MA1830.2	0.9040149447279655	1.0	0.7720435489926167	141	206	152	206	False
2000	21	MA2023.2	0.7707514381848966	1.0	0.8408074981975486	24	206	28	206	False
2000	21	MA0034.2	0.6138609180321596	1.0	0.9595367248204075	27	206	28	206	False
2000	21	MA0575.2	0.6744131274088638	1.0	0.914396484879814	24	206	26	206	False
2000	21	MA0576.2	0.4525725824339888	1.0	1.0579649270187965	46	206	44	206	False
2000	21	MA1030.2	0.453637323213329	1.0	1.0553383458646617	49	206	47	206	False
2000	21	MA1037.2	0.596969255542592	1.0	0.9705704638350808	41	206	42	206	False
2000	21	MA1038.2	0.09590956637523146	1.0	1.4510920707245802	41	206	30	206	False
2000	21	MA1170.2	0.14832365079616622	1.0	1.3552123552123552	40	206	31	206	False
2000	21	MA1171.2	0.37845625874158645	1.0	1.1520661157024794	25	206	22	206	False
2000	21	MA1172.2	0.3516711325312411	1.0	1.1362458348759719	40	206	36	206	False
2000	21	MA1173.2	0.6812414147936374	1.0	0.9207175002393795	45	206	48	206	False
2000	21	MA1174.2	0.3275815821488035	1.0	1.1318681318681318	57	206	52	206	False
2000	21	MA1175.2	0.41310100324310567	1.0	1.0745162741862906	59	206	56	206	False
2000	21	MA1176.2	0.018567203458663934	1.0	2.0533393911858244	29	206	15	206	False
2000	21	MA1177.2	0.4340348105616651	1.0	1.1144515861496993	21	206	19	206	False
2000	21	MA1178.3	0.6106518705295162	1.0	0.9617640267836527	29	206	30	206	False
2000	21	MA1179.2	0.37845625874158645	1.0	1.1520661157024794	25	206	22	206	False
2000	21	MA1180.2	0.1845246853212185	1.0	1.2986878297335076	41	206	33	206	False
2000	21	MA1181.2	0.4584448967725873	1.0	1.0442768909922195	70	206	68	206	False
2000	21	MA1292.2	0.42185879653459063	1.0	1.0597589433925951	101	206	98	206	False
2000	21	MA1293.2	0.6257713046853502	1.0	0.9555805906493925	62	206	64	206	False
2000	21	MA1294.2	0.49999999999999994	1.0	1.0228760878574388	64	206	63	206	False
2000	21	MA1391.3	0.19390916129950966	1.0	1.27343653250774	45	206	37	206	False
2000	21	MA1392.3	0.08879893335850689	1.0	1.6585947856827221	24	206	15	206	False
2000	21	MA1393.3	0.18477992650500613	1.0	1.3628169014084508	29	206	22	206	False
2000	21	MA1394.3	0.45178649849937047	1.0	1.059945701357466	44	206	42	206	False
2000	21	MA1762.2	0.23085050321181466	1.0	1.1924630269924748	71	206	63	206	False
2000	21	MA1764.2	0.15212835725265686	1.0	1.2957882327724788	56	206	46	206	False
2000	21	MA1765.2	0.5427526008492364	1.0	1.0	62	206	62	206	False
2000	21	MA1766.2	0.12454808754285397	1.0	1.299954716981132	74	206	62	206	False
2000	21	MA1767.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1768.2	0.42017040139217804	1.0	1.0624638519375362	83	206	80	206	False
2000	21	MA1769.2	0.5394620458733179	1.0	1.0	92	206	92	206	False
2000	21	MA1770.2	0.3379052635513522	1.0	1.114862802763366	71	206	66	206	False
2000	21	MA1771.2	0.7319912488422651	1.0	0.8995706280474492	70	206	75	206	False
2000	21	MA1772.2	0.2129795377826383	1.0	1.1942496676485155	93	206	84	206	False
2000	21	MA1773.2	0.6188698405212004	1.0	0.9603305785123967	80	206	82	206	False
2000	21	MA1774.2	0.13696479169809272	1.0	1.2668027174350849	95	206	83	206	False
2000	21	MA1775.2	0.11644306878593505	1.0	1.324398445917268	66	206	54	206	False
2000	21	MA1777.2	0.540440808112982	1.0	1.0	78	206	78	206	False
2000	21	MA1778.2	0.4607164532060273	1.0	1.039499105545617	109	206	107	206	False
2000	21	MA1779.2	0.8202802274488153	1.0	0.8477976149445096	73	206	81	206	False
2000	21	MA1780.2	0.596969255542592	1.0	0.9705704638350808	41	206	42	206	False
2000	21	MA1781.2	0.49999999999999994	1.0	1.021524943458029	72	206	71	206	False
2000	21	MA1829.2	0.596969255542592	1.0	0.9705704638350808	41	206	42	206	False
2000	21	MA2007.2	0.116161653185658	1.0	1.2925397472482674	95	206	82	206	False
2000	21	MA2008.2	0.7783556418950761	1.0	0.8666988650084521	55	206	61	206	False
2000	21	MA2024.2	0.29566599402330823	1.0	1.1475190783026992	65	206	59	206	False
2000	21	MA2025.2	0.04409233355078729	1.0	1.4348105143390613	93	206	75	206	False
2000	21	MA2026.2	0.7285947069047369	1.0	0.9026866934630844	76	206	81	206	False
2000	21	MA2027.2	0.640738245296516	1.0	0.9443492287528985	43	206	45	206	False
2000	21	MA2028.2	0.06725354935210148	1.0	1.373635671376597	95	206	79	206	False
2000	21	MA2029.2	0.6414302597637642	1.0	0.9379077615298088	16	206	17	206	False
2000	21	MA2030.2	0.868074970677614	1.0	0.8143039763170289	73	206	83	206	False
2000	21	MA2041.2	0.054120841685536374	1.0	1.4070678735648805	92	206	75	206	False
2000	21	MA2042.2	0.4199993768358071	1.0	1.0627415321664015	82	206	79	206	False
2000	21	MA0579.2	0.5948273239141934	1.0	1.0	9	206	9	206	False
2000	21	MA1182.2	0.19456951958325536	1.0	1.2306049822064058	149	206	140	206	False
2000	21	MA1183.2	0.8235256280399951	1.0	0.8291021671826625	154	206	161	206	False
2000	21	MA1184.2	0.3275815821488035	1.0	1.1318681318681318	154	206	149	206	False
2000	21	MA1185.2	0.2239519206737085	1.0	1.2056823474615743	150	206	142	206	False
2000	21	MA1186.2	0.4607551780174274	1.0	1.0394201242590873	102	206	100	206	False
2000	21	MA1187.2	0.8957569746088889	1.0	0.7340720221606648	172	206	180	206	False
2000	21	MA1189.2	0.9063050643049911	1.0	0.767907652320159	143	206	154	206	False
2000	21	MA1190.2	0.6787789090840292	1.0	0.9229026350910953	156	206	159	206	False
2000	21	MA1191.2	0.1186703568859514	1.0	1.317433947797195	150	206	138	206	False
2000	21	MA1192.2	0.16159019507107955	1.0	1.2384855070566363	101	206	90	206	False
2000	21	MA1193.2	0.8405183276472747	1.0	0.8228355933563347	146	206	154	206	False
2000	21	MA1194.2	0.8871674152710475	1.0	0.785631067961165	144	206	154	206	False
2000	21	MA1195.2	0.8289912950030472	1.0	0.8374438636530958	136	206	144	206	False
2000	21	MA1196.2	0.5825165621230044	1.0	0.9786460348162476	136	206	137	206	False
2000	21	MA1397.2	0.34614562705709495	1.0	1.1023662933016838	96	206	91	206	False
2000	21	MA1398.3	0.32661807019749534	1.0	1.1335354643099056	56	206	51	206	False
2000	21	MA1400.2	0.42179330592392605	1.0	1.0598626340522954	110	206	107	206	False
2000	21	MA1401.2	0.2619747498663876	1.0	1.1701153473628598	145	206	138	206	False
2000	21	MA1408.2	0.8478716427473431	1.0	0.8129289163771922	47	206	55	206	False
2000	21	MA1793.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1802.2	0.20269782700157346	1.0	1.3054545454545454	34	206	27	206	False
2000	21	MA1812.2	0.6697328879027881	1.0	0.9306513302995617	56	206	59	206	False
2000	21	MA1825.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2031.2	0.07197314534904423	1.0	1.523470839260313	40	206	28	206	False
2000	21	MA2032.2	0.26015973158499	1.0	1.1733305421812854	66	206	59	206	False
2000	21	MA1208.2	0.3808735279757334	1.0	1.0847210498043127	128	206	124	206	False
2000	21	MA1365.3	0.23911191447940103	1.0	1.1776014156634582	83	206	75	206	False
2000	21	MA1366.2	0.653522800154885	1.0	0.9434567845029705	108	206	111	206	False
2000	21	MA1368.3	0.45859058970384015	1.0	1.0439618784677056	71	206	69	206	False
2000	21	MA1661.2	0.043788411582814595	1.0	1.4367984525658686	92	206	74	206	False
2000	21	MA1662.2	0.2854004606936133	1.0	1.1656165616561656	55	206	49	206	False
2000	21	MA2039.2	0.06757178152244601	1.0	2.354522084599205	12	206	5	206	False
2000	21	MA2040.2	0.10054810968617965	1.0	2.1550802139037435	11	206	5	206	False
2000	21	MA0988.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1011.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1021.2	0.5728580126055756	1.0	1.0	16	206	16	206	False
2000	21	MA2478.1	0.8235200369306984	1.0	0.8112820512820513	31	206	37	206	False
2000	21	MA2481.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2482.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2483.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0054.1	0.5938238043153701	1.0	0.9724358334165585	45	206	46	206	False
2000	21	MA0955.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA0559.1	0.2715141601105589	1.0	1.256267409470752	184	206	179	206	False
2000	21	MA0574.1	0.8154753146787815	1.0	0.8222222222222222	34	206	40	206	False
2000	21	MA0578.1	0.3467655756792478	1.0	1.1014631277111977	106	206	101	206	False
2000	21	MA0940.1	0.17390372330003448	1.0	1.7095115681233932	199	206	194	206	False
2000	21	MA0972.1	0.4210168768843057	1.0	1.0610994957569795	120	206	117	206	False
2000	21	MA1012.1	0.409455433756589	1.0	1.0812003530450132	157	206	154	206	False
2000	21	MA1036.1	0.6483288674687591	1.0	0.9381651170606027	37	206	39	206	False
2000	21	MA1039.1	0.37310973689487376	1.0	1.09697537551606	63	206	59	206	False
2000	21	MA1040.1	0.10604528604175247	1.0	1.359726295210166	58	206	46	206	False
2000	21	MA1041.1	0.44525669499661563	1.0	1.0777866503828268	32	206	30	206	False
2000	21	MA1042.1	0.9370373700734638	1.0	0.7340843400281627	52	206	65	206	False
2000	21	MA1169.1	0.10304122885882853	1.0	1.370898503116951	56	206	44	206	False
2000	21	MA1188.1	0.7428223612994008	1.0	0.8892307692307693	144	206	149	206	False
2000	21	MA1199.1	0.5392669364147783	1.0	1.0	99	206	99	206	False
2000	21	MA1203.1	0.38359781281712174	1.0	1.0806526238889564	111	206	107	206	False
2000	21	MA1204.1	0.6017443681069975	1.0	0.9676246334310851	169	206	170	206	False
2000	21	MA1205.1	0.9183576067743703	1.0	0.7444659540442724	152	206	163	206	False
2000	21	MA1352.1	0.5408831657819997	1.0	1.0	132	206	132	206	False
2000	21	MA1354.1	0.30844003368064765	1.0	1.127042577675489	124	206	118	206	False
2000	21	MA1356.1	0.26863750067176745	1.0	1.1587119033927544	136	206	129	206	False
2000	21	MA1738.1	0.08327281736618146	1.0	1.3389830508474576	103	206	88	206	False
2000	21	MA2459.1	0.05427489844919679	1.0	1.4404108905953925	71	206	55	206	False
2000	21	MA2460.1	0.1365017352027848	1.0	1.7590527119938886	14	206	8	206	False
2000	21	MA2461.1	0.05713858049486173	1.0	1.3912282164596015	117	206	100	206	False
2000	21	MA2344.1	0.05383025454899787	1.0	1.6659071107834595	185	206	173	206	False
2000	21	MA2471.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2472.1	0.1365017352027848	1.0	1.7590527119938886	14	206	8	206	False
2000	21	MA2474.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2476.1	0.9878154497894533	1.0	0.6188491823137492	44	206	63	206	False
2000	21	MA2477.1	0.45218771574962047	1.0	1.0589302871783923	45	206	43	206	False
2000	21	MA1672.2	0.5000000000000001	1.0	1.027909798766306	47	206	46	206	False
2000	21	MA1742.2	0.928026854650956	1.0	0.7047602068104831	29	206	39	206	False
2000	21	MA0586.3	0.2226951211498052	1.0	1.6482677627715796	10	206	6	206	False
2000	21	MA1056.2	0.31982808456303274	1.0	1.3737024221453287	11	206	8	206	False
2000	21	MA1057.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1058.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1059.3	0.4290982866619652	1.0	1.1331082710393054	18	206	16	206	False
2000	21	MA1060.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA1320.2	0.3503679027551175	1.0	1.2414698162729658	16	206	13	206	False
2000	21	MA1321.2	0.36842237614706463	1.0	1.1809572375610111	21	206	18	206	False
2000	21	MA1799.2	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2479.1	0.7914558637524076	1.0	0.8664362253715866	124	206	131	206	False
2000	21	MA0577.4	0.3503679027551175	1.0	1.2414698162729658	16	206	13	206	False
2000	21	MA1055.3	0.29587769896892085	1.0	1.2849032258064517	19	206	15	206	False
2000	21	MA1322.3	0.2226951211498052	1.0	1.6482677627715796	10	206	6	206	False
2000	21	MA1353.2	0.7558220292344442	1.0	0.8895238942382531	90	206	96	206	False
2000	21	MA1355.2	0.7994428504733938	1.0	0.8577843209422157	64	206	71	206	False
2000	21	MA2498.1	0.322383384619014	1.0	1.1410321921308124	52	206	47	206	False
2000	21	MA2499.1	0.4999999999999999	1.0	1.022680581806229	65	206	64	206	False
2000	21	MA2500.1	0.3824054129840333	1.0	1.0824188129899217	89	206	85	206	False
2000	21	MA2502.1	0.8308852187014893	1.0	0.8194786183698259	41	206	48	206	False
2000	21	MA2505.1	0.3196239158984183	1.0	1.2121852777243898	25	206	21	206	False
2000	21	MA2634.1	0.9185882582586643	1.0	0.773098083855056	81	206	94	206	False
2000	21	MA2635.1	0.5510222494931847	1.0	1.0	169	206	169	206	False
2000	21	MA2636.1	0.29678262667804267	1.0	1.1927105152911603	175	206	170	206	False
2000	21	MA2637.1	0.6951154492109582	1.0	0.9077916774935967	167	206	170	206	False
2000	21	MA2638.1	0.9018562542508669	1.0	0.775858250276855	139	206	150	206	False
2000	21	MA2639.1	0.5429515616493754	1.0	1.0	145	206	145	206	False
2000	21	MA1776.3	0.05654372395704514	1.0	1.4272859216255442	74	206	58	206	False
2000	21	MA0566.2	0.8584059778004117	1.0	0.7978577313924746	41	206	49	206	False
2000	21	MA1378.2	0.17880319635278402	1.0	1.4906666666666666	19	206	13	206	False
2000	21	MA2475.1	1.0	1.0	1.0	0	206	0	206	False
2000	21	MA2501.1	0.13199506403572825	1.0	1.3139931740614335	60	206	49	206	False
2000	21	MA2473.1	0.6907189481037292	1.0	0.9240732674629193	116	206	120	206	False
2000	21	MA2604.1	0.5793686852633403	1.0	0.9802363050483351	121	206	122	206	False
2000	21	MA2605.1	0.002953176609769336	0.976101801883996	1.991963260619977	57	206	33	206	False
2000	21	MA2606.1	0.009066531566149049	1.0	1.7966280295047419	57	206	36	206	False
2000	21	MA2607.1	0.24260059481551505	1.0	1.2603091433062614	33	206	27	206	False
2000	21	MA2608.1	0.3811301594787996	1.0	1.0843327476892521	127	206	123	206	False
2000	21	MA2609.1	0.560938368904903	1.0	1.0	24	206	24	206	False
2000	21	MA2610.1	0.3108242780499679	1.0	1.4213740458015267	10	206	7	206	False
2000	21	MA2611.1	0.3855297229013721	1.0	1.377306903622693	7	206	5	206	False
2000	21	MA2612.1	0.971845993609255	1.0	0.4943897412411266	8	206	16	206	False
2000	21	MA2613.1	0.5903151840740015	1.0	1.0	10	206	10	206	False
2000	21	MA2614.1	0.5864304342358962	1.0	1.0	11	206	11	206	False
2000	21	MA2615.1	0.4135695657641038	1.0	1.2027175908923982	12	206	10	206	False
2000	21	MA2616.1	0.6543908096460956	1.0	0.9262229350441058	13	206	14	206	False
2000	21	MA2617.1	0.3456091903539045	1.0	1.259425587467363	15	206	12	206	False
2000	21	MA2618.1	0.645334569647771	1.0	0.9344884880132922	15	206	16	206	False
2000	21	MA2619.1	0.23417034944926002	1.0	1.3806896551724137	19	206	14	206	False
2000	21	MA2620.1	0.6825460778996442	1.0	0.9195465587044535	44	206	47	206	False
2000	21	MA2621.1	0.41263754192706864	1.0	1.0753480753480753	58	206	55	206	False
2000	21	MA2622.1	0.6549045408971286	1.0	0.9424186930619625	117	206	120	206	False
2000	21	MA2623.1	0.5412695209105121	1.0	1.0	71	206	71	206	False
2000	21	MA2624.1	0.9111590079690632	1.0	0.7734868346061781	65	206	77	206	False
2000	21	MA2625.1	0.5000000000000001	1.0	1.0247822573403969	56	206	55	206	False
2000	21	MA2626.1	0.7157715536791417	1.0	0.8865701630211426	27	206	30	206	False
2000	21	MA2627.1	0.9608142906990192	1.0	0.6027824418325738	17	206	27	206	False
2000	21	MA2753.1	0.408220823503937	1.0	1.0835379182781235	159	206	156	206	False
2000	21	MA2754.1	0.49999999999999994	1.0	1.0449731138992993	26	206	25	206	False
2000	21	MA2755.1	0.5868989967568943	1.0	0.9763313609467456	57	206	58	206	False
2000	21	MA2756.1	0.2090221010493453	1.0	1.2371049146293447	161	206	153	206	False
2000	21	MA2757.1	0.27597745216227243	1.0	1.1468419852549974	118	206	111	206	False
2000	21	MA2758.1	0.7722351589541887	1.0	0.8156586270871985	14	206	17	206	False
2000	21	MA2759.1	0.8146444310875283	1.0	0.7484556962025316	9	206	12	206	False
2000	21	MA2760.1	0.3021589151472669	1.0	1.1368406555570858	74	206	68	206	False
2000	21	MA2761.1	0.6651786663465873	1.0	0.9343881243561637	62	206	65	206	False
2000	21	MA2762.1	0.6455803374625382	1.0	0.9404423664808488	39	206	41	206	False
2000	21	MA2746.1	0.6186261577802692	1.0	0.9604933559176467	123	206	125	206	False
2000	21	MA2747.1	0.6591158143694207	1.0	0.9391936549900859	130	206	133	206	False
2000	21	MA2748.1	0.3837416678604864	1.0	1.08044106574697	108	206	104	206	False
2000	21	MA2749.1	0.8615029024614917	1.0	0.809348376698135	55	206	64	206	False
2000	21	MA2750.1	0.5	1.0	1.0745475826055642	15	206	14	206	False
2000	21	MA2751.1	0.9489972175980088	1.0	0.6457450904890258	21	206	31	206	False
2000	21	MA2752.1	0.5883435596309683	1.0	0.9755427558706248	54	206	55	206	False
2000	21	MA2708.1	0.316341046705257	1.0	1.2213164049448713	186	206	182	206	False
2000	21	MA2709.1	0.45984032462673974	1.0	1.0413080895008606	82	206	80	206	False
