window_bp	replicate	matrix_id	motif_name	ame_p	ame_q	ame_odds_ratio	candidate_hits	candidate_total	background_hits	background_total	ame_replicate_pass
1000	44	MA2713.1	SlDof14	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA2710.1	SolycHsfB1	5.00e-1	1.0	1.0596756756756758	19	206	18	206	False
1000	44	MA2752.1	TaOBF1b	5.00e-1	1.0	1.0204894706886738	81	206	80	206	False
1000	44	MA2751.1	TraesCS2B02G304400	8.76e-1	1.0	0.5970802919708029	1	206	2	206	False
1000	44	MA2750.1	TraesCS7B02G142200	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA2748.1	TraesCS6B02G321100	4.16e-1	1.0	1.0690172543135783	67	206	64	206	False
1000	44	MA2747.1	TraesCS6A02G290800	3.28e-1	1.0	1.1318681318681318	57	206	52	206	False
1000	44	MA2761.1	myb100	2.87e-1	1.0	1.5688115411037324	8	206	5	206	False
1000	44	MA2760.1	p2	5.00e-1	1.0	1.0745475826055642	15	206	14	206	False
1000	44	MA2759.1	ereb7	1.00e0	1.0	0.1980629539951574	0	206	2	206	False
1000	44	MA2757.1	pbf1	2.95e-1	1.0	1.1978683745160827	176	206	171	206	False
1000	44	MA2756.1	dfo23	1.71e-1	1.0	1.340793332304368	178	206	170	206	False
1000	44	MA2755.1	hsftf24	4.21e-1	1.0	1.060919681177192	90	206	87	206	False
1000	44	MA2754.1	wrky38	1.37e-1	1.0	1.4731090636383115	27	206	19	206	False
1000	44	MA2753.1	cpp8	4.25e-1	1.0	1.1498778169970134	192	206	190	206	False
1000	44	MA2627.1	bzip9	2.76e-1	1.0	1.1475898245524687	93	206	86	206	False
1000	44	MA2625.1	mybr17	1.42e-1	1.0	2.651870324189526	6	206	2	206	False
1000	44	MA2624.1	myb37	1.31e-1	1.0	1.361051759473248	171	206	161	206	False
1000	44	MA2623.1	hb66	9.82e-2	1.0	1.389937600565127	53	206	41	206	False
1000	44	MA2622.1	hb34	9.97e-2	1.0	1.312410726317208	116	206	102	206	False
1000	44	MA2621.1	glk25	1.11e-1	1.0	1.309070548712206	136	206	123	206	False
1000	44	MA2620.1	g2	1.69e-1	1.0	2.1858216970998927	203	206	199	206	False
1000	44	MA2619.1	ereb18	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
1000	44	MA2618.1	ereb102	2.42e-1	1.0	1.1729278162119827	125	206	117	206	False
1000	44	MA2617.1	ereb54	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
1000	44	MA2616.1	ereb17	5.00e-1	1.0	1.0308828465928164	41	206	40	206	False
1000	44	MA2613.1	ereb34	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
1000	44	MA2612.1	ereb147	1.71e-1	1.0	1.2868470687863274	50	206	41	206	False
1000	44	MA2609.1	ereb172	1.55e-1	1.0	1.254306854669831	134	206	123	206	False
1000	44	MA2607.1	tcptf23	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	44	MA2606.1	mybr43	1.18e-1	1.0	1.286619624550659	114	206	101	206	False
1000	44	MA2605.1	mybr26	3.28e-1	1.0	1.3360844270058179	197	206	194	206	False
1000	44	MA2604.1	dof22	3.12e-1	1.0	2.3562653562653564	205	206	203	206	False
1000	44	MA2473.1	HB88	1.42e-1	1.0	1.2859205776173286	149	206	138	206	False
1000	44	MA2501.1	G1	3.11e-1	1.0	1.1229672532858097	106	206	100	206	False
1000	44	MA1378.2	AIL6	1.87e-1	1.0	1.2144355527931008	115	206	105	206	False
1000	44	MA2638.1	FUL::SEP3	3.11e-1	1.0	1.1237514011707561	114	206	108	206	False
1000	44	MA2637.1	FUL::AG::SEP3	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
1000	44	MA2636.1	FUL::AG	2.08e-1	1.0	1.7622554660529344	9	206	5	206	False
1000	44	MA2635.1	FUL	5.88e-1	1.0	0.9755427558706248	151	206	152	206	False
1000	44	MA2634.1	EIN3	5.00e-1	1.0	1.4068796068796068	3	206	2	206	False
1000	44	MA2505.1	bZIP59	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	44	MA2502.1	TMF	2.51e-1	1.0	1.8849305308158175	203	206	200	206	False
1000	44	MA2500.1	LSH3	1.62e-1	1.0	1.4536986301369863	189	206	182	206	False
1000	44	MA2499.1	LSH2	1.56e-1	1.0	1.478573197919247	23	206	16	206	False
1000	44	MA2498.1	LSH1	8.81e-2	1.0	1.3524154075335177	143	206	129	206	False
1000	44	MA1355.2	TRB2	6.59e-1	1.0	0.9391936549900859	73	206	76	206	False
1000	44	MA1353.2	AT1G72740	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
1000	44	MA1322.3	SPL9	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	44	MA1055.3	SPL1	1.42e-1	1.0	2.651870324189526	6	206	2	206	False
1000	44	MA2479.1	TCX5	1.85e-1	1.0	1.6292749658002736	198	206	193	206	False
1000	44	MA1320.2	SPL15	5.45e-1	1.0	1.0	51	206	51	206	False
1000	44	MA1060.2	SPL7	4.39e-1	1.0	1.0970634781079656	25	206	23	206	False
1000	44	MA1059.3	SPL5	7.51e-1	1.0	1.0	1	206	1	206	False
1000	44	MA1058.2	SPL4	2.10e-1	1.0	1.2004357298474946	85	206	76	206	False
1000	44	MA1056.2	SPL11	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA0586.3	SPL14	7.49e-1	1.0	0.8141414141414142	4	206	5	206	False
1000	44	MA1742.2	BIZP18	6.89e-1	1.0	0.9256014556236943	102	206	106	206	False
1000	44	MA1672.2	GBF2	3.55e-1	1.0	1.2260030934400874	192	206	189	206	False
1000	44	MA2477.1	NGA4	1.90e-1	1.0	1.9269521410579344	202	206	198	206	False
1000	44	MA2474.1	HMGB10	3.33e-1	1.0	1.1232913428035378	148	206	143	206	False
1000	44	MA2344.1	REV	1.46e-1	1.0	1.682698914387797	197	206	191	206	False
1000	44	MA2459.1	EDF3	3.62e-1	1.0	1.587025877348458	5	206	3	206	False
1000	44	MA1188.1	At3g11280	4.05e-1	1.0	1.247867085765604	10	206	8	206	False
1000	44	MA1169.1	MYB105	8.17e-1	1.0	0.8371681415929203	49	206	56	206	False
1000	44	MA1041.1	MYB55	4.14e-1	1.0	1.0722281992381728	62	206	59	206	False
1000	44	MA1040.1	MYB46	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1039.1	MYB4	3.75e-1	1.0	1.458852867830424	6	206	4	206	False
1000	44	MA1012.1	AGL27	1.54e-1	1.0	1.3380665063739055	42	206	33	206	False
1000	44	MA0972.1	CCA1	2.56e-1	1.0	1.4504283965728275	13	206	9	206	False
1000	44	MA0559.1	PI	8.96e-2	1.0	1.3470139200718456	79	206	65	206	False
1000	44	MA0054.1	myb.Ph3	5.00e-1	1.0	1.4068796068796068	204	206	203	206	False
1000	44	MA2483.1	PK20543.1	1.93e-1	1.0	1.2330279245755027	150	206	141	206	False
1000	44	MA2482.1	PK27693.1	3.12e-1	1.0	2.3562653562653564	205	206	203	206	False
1000	44	MA2481.1	PK12011.1	3.75e-1	1.0	1.458852867830424	202	206	200	206	False
1000	44	MA2478.1	PK13314.1	9.60e-2	1.0	1.3580004656267668	153	206	140	206	False
1000	44	MA2040.2	ENAP2	2.72e-1	1.0	1.1533698499642773	83	206	76	206	False
1000	44	MA2039.2	ASIL2	3.62e-1	1.0	1.587025877348458	5	206	3	206	False
1000	44	MA1662.2	AT3G10030	1.61e-1	1.0	1.272862086010875	154	206	144	206	False
1000	44	MA1366.2	DF1	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	44	MA1365.3	AT5G47660	8.89e-2	1.0	2.0036363636363634	14	206	7	206	False
1000	44	MA2032.2	TRB1	2.14e-1	1.0	1.2729970326409497	175	206	168	206	False
1000	44	MA2031.2	AT5G04760	1.83e-1	1.0	1.2569389373513085	158	206	149	206	False
1000	44	MA1825.2	Zm00001d044409	5.00e-1	1.0	1.1390428211586903	8	206	7	206	False
1000	44	MA1802.2	TRP5	2.24e-1	1.0	1.2481270602337429	42	206	35	206	False
1000	44	MA1793.2	NID1	2.14e-1	1.0	1.2268726238997156	158	206	150	206	False
1000	44	MA1408.2	FaEOBII	2.25e-1	1.0	1.3092436974789916	28	206	22	206	False
1000	44	MA1401.2	RVE7	2.15e-1	1.0	1.1914942824103816	99	206	90	206	False
1000	44	MA1398.3	KUA1	2.12e-1	1.0	1.1955135773317591	91	206	82	206	False
1000	44	MA1397.2	AT1G74840	1.01e-1	1.0	2.1550802139037435	11	206	5	206	False
1000	44	MA1196.2	AT5G05790	1.49e-1	1.0	1.2684587496684057	75	206	64	206	False
1000	44	MA1195.2	AT5G56840	1.51e-1	1.0	1.5066876475216364	191	206	184	206	False
1000	44	MA1194.2	AT3G10580	5.00e-1	1.0	1.1233060312732688	198	206	197	206	False
1000	44	MA1193.2	AT2G38090	1.63e-1	1.0	1.2665379043940126	152	206	142	206	False
1000	44	MA1192.2	DIV1	3.13e-1	1.0	1.2313980297631524	23	206	19	206	False
1000	44	MA1191.2	RVE7L	3.45e-1	1.0	1.1046009247328128	88	206	83	206	False
1000	44	MA1190.2	RVE5	1.99e-1	1.0	1.3151541514871405	180	206	173	206	False
1000	44	MA1189.2	AT5G61620	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	44	MA1187.2	RVE4	3.95e-1	1.0	1.1114151154967482	35	206	32	206	False
1000	44	MA1186.2	YAB4	5.00e-1	1.0	1.2920634920634921	4	206	3	206	False
1000	44	MA1185.2	LHY	2.46e-1	1.0	1.5008316951459246	12	206	8	206	False
1000	44	MA1184.2	RVE1	1.64e-1	1.0	1.3622641509433961	34	206	26	206	False
1000	44	MA1183.2	RVE6	1.76e-1	1.0	1.3222260057401372	38	206	30	206	False
1000	44	MA0579.2	CDC5	4.60e-1	1.0	1.0413080895008606	126	206	124	206	False
1000	44	MA2042.2	MYB58	1.85e-1	1.0	1.3628169014084508	29	206	22	206	False
1000	44	MA2041.2	MYB13	4.19e-1	1.0	1.0647431386347643	76	206	73	206	False
1000	44	MA2030.2	MYB96	3.05e-1	1.0	1.2550635348479013	21	206	17	206	False
1000	44	MA2028.2	MYB49	2.51e-1	1.0	1.8849305308158175	6	206	3	206	False
1000	44	MA2027.2	MYB44	9.22e-1	1.0	0.6498942917547569	14	206	21	206	False
1000	44	MA2026.2	MYB108	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	44	MA2025.2	MYB93	2.25e-1	1.0	2.232754342431762	5	206	2	206	False
1000	44	MA2024.2	MYB63	5.00e-1	1.0	1.0297895304910956	43	206	42	206	False
1000	44	MA2008.2	MYB99	2.87e-1	1.0	1.1634156771158843	156	206	150	206	False
1000	44	MA2007.2	MYB107	2.48e-1	1.0	1.245490932450462	177	206	171	206	False
1000	44	MA1829.2	Zm00001d035604	1.26e-1	1.0	1.3325179803585119	56	206	45	206	False
1000	44	MA1781.2	MYB94	5.43e-1	1.0	1.0	62	206	62	206	False
1000	44	MA1780.2	MYB92	4.15e-1	1.0	1.0715293575603997	63	206	60	206	False
1000	44	MA1779.2	MYB83	2.36e-1	1.0	1.277526395173454	181	206	175	206	False
1000	44	MA1777.2	MYB74	1.92e-1	1.0	1.336996336996337	31	206	24	206	False
1000	44	MA1775.2	MYB61	1.58e-1	1.0	1.279795897678505	60	206	50	206	False
1000	44	MA1774.2	MYB60	4.58e-1	1.0	1.0442768909922195	70	206	68	206	False
1000	44	MA1773.2	MYB51	5.00e-1	1.0	1.1877125368397188	6	206	5	206	False
1000	44	MA1772.2	MYB43	3.03e-1	1.0	1.1349963316214233	136	206	130	206	False
1000	44	MA1771.2	MYB41	4.46e-1	1.0	1.0757513379991765	33	206	31	206	False
1000	44	MA1770.2	MYB40	5.89e-1	1.0	0.974956900462753	52	206	53	206	False
1000	44	MA1769.2	MYB39	3.39e-1	1.0	1.112393104384417	74	206	69	206	False
1000	44	MA1768.2	MYB30	1.09e-1	1.0	1.3151515151515152	139	206	126	206	False
1000	44	MA1762.2	MYB10	2.87e-1	1.0	1.1634156771158843	56	206	50	206	False
1000	44	MA1394.3	MYB73	7.96e-1	1.0	0.8614292203600545	68	206	75	206	False
1000	44	MA1393.3	MYB70	3.28e-1	1.0	1.3360844270058179	197	206	194	206	False
1000	44	MA1391.3	MYB33	1.16e-1	1.0	1.7282321899736148	196	206	189	206	False
1000	44	MA1294.2	MYB62	2.15e-1	1.0	1.2237762237762237	157	206	149	206	False
1000	44	MA1292.2	MYB27	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	44	MA1180.2	MYB3R4	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	44	MA1179.2	MYB1	6.14e-1	1.0	0.9595367248204075	27	206	28	206	False
1000	44	MA1178.3	MYB3R1	3.84e-1	1.0	1.08044106574697	108	206	104	206	False
1000	44	MA1177.2	MYB65	1.46e-1	1.0	1.9576682859125607	201	206	196	206	False
1000	44	MA1176.2	MYB119	4.18e-1	1.0	1.0664330988740607	137	206	134	206	False
1000	44	MA1172.2	MYB3R5	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	44	MA1171.2	MYB52	7.16e-1	1.0	0.8865701630211426	27	206	30	206	False
1000	44	MA1038.2	MYB3	3.46e-1	1.0	1.102184376156979	114	206	109	206	False
1000	44	MA1037.2	MYB24	3.06e-1	1.0	1.1304039688164422	130	206	124	206	False
1000	44	MA1030.2	P0510F09.23	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
1000	44	MA0576.2	RAX3	5.60e-1	1.0	1.0	25	206	25	206	False
1000	44	MA0575.2	MYB77	5.00e-1	1.0	1.1008403361344539	11	206	10	206	False
1000	44	MA0034.2	Gam1	3.81e-1	1.0	1.1464018388636765	183	206	180	206	False
1000	44	MA1830.2	Zm00001d015407	1.46e-1	1.0	1.3646684609738193	39	206	30	206	False
1000	44	MA1737.2	AT5G05090	4.00e-1	1.0	1.279493670886076	9	206	7	206	False
1000	44	MA1735.2	AT2G38300	3.36e-1	1.0	1.1176838454759943	68	206	63	206	False
1000	44	MA1390.3	HHO2	9.37e-2	1.0	1.3666836995401124	155	206	142	206	False
1000	44	MA1387.2	HRS1	2.48e-1	1.0	1.245490932450462	177	206	171	206	False
1000	44	MA1386.3	HHO3	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA1385.2	AT2G40260	2.64e-1	1.0	1.409647495361781	14	206	10	206	False
1000	44	MA1383.2	KAN2	1.16e-1	1.0	1.4189223374652162	39	206	29	206	False
1000	44	MA1167.2	EFM	2.51e-1	1.0	1.8849305308158175	6	206	3	206	False
1000	44	MA1166.2	PHL12	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA1165.3	HHO6	1.92e-1	1.0	1.2355618776671409	151	206	142	206	False
1000	44	MA1164.2	HHO5	1.16e-1	1.0	1.4189223374652162	39	206	29	206	False
1000	44	MA1163.3	PHL11	1.50e-1	1.0	1.2644061892182192	77	206	66	206	False
1000	44	MA1027.2	KAN1	1.10e-1	1.0	1.344892221180881	61	206	49	206	False
1000	44	MA1409.2	OsRR22	2.13e-1	1.0	1.4724409448818898	195	206	190	206	False
1000	44	MA0949.2	ARR2	1.97e-1	1.0	1.4079822616407982	22	206	16	206	False
1000	44	MA0948.2	ARR18	3.12e-1	1.0	2.3562653562653564	205	206	203	206	False
1000	44	MA0121.2	ARR10	5.83e-1	1.0	1.0	194	206	194	206	False
1000	44	MA1794.2	NLP7	1.85e-1	1.0	1.4592770638809283	20	206	14	206	False
1000	44	MA2022.2	LOB	6.60e-1	1.0	0.921165381319623	12	206	13	206	False
1000	44	MA2021.2	LBD13	2.74e-1	1.0	1.1876345507421535	165	206	159	206	False
1000	44	MA1673.2	LBD18	1.93e-1	1.0	1.2330279245755027	65	206	56	206	False
1000	44	MA1273.2	DOF4.2	1.11e-1	1.0	1.6190075693860386	192	206	184	206	False
1000	44	MA1272.3	DOF2.2	1.57e-1	1.0	1.38734576925326	182	206	174	206	False
1000	44	MA0987.2	PHYPADRAFT_140773	8.81e-2	1.0	1.4913946587537092	179	206	168	206	False
1000	44	MA0984.2	DOF5.7	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	44	MA1396.2	GATA6	1.90e-1	1.0	1.9269521410579344	8	206	4	206	False
1000	44	MA1325.2	GATA14	5.00e-1	1.0	1.0230801393728224	63	206	62	206	False
1000	44	MA1323.2	GATA19	1.04e-1	1.0	1.4733321900188647	181	206	171	206	False
1000	44	MA1015.2	GATA12	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
1000	44	MA0558.2	FLC	1.84e-1	1.0	1.2534435261707988	157	206	148	206	False
1000	44	MA0001.3	AGL3	1.41e-1	1.0	1.4525517524082805	186	206	178	206	False
1000	44	MA1807.2	ZHD10	3.20e-1	1.0	1.3737024221453287	11	206	8	206	False
1000	44	MA1329.3	ZHD1	8.89e-2	1.0	2.0036363636363634	199	206	192	206	False
1000	44	MA1824.2	Zm00001d005692	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
1000	44	MA1757.2	HDG7	1.74e-1	1.0	1.7095115681233932	199	206	194	206	False
1000	44	MA1406.2	ATHB-4	2.13e-1	1.0	1.194859189917109	92	206	83	206	False
1000	44	MA1375.2	ANL2	4.23e-1	1.0	1.1601392515230635	193	206	191	206	False
1000	44	MA1327.3	ATHB-23	3.36e-1	1.0	1.1715617715617717	179	206	175	206	False
1000	44	MA1215.2	ATHB-53	3.55e-1	1.0	1.2260030934400874	192	206	189	206	False
1000	44	MA1214.2	ATHB-40	1.07e-1	1.0	1.535229476405947	187	206	178	206	False
1000	44	MA1212.2	ATHB-13	1.06e-1	1.0	1.3247352701601955	143	206	130	206	False
1000	44	MA1211.2	ATHB-X	2.17e-1	1.0	1.3356529964191608	186	206	180	206	False
1000	44	MA1210.3	HAT22	8.88e-2	1.0	1.6585947856827221	191	206	182	206	False
1000	44	MA1209.2	ATHB-20	5.00e-1	1.0	1.0421695951107717	179	206	178	206	False
1000	44	MA1198.2	HAT2	2.25e-1	1.0	2.232754342431762	204	206	201	206	False
1000	44	MA1026.3	ATHB-15	3.82e-1	1.0	1.0836173596909793	125	206	121	206	False
1000	44	MA0953.2	ATHB-6	3.08e-1	1.0	1.1275252201144852	125	206	119	206	False
1000	44	MA0008.4	HAT5	2.68e-1	1.0	1.1597618456958572	137	206	130	206	False
1000	44	MA2020.2	HSFB4	4.02e-1	1.0	1.0955715439959985	167	206	164	206	False
1000	44	MA2019.2	HSFA1B	1.62e-1	1.0	1.2371442705756763	110	206	99	206	False
1000	44	MA1761.2	HSFB3	4.10e-1	1.0	1.2229102167182662	11	206	9	206	False
1000	44	MA1759.2	HSFA4A	7.87e-1	1.0	0.8710710710710711	85	206	92	206	False
1000	44	MA1667.3	HSFC1	2.33e-1	1.0	1.2285579084348752	167	206	160	206	False
1000	44	MA1665.3	HSFB2A	1.86e-1	1.0	1.2171347651640312	95	206	85	206	False
1000	44	MA1664.3	HSFA6B	2.13e-1	1.0	1.35092180546726	25	206	19	206	False
1000	44	MA1805.2	WRKY53	1.99e-1	1.0	1.2219244170463683	145	206	136	206	False
1000	44	MA1318.2	WRKY27	7.24e-1	1.0	0.9067882472137792	89	206	94	206	False
1000	44	MA1317.2	WRKY50	3.62e-1	1.0	1.115541601255887	49	206	45	206	False
1000	44	MA1316.2	WRKY71	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1315.2	WRKY24	5.00e-1	1.0	3.0145985401459856	1	206	0	206	False
1000	44	MA1314.2	WRKY14	2.28e-1	1.0	1.4067197170645447	18	206	13	206	False
1000	44	MA1313.2	WRKY7	5.67e-1	1.0	1.0	19	206	19	206	False
1000	44	MA1312.2	WRKY47	4.00e-1	1.0	1.279493670886076	9	206	7	206	False
1000	44	MA1311.3	WRKY28	3.20e-1	1.0	1.2121852777243898	25	206	21	206	False
1000	44	MA1310.2	WRKY42	5.00e-1	1.0	1.4068796068796068	3	206	2	206	False
1000	44	MA1308.2	WRKY70	7.28e-1	1.0	0.8419545714831075	5	206	6	206	False
1000	44	MA1307.3	WRKY31	5.40e-1	1.0	1.0	78	206	78	206	False
1000	44	MA1306.2	WRKY11	9.22e-1	1.0	0.6498942917547569	14	206	21	206	False
1000	44	MA1304.2	WRKY59	1.24e-1	1.0	7.103194103194103	3	206	0	206	False
1000	44	MA1303.2	WRKY22	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA1302.2	WRKY65	7.25e-1	1.0	0.8762640099626401	24	206	27	206	False
1000	44	MA1300.2	WRKY6	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA1299.2	WRKY17	2.08e-1	1.0	1.7622554660529344	9	206	5	206	False
1000	44	MA1298.2	WRKY29	6.91e-1	1.0	0.8973023255813953	19	206	21	206	False
1000	44	MA1297.2	WRKY26	2.49e-1	1.0	5.048899755501222	2	206	0	206	False
1000	44	MA1296.2	WRKY46	3.10e-1	1.0	1.123961374354368	115	206	109	206	False
1000	44	MA1295.2	WRKY20	5.00e-1	1.0	1.6748166259168704	2	206	1	206	False
1000	44	MA1092.2	WRKY63	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1090.2	WRKY60	2.79e-1	1.0	1.347716535433071	16	206	12	206	False
1000	44	MA1086.2	WRKY43	1.61e-1	1.0	1.8144796380090498	200	206	195	206	False
1000	44	MA1085.3	WRKY40	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1083.3	WRKY30	4.02e-1	1.0	1.0955715439959985	42	206	39	206	False
1000	44	MA1081.3	WRKY25	2.45e-1	1.0	1.1681004948610583	100	206	92	206	False
1000	44	MA1079.3	WRKY21	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1078.2	WRKY2	3.39e-1	1.0	1.1131796932666285	138	206	133	206	False
1000	44	MA1077.2	WRKY18	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1076.3	WRKY15	2.96e-1	1.0	1.2849032258064517	191	206	187	206	False
1000	44	MA0589.2	WRKY1	3.11e-1	1.0	1.123076923076923	109	206	103	206	False
1000	44	MA2051.2	NAC68	1.74e-1	1.0	1.3311834408279586	177	206	169	206	False
1000	44	MA2050.2	NAC101	3.47e-1	1.0	1.1014830248805	107	206	102	206	False
1000	44	MA2047.2	NAC037	1.50e-1	1.0	1.4169971671388102	30	206	22	206	False
1000	44	MA2044.2	NAC007	1.99e-1	1.0	1.3151541514871405	180	206	173	206	False
1000	44	MA2036.2	NAC076	1.07e-1	1.0	1.3996314334605766	171	206	160	206	False
1000	44	MA2018.2	NAC69	3.46e-1	1.0	1.259425587467363	15	206	12	206	False
1000	44	MA2010.2	SMB	2.97e-1	1.0	1.1927105152911603	175	206	170	206	False
1000	44	MA1787.2	NAC047	1.20e-1	1.0	1.3141818181818181	149	206	137	206	False
1000	44	MA1786.2	NAC019	9.70e-2	1.0	1.3211703100324164	93	206	79	206	False
1000	44	MA1676.3	NAC062	2.72e-1	1.0	1.3759791122715406	15	206	11	206	False
1000	44	MA1675.2	NAC029	3.59e-1	1.0	1.212543852143407	191	206	188	206	False
1000	44	MA1414.2	E2FA	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
1000	44	MA1813.2	EIL4	3.36e-1	1.0	1.1176838454759943	68	206	63	206	False
1000	44	MA1809.2	GLYMA-07G038400	1.01e-1	1.0	2.1550802139037435	201	206	195	206	False
1000	44	MA1756.2	GRF9	1.51e-1	1.0	1.346363002556356	174	206	165	206	False
1000	44	MA1197.2	CAMTA1	2.98e-1	1.0	1.143480144404332	68	206	62	206	False
1000	44	MA1405.2	SIZF2	3.12e-1	1.0	2.3562653562653564	3	206	1	206	False
1000	44	MA1372.2	ZAT10	6.11e-1	1.0	0.9617640267836527	176	206	177	206	False
1000	44	MA1371.2	IDD4	1.63e-1	1.0	1.3095327102803738	46	206	37	206	False
1000	44	MA1370.2	IDD5	2.00e-1	1.0	1.2579740623904663	48	206	40	206	False
1000	44	MA1160.2	IDD6	2.72e-1	1.0	1.6917293233082706	7	206	4	206	False
1000	44	MA1159.2	SGR5	2.97e-1	1.0	1.1461133496073646	146	206	140	206	False
1000	44	MA1158.2	MGP	3.01e-1	1.0	1.1833562159528765	38	206	33	206	False
1000	44	MA1157.2	NUC	2.93e-1	1.0	1.1521266497228773	62	206	56	206	False
1000	44	MA1156.2	JKD	3.03e-1	1.0	1.1791044776119404	39	206	34	206	False
1000	44	MA2015.2	NAC002	3.86e-1	1.0	1.1320223226149349	180	206	177	206	False
1000	44	MA1743.2	BZIP2	7.13e-1	1.0	0.8895558223289316	28	206	31	206	False
1000	44	MA1345.2	BZIP48	6.16e-1	1.0	0.9582976580206497	26	206	27	206	False
1000	44	MA1341.2	BZIP53	6.16e-1	1.0	0.9582976580206497	26	206	27	206	False
1000	44	MA1340.2	BZIP3	6.88e-1	1.0	1.0	2	206	2	206	False
1000	44	MA1334.2	BZIP11	6.67e-1	1.0	0.9218167225343468	27	206	29	206	False
1000	44	MA1744.2	BZIP30	1.56e-1	1.0	1.2515535669898086	85	206	74	206	False
1000	44	MA1343.2	BZIP52	5.00e-1	1.0	1.228287841191067	5	206	4	206	False
1000	44	MA1069.3	TGA6	4.56e-1	1.0	1.0493429873960847	150	206	148	206	False
1000	44	MA1047.3	TGA5	1.51e-1	1.0	1.3002937656403002	161	206	151	206	False
1000	44	MA0588.2	TGA1	2.05e-1	1.0	1.2086051003555132	78	206	69	206	False
1000	44	MA1659.2	ABF4	3.43e-1	1.0	1.8177777777777777	204	206	202	206	False
1000	44	MA0931.2	ABI5	2.85e-1	1.0	1.1656165616561656	55	206	49	206	False
1000	44	MA1822.2	Zm00001d018571	4.01e-1	1.0	1.0974614509357712	41	206	38	206	False
1000	44	MA1828.2	Zm00001d038683	1.69e-1	1.0	2.1858216970998927	7	206	3	206	False
1000	44	MA1428.2	TCP8	2.17e-1	1.0	1.2661768082663605	174	206	167	206	False
1000	44	MA1064.2	TCP2	9.44e-2	1.0	1.3299462044231918	133	206	119	206	False
1000	44	MA1063.2	TCP19	3.08e-1	1.0	1.1677811550151975	42	206	37	206	False
1000	44	MA1019.2	Glyma19g26560.1	1.36e-1	1.0	1.2694946974422956	92	206	80	206	False
1000	44	MA1739.2	BHLH122	3.43e-1	1.0	1.8177777777777777	4	206	2	206	False
1000	44	MA1362.2	bHLH77	3.39e-1	1.0	1.112393104384417	74	206	69	206	False
1000	44	MA1359.3	BPE	2.13e-1	1.0	1.1942496676485155	122	206	113	206	False
1000	44	MA1358.2	bHLH130	1.97e-1	1.0	1.4079822616407982	22	206	16	206	False
1000	44	MA0964.3	BIM1	2.25e-1	1.0	2.232754342431762	5	206	2	206	False
1000	44	MA0552.2	PIF1	3.47e-1	1.0	1.1016624511946567	110	206	105	206	False
1000	44	MA0582.2	RAV1	6.24e-1	1.0	0.9569836610644985	138	206	140	206	False
1000	44	MA1698.2	ARF7	1.61e-1	1.0	1.374300728937108	33	206	25	206	False
1000	44	MA1697.2	ARF4	3.45e-1	1.0	1.1039078382651908	90	206	85	206	False
1000	44	MA1696.2	ARF39	1.82e-1	1.0	1.306029106029106	174	206	166	206	False
1000	44	MA1695.2	ARF36	7.51e-1	1.0	1.0	1	206	1	206	False
1000	44	MA1694.2	ARF35	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	44	MA1693.2	ARF34	1.86e-1	1.0	3.0444444444444443	4	206	1	206	False
1000	44	MA1692.2	ARF29	1.46e-1	1.0	1.9576682859125607	10	206	5	206	False
1000	44	MA1691.2	ARF27	1.10e-1	1.0	2.4897445124145374	8	206	3	206	False
